QYEAR,NEWID,SEQNO,ALCNO,REC_ORIG,MAJAPPLY,MAJA_PLY,GFTC_MAJ,GFTC0MAJ,MAJ_MO,MAJ_MO_,MAJPURX,MAJPURX_,MAJRENTX,MAJR_NTX,MAJINSTX,MAJI_STX,MJAPPL1,MJAPPL1_,MJAPPL2,MJAPPL2_,MJAPPL3,MJAPPL3_,MJAPPL4,MJAPPL4_,MJAPPL5,MJAPPL5_,MJAPPL6,MJAPPL6_,MJAPPL7,MJAPPL7_,MJAPPL8,MJAPPL8_,MJAPPL9,APAPURCH,MJAPPL9_
20242,05568483,1,0,1,120,D,1,D,03,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20242,05568573,1,0,2,195,D,1,D,03,D,1100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20242,05569113,1,0,2,100,D,1,D,03,D,2000,D,,A,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20242,05569373,1,0,1,195,D,1,D,04,D,1800,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20242,05570153,1,0,1,120,D,1,D,05,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20242,05570793,1,0,1,140,D,1,D,04,D,1600,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,2,A
20242,05571203,1,0,1,120,D,1,D,03,D,75,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20242,05571253,1,0,2,120,D,1,D,03,D,78,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20242,05571283,1,0,1,100,D,1,D,04,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20242,05571463,1,0,1,140,D,1,D,04,D,750,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20242,05571703,1,0,1,140,D,1,D,03,D,1800,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20242,05571703,2,0,1,140,D,1,D,03,D,1800,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20242,05572953,1,0,1,140,D,1,D,04,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20242,05573113,1,0,1,195,D,1,D,05,D,600,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20242,05573592,1,0,1,140,D,1,D,02,D,350,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,2,A
20242,05573922,1,0,1,160,D,1,D,01,D,1000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20242,05574042,1,0,1,195,D,1,D,03,D,1000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,1,A
20242,05574402,1,0,1,170,D,1,D,02,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20242,05574412,1,0,1,195,D,1,D,03,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20242,05575042,1,0,1,220,D,1,D,02,D,,H,,A,,H,100,D,120,D,,A,,A,,A,,A,,A,,A,,,A
20242,05575042,1,1,1,100,D,1,D,02,D,518,E,,A,40,E,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20242,05575042,1,2,1,120,D,1,D,02,D,464,E,,A,10,E,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20242,05575472,1,0,1,120,D,1,D,01,D,70,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20242,05575902,1,0,1,120,D,1,D,01,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20242,05575902,2,0,1,195,D,1,D,01,D,600,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20242,05576362,1,0,2,195,D,1,D,01,D,1000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20242,05577472,1,0,1,140,D,1,D,02,D,301,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20242,05577472,2,0,2,140,D,1,D,01,D,301,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20242,05577712,1,0,1,140,D,1,D,03,D,2000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20242,05577732,1,0,1,195,D,1,D,03,D,1100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20242,05578062,1,0,1,120,D,1,D,01,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20242,05578142,1,0,1,120,D,1,D,01,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20242,05578682,1,0,1,140,D,1,D,02,D,1450,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20242,05578782,1,0,1,220,D,1,D,02,D,,H,,A,,A,220,D,120,D,,A,,A,,A,,A,,A,,A,,,A
20242,05578782,1,1,1,120,D,1,D,02,D,12,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20242,05578782,1,2,1,140,D,1,D,02,D,88,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20242,05579182,1,0,1,195,D,1,D,02,D,1059,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20242,05580142,1,0,1,160,D,1,D,02,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20242,05580502,1,0,1,180,D,1,D,03,D,130,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20242,05581142,1,0,1,220,D,1,D,01,D,,H,,A,,A,220,D,140,D,,A,,A,,A,,A,,A,,A,,,A
20242,05581142,1,1,1,140,D,1,D,01,D,315,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20242,05581142,1,2,1,160,D,1,D,01,D,354,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20242,05581142,1,3,1,195,D,1,D,01,D,211,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20242,05581382,1,0,1,120,D,1,D,01,D,90,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,2,A
20242,05581382,2,0,1,140,D,1,D,02,D,160,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20242,05581392,1,0,1,195,D,1,D,03,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20242,05582492,1,0,2,160,D,1,D,01,D,1000,D,,A,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20242,05582853,1,0,2,195,D,1,D,01,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20242,05583052,1,0,1,120,D,1,D,03,D,120,D,,A,8,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20242,05583312,1,0,1,120,D,1,D,01,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20242,05583862,1,0,1,140,D,1,D,02,D,1000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20242,05584872,1,0,1,195,D,1,D,01,D,250,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20242,05585362,1,0,1,140,D,1,D,03,D,1400,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20242,05586742,1,0,1,195,D,1,D,04,D,499,D,,A,199,D,,A,,A,,A,,A,,A,,A,,A,,A,,1,A
20242,05586752,1,0,1,120,D,1,D,03,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20242,05586752,2,0,1,100,D,1,D,03,D,900,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20242,05586752,3,0,1,140,D,1,D,03,D,1500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20242,05586902,1,0,2,220,D,1,D,02,D,,H,,A,,A,220,D,140,D,,A,,A,,A,,A,,A,,A,,,A
20242,05586902,1,1,2,140,D,1,D,02,D,240,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20242,05586902,1,2,2,195,D,1,D,02,D,60,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20242,05588652,1,0,1,140,D,1,D,02,D,47,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20242,05588652,2,0,1,140,D,1,D,03,D,47,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20242,05588652,3,0,1,140,D,1,D,04,D,47,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20242,05589032,1,0,2,160,D,1,D,02,D,830,D,,A,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20242,05589262,1,0,1,170,D,1,D,04,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20242,05589292,1,0,1,160,D,1,D,02,D,980,D,,A,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20242,05589292,2,0,1,100,D,1,D,04,D,1000,D,,A,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20242,05590242,1,0,1,140,D,1,D,03,D,1300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20242,05590512,1,0,2,140,D,1,D,02,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20242,05590862,1,0,1,120,D,1,D,04,D,250,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20242,05591112,1,0,1,140,D,1,D,03,D,740,D,,A,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20242,05591452,1,0,2,120,D,1,D,02,D,400,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20242,05591452,2,0,2,100,D,1,D,02,D,900,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20242,05591452,3,0,2,140,D,1,D,02,D,1600,D,,A,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20242,05591452,4,0,2,160,D,1,D,02,D,700,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20242,05592902,1,0,1,195,D,1,D,02,D,1000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20242,05593102,1,0,1,100,D,1,D,04,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20242,05593652,1,0,1,195,D,1,D,04,D,800,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20242,05594192,1,0,1,120,D,1,D,03,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20242,05595092,1,0,1,195,D,1,D,02,D,2000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,2,A
20242,05595352,1,0,1,120,D,1,D,02,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20242,05597922,1,0,1,120,D,1,D,05,D,330,D,,A,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20242,05598122,1,0,2,140,D,1,D,03,D,1500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20242,05598322,1,0,1,140,D,1,D,03,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20242,05598322,2,0,1,120,D,1,D,03,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20242,05598372,1,0,2,195,D,1,D,03,D,2895,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20242,05598434,1,0,1,120,D,1,D,05,D,92,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20242,05598482,1,0,1,140,D,1,D,05,D,250,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20242,05598522,1,0,1,195,D,1,D,05,D,250,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20242,05598662,1,0,1,195,D,3,D,04,D,750,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20242,05598872,1,0,1,160,D,1,D,05,D,1100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20242,05598962,1,0,1,195,D,1,D,04,D,3000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20242,05599382,1,0,1,140,D,1,D,05,D,450,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20242,05599382,2,0,1,195,D,1,D,05,D,450,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20242,05599522,1,0,1,140,D,1,D,05,D,1200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20242,05600062,1,0,1,120,D,1,D,04,D,180,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20242,05600452,1,0,1,220,D,1,D,04,D,,H,,A,,A,195,D,160,D,,A,,A,,A,,A,,A,,A,,,A
20242,05600452,1,1,1,195,D,1,D,04,D,199,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20242,05600452,1,2,1,160,D,1,D,04,D,101,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20242,05601412,1,0,1,195,D,1,D,05,D,600,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20242,05601812,1,0,1,195,D,1,D,05,D,1283,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20242,05601862,1,0,2,140,D,1,D,03,D,2000,F,,A,100,F,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20242,05601862,2,0,2,120,D,1,D,03,D,75,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20242,05602742,1,0,1,195,D,1,D,05,D,1500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,2,A
20242,05603242,1,0,1,100,D,1,D,03,D,536,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20242,05603462,1,0,1,195,D,1,D,04,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20242,05604202,1,0,1,140,D,1,D,05,D,2200,D,,A,120,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20242,05604692,1,0,1,195,D,3,D,05,D,125,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,4,A
20242,05605712,1,0,1,120,D,1,D,04,D,90,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20242,05606082,1,0,2,195,D,1,D,03,D,1500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20242,05606492,1,0,1,195,D,1,D,05,D,1777,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20242,05607454,1,0,1,195,D,1,D,05,D,1000,D,,A,23,D,,A,,A,,A,,A,,A,,A,,A,,A,,2,A
20242,05607454,2,0,1,100,D,1,D,05,D,400,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,2,A
20242,05607672,1,0,1,120,D,3,D,05,D,700,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20242,05607872,1,0,1,100,D,1,D,04,D,2000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20242,05607872,2,0,1,140,D,1,D,04,D,1500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20242,05607872,3,0,1,195,D,1,D,04,D,1500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20242,05654521,1,0,1,180,D,1,D,02,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20242,05654521,2,0,1,195,D,1,D,03,D,1700,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20242,05655211,1,0,1,120,D,1,D,01,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20242,05655261,1,0,1,220,D,3,D,02,D,,H,,A,,A,220,D,120,D,,A,,A,,A,,A,,A,,A,,2,A
20242,05655261,1,1,1,120,D,3,D,02,D,120,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,2,A
20242,05655701,1,0,1,195,D,1,D,03,D,1118,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20242,05655761,1,0,1,160,D,1,D,03,D,700,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20242,05655761,2,0,1,195,D,1,D,03,D,976,D,,A,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20242,05656091,1,0,1,195,D,1,D,02,D,1100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20242,05656201,1,0,1,100,D,1,D,01,D,532,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20242,05656651,1,0,1,195,D,1,D,01,D,550,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20242,05656951,1,0,1,140,D,1,D,01,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20242,05656971,1,0,1,100,D,1,D,03,D,250,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20242,05657661,1,0,1,140,D,1,D,02,D,1100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20242,05657811,1,0,1,195,D,1,D,02,D,1000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20242,05658231,1,0,1,195,D,1,D,03,D,850,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20242,05659001,1,0,1,120,D,1,D,02,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20242,05659311,1,0,1,195,D,1,D,01,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20242,05659551,1,0,1,140,D,1,D,02,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20242,05660561,1,0,1,195,D,1,D,02,D,980,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20242,05660681,1,0,1,140,D,1,D,03,D,748,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20242,05660711,1,0,1,120,D,1,D,01,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20242,05661451,1,0,1,100,D,1,D,01,D,800,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20242,05661451,2,0,1,195,D,1,D,01,D,700,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20242,05661631,1,0,1,120,D,1,D,02,D,110,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20242,05661991,1,0,1,140,D,1,D,02,D,265,D,,A,35,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20242,05662011,1,0,1,120,D,1,D,02,D,110,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20242,05662441,1,0,1,120,D,1,D,01,D,330,F,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20242,05662441,2,0,1,140,D,1,D,02,D,65,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20242,05662581,1,0,1,140,D,1,D,02,D,1824,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20242,05662631,1,0,1,100,D,1,D,03,D,827,D,,A,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20242,05662711,1,0,1,195,D,1,D,01,D,300,D,,A,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20242,05662741,1,0,1,120,D,1,D,01,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20242,05663003,1,0,1,195,D,1,D,01,D,1500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20242,05663111,1,0,1,120,D,1,D,03,D,169,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20242,05663271,1,0,1,140,D,1,D,02,D,275,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20242,05663271,2,0,1,195,D,1,D,03,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20242,05663271,3,0,1,120,D,1,D,01,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20242,05663341,1,0,1,120,D,1,D,01,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20242,05663531,1,0,1,140,D,1,D,01,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20242,05663791,1,0,1,120,D,1,D,03,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20242,05664053,1,0,1,100,D,1,D,02,D,540,D,,A,75,F,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20242,05664391,1,0,1,140,D,1,D,01,D,1450,D,,A,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20242,05665071,1,0,1,140,D,1,D,02,D,2300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20242,05665531,1,0,1,195,D,1,D,02,D,800,D,,A,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20242,05665911,1,0,1,140,D,1,D,03,D,1900,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20242,05665911,2,0,1,160,D,1,D,03,D,490,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20242,05665911,3,0,1,100,D,1,D,03,D,1300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20242,05666111,1,0,1,100,D,1,D,04,D,3000,D,,A,500,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20242,05666132,1,0,1,120,D,1,D,03,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,2,A
20242,05666211,1,0,1,100,D,1,D,02,D,1200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,2,A
20242,05666211,2,0,1,140,D,1,D,03,D,1890,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,2,A
20242,05666281,1,0,1,100,D,1,D,03,D,1700,D,,A,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20242,05666281,2,0,1,120,D,1,D,03,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20242,05667251,1,0,1,180,D,1,D,03,D,100,D,,A,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20242,05667661,1,0,1,120,D,1,D,02,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20242,05667771,1,0,1,120,D,1,D,03,D,300,D,,A,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20242,05667771,2,0,1,100,D,1,D,03,D,1800,D,,A,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20242,05667771,3,0,1,100,D,1,D,03,D,1500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20242,05668341,1,0,1,100,D,1,D,04,D,4000,D,,A,400,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20242,05668481,1,0,1,195,D,1,D,04,D,250,D,,A,250,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20242,05669921,1,0,1,140,D,1,D,02,D,600,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20242,05670291,1,0,1,100,D,1,D,02,D,1000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20242,05670691,1,0,1,120,D,1,D,03,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20242,05671011,1,0,1,195,D,1,D,03,D,1300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20242,05671371,1,0,1,120,D,1,D,04,D,205,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20242,05671931,1,0,1,160,D,1,D,03,D,350,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20242,05672071,1,0,1,160,D,1,D,04,D,4000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20242,05672121,1,0,1,120,D,1,D,03,D,145,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20242,05672251,1,0,1,220,D,1,D,04,D,,H,,A,,A,140,D,100,D,120,D,,A,,A,,A,,A,,A,,,A
20242,05672251,1,1,1,140,D,1,D,04,D,2100,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20242,05672251,1,2,1,100,D,1,D,04,D,4726,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20242,05672251,1,3,1,120,D,1,D,04,D,420,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20242,05672371,1,0,1,120,D,1,D,02,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20242,05672371,2,0,1,100,D,1,D,02,D,1500,D,,A,500,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20242,05672371,3,0,1,210,D,1,D,02,D,300,D,,A,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20242,05672371,4,0,1,140,D,1,D,02,D,1600,D,,A,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20242,05672371,5,0,1,160,D,1,D,02,D,900,D,,A,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20242,05672371,6,0,1,180,D,1,D,02,D,200,D,,A,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20242,05672371,7,0,1,195,D,1,D,02,D,1200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20242,05672451,1,0,1,120,D,1,D,02,D,47,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,2,A
20242,05673451,1,0,1,180,D,1,D,03,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20242,05673451,2,0,1,100,D,1,D,03,D,1500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20242,05673861,1,0,1,120,D,1,D,04,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20242,05674581,1,0,1,220,D,1,D,02,D,,H,,A,,A,220,D,195,D,,A,,A,,A,,A,,A,,A,,,A
20242,05674581,1,1,1,120,D,1,D,02,D,45,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20242,05674581,1,2,1,140,D,1,D,02,D,333,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20242,05674581,1,3,1,195,D,1,D,02,D,222,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20242,05675141,1,0,1,120,D,1,D,02,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20242,05675491,1,0,1,140,D,1,D,02,D,1300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20242,05675491,2,0,1,195,D,1,D,04,D,580,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20242,05675751,1,0,1,140,D,1,D,02,D,800,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20242,05676101,1,0,1,100,D,1,D,02,D,800,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20242,05676171,1,0,1,100,D,1,D,02,D,3000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20242,05676171,2,0,1,140,D,1,D,02,D,3500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20242,05676171,3,0,1,120,D,1,D,02,D,700,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20242,05676691,1,0,1,120,D,1,D,02,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20242,05677122,1,0,1,195,D,1,D,03,D,1100,D,,A,125,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
