QYEAR,NEWID,SEQNO,ALCNO,REC_ORIG,POLICYIB,POLI_YIB,PLCYSTAB,PLCY_TAB,POLICYYB,POLI_YYB,INSPRPY1,INSP_PY1,INSPRPY2,INSP_PY2,INSPRPY3,INSP_PY3,INSPRPY4,INSP_PY4,INSPRPY5,INSP_PY5,INSPRPY6,INSP_PY6,PAYDEDPR,PAYD_DPR,QINSRDDZ,QINS_DDZ,QPROPDDZ,QPRO_DDZ,QRTINDDZ,QRTI_DDZ,INSPTYPE,INSP_YPE,INSCMB1,INSCMB1_,INSCMB2,INSCMB2_,INSCMB3,INSCMB3_,INSCMB4,INSCMB4_,INSCMB5,INSCMB5_,INSCMB6,INSCMB6_,INSCMB7,INSCMB7_,INSCMB8,INSCMB8_,INSCMB9,INSCMB9_,PREMOUT,PREMOUT_,PREMYOU,PREMYOU_,INSRPMPD,INSRPMXB,INSR_MPD,INSR_MXB,QLIFX,QLIFX_,QOTHX,QOTHX_,QADINS3X,QADI_S3X,QADHOM3X,QADH_M3X,QADRNT3X,QADR_T3X,INSEX3A
20244,05800152,15,0,5,01,D,,A,100,D,,A,,A,,A,,A,,A,,A,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,09,,D,A,,A,,A,,A,,A,,A,2
20244,05800152,16,0,1,02,D,,A,300,D,01,D,,A,,A,,A,,A,,A,2,D,,A,1.00,D,,A,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,09,700,D,D,,A,,A,,A,175,D,,A,
20244,05800202,18,0,5,01,D,,A,100,D,,A,,A,,A,,A,,A,,A,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,08,482,D,D,241,D,,A,,A,,A,,A,1
20244,05800202,19,0,5,02,D,,A,200,D,,A,,A,,A,,A,,A,,A,2,D,1.00,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,10,,D,A,,A,,A,400,D,,A,,A,1
20244,05800202,20,0,5,03,D,,A,300,D,01,D,,A,,A,,A,,A,,A,2,D,,A,1.00,D,,A,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,10,,D,A,,A,,A,,A,100,D,,A,1
20244,05800202,21,0,5,04,D,,A,500,D,,A,,A,,A,,A,,A,,A,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,10,,D,A,,A,25,D,,A,,A,,A,1
20244,05800212,9,0,5,01,D,,A,200,D,,A,,A,,A,,A,,A,,A,2,D,1.00,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,04,150,D,D,,A,,A,450,D,,A,,A,1
20244,05800212,10,0,1,02,D,,A,200,D,,A,,A,,A,,A,,A,,A,1,D,1.00,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,04,150,D,D,,A,,A,450,D,,A,,A,
20244,05800212,11,0,1,03,D,,A,300,D,01,D,,A,,A,,A,,A,,A,1,D,,A,1.00,D,,A,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,04,279,D,D,,A,,A,,A,837,D,,A,
20244,05800272,8,0,5,01,D,,A,200,D,,A,,A,,A,,A,,A,,A,2,D,1.00,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,04,300,D,D,,A,,A,900,D,,A,,A,1
20244,05800272,9,0,5,02,D,,A,300,D,01,D,,A,,A,,A,,A,,A,2,D,,A,1.00,D,,A,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,04,56,D,D,,A,,A,,A,168,D,,A,1
20244,05800322,14,0,1,01,D,,A,200,D,,A,,A,,A,,A,,A,,A,2,D,1.00,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,04,189,D,D,,A,,A,567,D,,A,,A,
20244,05800322,15,0,1,02,D,,A,400,D,,A,,A,,A,,A,,A,,A,2,D,,A,,A,1.00,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,09,540,D,D,,A,,A,,A,,A,135,D,
20244,05800342,20,0,5,01,D,,A,100,D,,A,,A,,A,,A,,A,,A,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,04,56,D,D,168,D,,A,,A,,A,,A,1
20244,05800342,21,0,5,02,D,,A,100,D,,A,,A,,A,,A,,A,,A,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,04,31,D,D,93,D,,A,,A,,A,,A,1
20244,05800342,22,0,5,03,D,,A,100,D,,A,,A,,A,,A,,A,,A,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,03,11,D,D,66,D,,A,,A,,A,,A,1
20244,05800342,23,0,5,04,D,,A,100,D,,A,,A,,A,,A,,A,,A,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,09,,D,A,,A,,A,,A,,A,,A,2
20244,05800342,24,0,5,05,D,,A,200,D,,A,,A,,A,,A,,A,,A,2,D,1.00,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,09,4317,D,D,,A,,A,1079,D,,A,,A,1
20244,05800342,25,0,5,06,D,,A,300,D,01,D,,A,,A,,A,,A,,A,2,D,,A,1.00,D,,A,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,09,5100,D,D,,A,,A,,A,1275,D,,A,1
20244,05800352,7,0,5,01,D,,A,200,D,,A,,A,,A,,A,,A,,A,2,D,1.00,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,04,324,D,D,,A,,A,972,D,,A,,A,1
20244,05800362,11,0,5,01,D,,A,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,C,2,D,,,A,A,,A,,A,,A,,A,,A,
20244,05800362,12,0,5,02,D,,A,200,D,,A,,A,,A,,A,,A,,A,2,D,1.00,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,08,350,D,D,,A,,A,175,D,,A,,A,1
20244,05800372,10,0,5,01,D,,A,100,D,,A,,A,,A,,A,,A,,A,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,04,160,D,D,480,D,,A,,A,,A,,A,1
20244,05800372,11,0,5,02,D,,A,200,D,,A,,A,,A,,A,,A,,A,2,D,1.00,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,04,276,D,D,,A,,A,828,D,,A,,A,1
20244,05800392,21,0,5,01,D,,A,100,D,,A,,A,,A,,A,,A,,A,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,09,,D,A,,A,,A,,A,,A,,A,2
20244,05800392,22,0,5,02,D,,A,200,D,,A,,A,,A,,A,,A,,A,2,D,1.00,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,09,3434,D,D,,A,,A,859,D,,A,,A,1
20244,05800392,23,0,5,03,D,,A,300,D,01,D,,A,,A,,A,,A,,A,2,D,,A,1.00,D,,A,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,09,,D,C,,A,,A,,A,360,F,,A,1
20244,05800442,15,0,5,01,D,,A,100,D,,A,,A,,A,,A,,A,,A,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,04,12,D,D,36,D,,A,,A,,A,,A,1
20244,05800442,16,0,5,02,D,,A,900,D,,A,,A,,A,,A,,A,,A,2,D,,A,,A,,A,,A,400,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,04,580,D,D,,A,,A,,A,,A,,A,1
20244,05800442,16,1,5,,B,,A,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A,A,,A,,A,1576,E,,A,,A,
20244,05800442,16,2,5,,B,,A,400,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A,A,,A,,A,,A,,A,164,E,
20244,05800442,17,0,1,03,D,,A,200,D,,A,,A,,A,,A,,A,,A,2,D,1.00,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,04,234,D,D,,A,,A,702,D,,A,,A,
20244,05800482,8,0,5,01,D,,A,200,D,,A,,A,,A,,A,,A,,A,2,D,1.00,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,04,169,D,D,,A,,A,507,D,,A,,A,1
20244,05800532,7,0,1,01,D,,A,200,D,,A,,A,,A,,A,,A,,A,2,D,1.00,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,04,134,D,D,,A,,A,402,D,,A,,A,
20244,05800532,8,0,1,02,D,,A,200,D,,A,,A,,A,,A,,A,,A,2,D,1.00,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,04,,D,C,,A,,A,1250,F,,A,,A,
20244,05800562,13,0,5,01,D,,A,200,D,,A,,A,,A,,A,,A,,A,2,D,1.00,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,08,900,D,D,,A,,A,450,D,,A,,A,1
20244,05800582,17,0,1,01,D,,A,200,D,,A,,A,,A,,A,,A,,A,2,D,1.00,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,08,1100,D,D,,A,,A,550,D,,A,,A,
20244,05800582,18,0,1,02,D,,A,300,D,01,D,,A,,A,,A,,A,,A,2,D,,A,1.00,D,,A,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,C,A,,A,,A,,A,208,F,,A,
20244,05800602,10,0,5,01,D,,A,200,D,,A,,A,,A,,A,,A,,A,2,D,1.00,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,04,196,D,D,,A,,A,588,D,,A,,A,1
20244,05800602,11,0,5,02,D,,A,300,D,01,D,,A,,A,,A,,A,,A,2,D,,A,1.00,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,08,,D,A,,A,,A,,A,,A,,A,2
20244,05800622,9,0,5,01,D,,A,900,D,,A,,A,,A,,A,,A,,A,2,D,,A,,A,,A,,A,900,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,04,220,D,D,,A,,A,,A,,A,,A,1
20244,05800622,9,1,5,,B,,A,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A,A,157,E,,A,,A,,A,,A,
20244,05800622,9,2,5,,B,,A,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A,A,,A,,A,394,E,,A,,A,
20244,05800622,9,3,5,,B,,A,400,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A,A,,A,,A,,A,,A,33,E,
20244,05800622,9,4,5,,B,,A,500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A,A,,A,76,E,,A,,A,,A,
20244,05800652,22,0,5,01,D,,A,100,D,,A,,A,,A,,A,,A,,A,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,04,16,D,D,48,D,,A,,A,,A,,A,1
20244,05800652,23,0,5,02,D,,A,200,D,,A,,A,,A,,A,,A,,A,,A,1.00,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,2,D,,,A,A,,A,,A,,A,,A,,A,
20244,05800652,24,0,5,03,D,,A,400,D,,A,,A,,A,,A,,A,,A,2,D,,A,,A,1.00,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,09,,D,A,,A,,A,,A,,A,,A,2
20244,05800652,25,0,5,04,D,,A,500,D,,A,,A,,A,,A,,A,,A,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,09,,D,A,,A,,A,,A,,A,,A,2
20244,05800692,10,0,1,01,D,,A,100,D,,A,,A,,A,,A,,A,,A,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,04,66,D,D,198,D,,A,,A,,A,,A,
20244,05800692,11,0,1,02,D,,A,200,D,,A,,A,,A,,A,,A,,A,2,D,1.00,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,04,201,D,D,,A,,A,603,D,,A,,A,
20244,05800692,12,0,1,03,D,,A,400,D,,A,,A,,A,,A,,A,,A,2,D,,A,,A,1.00,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,04,19,D,D,,A,,A,,A,,A,57,D,
20244,05800762,26,0,5,01,D,,A,100,D,,A,,A,,A,,A,,A,,A,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,04,39,D,D,117,D,,A,,A,,A,,A,1
20244,05800762,27,0,5,02,D,,A,100,D,,A,,A,,A,,A,,A,,A,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,10,,D,A,,A,,A,,A,,A,,A,2
20244,05800762,28,0,5,03,D,,A,200,D,,A,,A,,A,,A,,A,,A,2,D,1.00,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,08,,D,A,,A,,A,,A,,A,,A,2
20244,05800762,29,0,5,04,D,,A,300,D,01,D,,A,,A,,A,,A,,A,2,D,,A,1.00,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,08,,D,A,,A,,A,,A,,A,,A,2
20244,05800762,30,0,5,05,D,,A,500,D,,A,,A,,A,,A,,A,,A,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,08,,D,A,,A,,A,,A,,A,,A,2
20244,05800833,19,0,5,01,D,,A,100,D,,A,,A,,A,,A,,A,,A,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,02,8,D,D,52,D,,A,,A,,A,,A,1
20244,05800833,20,0,5,02,D,,A,200,D,,A,,A,,A,,A,,A,,A,2,D,1.00,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,08,597,D,D,,A,,A,299,D,,A,,A,1
20244,05800833,21,0,5,03,D,,A,300,D,01,D,,A,,A,,A,,A,,A,2,D,,A,1.00,D,,A,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,04,15,D,D,,A,,A,,A,45,D,,A,1
20244,05800852,10,0,5,01,D,,A,200,D,,A,,A,,A,,A,,A,,A,2,D,1.00,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,04,160,D,D,,A,,A,480,D,,A,,A,1
20244,05800852,11,0,5,02,D,,A,300,D,01,D,,A,,A,,A,,A,,A,2,D,,A,1.00,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,09,,D,A,,A,,A,,A,,A,,A,2
20244,05800872,12,0,5,01,D,,A,100,D,,A,,A,,A,,A,,A,,A,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,04,17,D,D,51,D,,A,,A,,A,,A,1
20244,05800872,13,0,5,02,D,,A,200,D,,A,,A,,A,,A,,A,,A,2,D,1.00,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,04,306,D,D,,A,,A,918,D,,A,,A,1
20244,05800872,14,0,5,03,D,,A,300,D,01,D,,A,,A,,A,,A,,A,2,D,,A,1.00,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,09,,D,A,,A,,A,,A,,A,,A,2
20244,05800944,24,0,5,01,D,,A,200,D,,A,,A,,A,,A,,A,,A,2,D,1.00,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,08,,D,A,,A,,A,,A,,A,,A,2
20244,05800944,25,0,5,02,D,,A,400,D,,A,,A,,A,,A,,A,,A,2,D,,A,,A,1.00,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,04,9,D,D,,A,,A,,A,,A,27,D,1
20244,05801002,15,0,5,01,D,,A,100,D,,A,,A,,A,,A,,A,,A,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,04,,D,C,141,F,,A,,A,,A,,A,1
20244,05801002,16,0,5,02,D,,A,200,D,,A,,A,,A,,A,,A,,A,2,D,1.00,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,04,650,D,D,,A,,A,1950,D,,A,,A,1
20244,05801002,17,0,5,03,D,,A,400,D,,A,,A,,A,,A,,A,,A,2,D,,A,,A,1.00,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,09,200,D,D,,A,,A,,A,,A,50,D,1
20244,05801052,9,0,5,01,D,,A,100,D,,A,,A,,A,,A,,A,,A,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,04,5,D,D,15,D,,A,,A,,A,,A,1
20244,05801052,10,0,5,02,D,,A,200,D,,A,,A,,A,,A,,A,,A,2,D,1.00,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,04,290,D,D,,A,,A,870,D,,A,,A,1
20244,05801092,11,0,1,01,D,,A,200,D,,A,,A,,A,,A,,A,,A,2,D,1.00,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,04,,D,C,,A,,A,315,F,,A,,A,
20244,05801092,12,0,1,02,D,,A,300,D,01,D,,A,,A,,A,,A,,A,2,D,,A,1.00,D,,A,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,04,,D,C,,A,,A,,A,91,F,,A,
20244,05801102,9,0,5,01,D,,A,100,D,,A,,A,,A,,A,,A,,A,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,06,120,D,D,120,D,,A,,A,,A,,A,1
20244,05801102,10,0,5,02,D,,A,200,D,,A,,A,,A,,A,,A,,A,2,D,1.00,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,04,,D,A,,A,,A,,A,,A,,A,2
20244,05801142,10,0,5,01,D,,A,100,D,,A,,A,,A,,A,,A,,A,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,04,16,D,D,48,D,,A,,A,,A,,A,1
20244,05801142,11,0,5,02,D,,A,200,D,,A,,A,,A,,A,,A,,A,2,D,1.00,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,08,,D,A,,A,,A,,A,,A,,A,2
20244,05801142,12,0,5,03,D,,A,300,D,01,D,,A,,A,,A,,A,,A,2,D,,A,1.00,D,,A,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,09,428,D,D,,A,,A,,A,107,D,,A,1
20244,05801222,14,0,5,01,D,,A,200,D,,A,,A,,A,,A,,A,,A,2,D,1.00,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,04,600,D,D,,A,,A,1800,D,,A,,A,1
20244,05801222,15,0,5,02,D,,A,200,D,,A,,A,,A,,A,,A,,A,2,D,1.00,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,09,150,D,D,,A,,A,38,D,,A,,A,1
20244,05801222,16,0,5,03,D,,A,300,D,01,D,,A,,A,,A,,A,,A,2,D,,A,1.00,D,,A,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,09,2000,D,D,,A,,A,,A,500,D,,A,1
20244,05801222,17,0,1,04,D,,A,300,D,01,D,,A,,A,,A,,A,,A,2,D,,A,1.00,D,,A,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,09,3200,D,D,,A,,A,,A,800,D,,A,
20244,05801232,14,0,5,01,D,,A,200,D,,A,,A,,A,,A,,A,,A,2,D,1.00,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,08,980,D,D,,A,,A,490,D,,A,,A,1
20244,05801232,15,0,5,02,D,,A,300,D,01,D,,A,,A,,A,,A,,A,2,D,,A,1.00,D,,A,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,04,184,D,D,,A,,A,,A,552,D,,A,1
20244,05801272,17,0,5,01,D,,A,200,D,,A,,A,,A,,A,,A,,A,2,D,1.00,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,04,286,D,D,,A,,A,858,D,,A,,A,1
20244,05801282,12,0,5,01,D,,A,200,D,,A,,A,,A,,A,,A,,A,2,D,1.00,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,08,668,D,D,,A,,A,334,D,,A,,A,1
20244,05801282,13,0,5,02,D,,A,300,D,01,D,,A,,A,,A,,A,,A,2,D,,A,1.00,D,,A,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,09,1370,D,D,,A,,A,,A,343,D,,A,1
20244,05801282,14,0,5,03,D,,A,500,D,,A,,A,,A,,A,,A,,A,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,09,,D,A,,A,,A,,A,,A,,A,2
20244,05801292,11,0,1,01,D,,A,100,D,,A,,A,,A,,A,,A,,A,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,04,31,D,D,93,D,,A,,A,,A,,A,
20244,05801292,12,0,1,02,D,,A,200,D,,A,,A,,A,,A,,A,,A,2,D,1.00,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,09,,D,C,,A,,A,287,F,,A,,A,
20244,05801292,13,0,1,03,D,,A,300,D,01,D,,A,,A,,A,,A,,A,2,D,,A,1.00,D,,A,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,04,180,D,D,,A,,A,,A,540,D,,A,
20244,05801332,14,0,5,01,D,,A,100,D,,A,,A,,A,,A,,A,,A,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,04,30,D,D,90,D,,A,,A,,A,,A,1
20244,05801332,15,0,5,02,D,,A,200,D,,A,,A,,A,,A,,A,,A,2,D,1.00,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,04,286,D,D,,A,,A,858,D,,A,,A,1
20244,05801352,27,0,1,01,D,,A,100,D,,A,,A,,A,,A,,A,,A,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,02,,D,C,288,F,,A,,A,,A,,A,
20244,05801352,28,0,1,02,D,,A,200,D,,A,,A,,A,,A,,A,,A,2,D,1.00,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,09,1600,D,D,,A,,A,400,D,,A,,A,
20244,05801352,29,0,1,03,D,,A,300,D,01,D,,A,,A,,A,,A,,A,2,D,,A,1.00,D,,A,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,09,850,D,D,,A,,A,,A,213,D,,A,
20244,05801412,8,0,5,01,D,,A,300,D,01,D,,A,,A,,A,,A,,A,2,D,,A,1.00,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,09,,D,A,,A,,A,,A,,A,,A,2
20244,05801442,7,0,1,01,D,,A,200,D,,A,,A,,A,,A,,A,,A,2,D,1.00,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,04,220,D,D,,A,,A,660,D,,A,,A,
20244,05801452,12,0,1,01,D,,A,200,D,,A,,A,,A,,A,,A,,A,2,D,1.00,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,08,780,D,D,,A,,A,390,D,,A,,A,
20244,05801452,13,0,1,02,D,,A,300,D,01,D,,A,,A,,A,,A,,A,2,D,,A,1.00,D,,A,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,09,1500,D,D,,A,,A,,A,375,D,,A,
20244,05801492,7,0,1,01,D,,A,300,D,01,D,,A,,A,,A,,A,,A,2,D,,A,1.00,D,,A,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,04,77,D,D,,A,,A,,A,231,D,,A,
20244,05801542,13,0,5,01,D,,A,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,2,D,,,A,A,,A,,A,,A,,A,,A,
20244,05801542,14,0,5,02,D,,A,900,D,01,D,,A,,A,,A,,A,,A,2,D,,A,,A,,A,,A,200,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,09,3232,D,D,,A,,A,,A,,A,,A,1
20244,05801542,14,1,5,,B,,A,200,D,01,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A,A,,A,,A,367,E,,A,,A,
20244,05801542,14,11,5,,B,,A,300,D,01,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A,A,,A,,A,,A,221,E,,A,
20244,05801542,14,12,5,,B,,A,300,D,01,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A,A,,A,,A,,A,220,E,,A,
20244,05801562,15,0,5,01,D,,A,100,D,,A,,A,,A,,A,,A,,A,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,02,10,D,D,65,D,,A,,A,,A,,A,1
20244,05801562,16,0,5,02,D,,A,200,D,,A,,A,,A,,A,,A,,A,2,D,1.00,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,04,169,D,D,,A,,A,507,D,,A,,A,1
20244,05801562,17,0,5,03,D,,A,400,D,,A,,A,,A,,A,,A,,A,2,D,,A,,A,1.00,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,04,19,D,D,,A,,A,,A,,A,57,D,1
20244,05801574,10,0,5,01,D,,A,200,D,,A,,A,,A,,A,,A,,A,2,D,1.00,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,04,700,D,D,,A,,A,2100,D,,A,,A,1
20244,05801574,11,0,5,02,D,,A,300,D,01,D,,A,,A,,A,,A,,A,2,D,,A,1.00,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,09,,D,A,,A,,A,,A,,A,,A,2
