QYEAR,NEWID,SEQNO,ALCNO,REC_ORIG,VEHICYB,VEHICYB_,VEHICYR,VEHICYR_,VEHBSNZ,VEHBSNZ_,VEHNEWU,VEHNEWU_,VEHGFTC,VEHGFTC_,VEHPURMO,VEHP_RMO,VEHPURYR,VEHP_RYR,VFINSTAT,VFIN_TAT,TRADEX,TRADEX_,NETPURX,NETPURX_,DNPAYMTX,DNPA_MTX,PRINCIPX,PRIN_IPX,VEHQPMT,VEHQPMT_,PMT1MO,PMT1MO_,PMT1YR,PMT1YR_,PAYMENTX,PAYM_NTX,QINTRSTZ,QINT_STZ,QLOANM1Q,QLOA_M1Q,QBALNM1X,QBAL_M1X,QVINTM1X,QVIN_M1X,QVPRIM1X,QVPR_M1X,QLOANM2Q,QLOA_M2Q,QBALNM2X,QBAL_M2X,QVINTM2X,QVIN_M2X,QVPRIM2X,QVPR_M2X,QLOANM3Q,QLOA_M3Q,QBALNM3X,QBAL_M3X,QVINTM3X,QVIN_M3X,QVPRIM3X,QVPR_M3X,QTRADEX,QTRADEX_,QREIMBRZ,QREI_BRZ,QADITR1X,QADI_R1X,QADITR2X,QADI_R2X,QADITR3X,QADI_R3X,QDNPYMTX,QDNP_MTX,VEHEQTLN,VEHE_TLN,VEHICIB,VEHICIB_,MAKE,MAKE_,OVBPURCH,VFINANCE,FUELTYPE,FUEL_YPE,VPURINDV,VPUR_NDV,VINTRATE,VINT_ATE
20244,05826892,21,0,1,100,D,40,D,,A,2,D,1,D,11,D,2022,D,2,D,1000,D,23000,D,3000,D,26393,D,60,D,12,D,2022,D,529,D,.0755,D,22,D,18272,D,115,D,414,D,23,D,17858,D,112,D,417,D,24,D,17441,D,110,D,419,D,23000,D,,A,115,D,112,D,110,D,3000,D,2,D,01,D,ACU,D,,1,1,D,2,D,.0500,D
20244,05826892,22,0,1,100,D,36,D,,A,2,D,1,D,,C,2019,D,1,D,,A,,C,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,B,0.75,D,,A,,A,,A,,A,2,D,02,D,TOY,D,,1,1,D,2,D,,C
20244,05826912,37,0,1,100,D,34,D,,A,2,D,1,D,04,D,2016,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,01,D,BMW,D,,2,2,D,2,D,,A
20244,05826962,32,0,5,110,D,44,D,,A,2,D,1,D,05,D,2024,D,2,D,,A,60000,D,48000,D,9730,D,36,D,07,D,2024,D,300,D,.0690,D,3,D,9240,D,53,D,247,D,4,D,8994,D,52,D,248,D,5,D,8745,D,50,D,250,D,60000,D,,A,53,D,52,D,50,D,48000,D,2,D,01,D,CAD,D,,1,1,D,2,D,.0690,D
20244,05826962,33,0,5,110,D,40,D,,A,2,D,1,D,04,D,2022,D,2,D,,A,42000,D,15000,D,25000,D,48,D,05,D,2022,D,629,D,.0960,D,29,D,11596,D,93,D,536,D,30,D,11060,D,88,D,541,D,31,D,10519,D,84,D,545,D,42000,D,,A,93,D,88,D,84,D,15000,D,2,D,02,D,CAD,D,,1,1,D,2,D,.0253,D
20244,05826962,34,0,5,110,D,38,D,,A,2,D,1,D,06,D,2019,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,03,D,DOD,D,,1,1,D,2,D,,A
20244,05826962,35,0,5,100,D,29,D,,A,2,D,1,D,05,D,2011,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,04,D,SAT,D,,2,1,D,2,D,,A
20244,05826962,36,0,5,165,D,,A,,A,1,D,1,D,04,D,2024,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,05,D,,A,2,2,,A,2,D,,A
20244,05827002,43,0,5,110,D,40,D,,A,1,D,1,D,05,D,2020,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,01,D,CHE,D,2,2,1,D,2,D,,A
20244,05827002,44,0,5,200,D,,A,,A,1,D,1,D,,C,2023,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,02,D,,A,,2,,A,2,D,,A
20244,05827012,27,0,5,100,D,36,D,,A,1,D,1,D,04,D,2016,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,01,D,HYU,D,,1,1,D,2,D,,A
20244,05827012,28,0,5,110,D,42,D,,A,1,D,1,D,06,D,2022,D,2,D,,A,72000,D,15000,D,37283,D,60,D,07,D,2022,D,700,D,.0480,D,27,D,22221,D,89,D,611,D,28,D,21610,D,86,D,614,D,29,D,20996,D,84,D,616,D,72000,D,,A,89,D,86,D,84,D,15000,D,2,D,02,D,FOR,D,2,1,1,D,2,D,,C
20244,05827012,29,0,5,150,D,,A,,A,2,D,1,D,06,D,2021,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,03,D,,A,,2,,A,1,D,,A
20244,05827012,30,0,5,150,D,,A,,A,2,D,1,D,05,D,2015,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,04,D,,A,,1,,A,2,D,,A
20244,05827012,31,0,5,125,D,,A,,A,2,D,1,D,03,D,2023,D,2,D,,A,15000,D,0,D,6365,D,36,D,04,D,2023,D,200,D,.0815,D,18,D,3550,D,24,D,176,D,19,D,3374,D,23,D,177,D,20,D,3197,D,22,D,178,D,15000,D,,A,24,D,23,D,22,D,0,D,2,D,05,D,,A,,1,,A,1,D,,C
20244,05827012,32,0,5,180,D,,A,,A,2,D,1,D,09,D,2010,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,06,D,,A,,2,,A,1,D,,A
20244,05827022,20,0,1,110,D,39,D,,A,2,D,1,D,02,D,2022,D,2,D,,A,31000,D,0,D,24335,D,60,D,04,D,2022,D,475,D,.0640,D,30,D,13539,D,72,D,403,D,31,D,13136,D,70,D,405,D,32,D,12731,D,68,D,407,D,31000,D,,A,72,D,70,D,68,D,0,D,1,D,01,D,JEE,D,,1,1,D,2,D,.0640,D
20244,05827022,21,0,1,110,D,39,D,,A,2,D,1,D,10,D,2023,D,2,D,,A,26500,D,0,D,26500,D,72,D,12,D,2023,D,522,D,.1230,D,10,D,24152,D,248,D,274,D,11,D,23878,D,245,D,277,D,12,D,23600,D,242,D,280,D,26500,D,,A,248,D,245,D,242,D,0,D,1,D,02,D,BUI,D,,1,1,D,1,D,.0550,D
20244,05827022,22,0,1,110,D,35,D,,A,1,D,1,D,06,D,2015,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,03,D,FOR,D,,1,1,D,2,D,,A
20244,05827022,23,0,1,110,D,40,D,,A,1,D,1,D,01,D,2020,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,04,D,BUI,D,,1,1,D,2,D,,A
20244,05827032,43,0,5,110,D,36,D,,A,1,D,1,D,10,D,2015,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,01,D,HON,D,,1,1,D,2,D,,A
20244,05827032,44,0,5,110,D,35,D,,A,2,D,1,D,,C,2020,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,02,D,KIA,D,,2,1,D,1,D,,A
20244,05827032,45,0,5,200,D,,A,,A,2,D,1,D,05,D,2024,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,03,D,,A,,2,,A,1,D,,A
20244,05827062,32,0,5,110,D,28,D,,A,2,D,1,D,,C,2017,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,01,D,FOR,D,,1,1,D,2,D,,A
20244,05827102,9,0,1,110,D,40,D,,A,1,D,1,D,,C,,C,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,01,D,ACU,D,,2,1,D,2,D,,A
20244,05827102,10,0,1,110,D,40,D,,A,1,D,1,D,,C,,C,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,02,D,TOY,D,,2,1,D,2,D,,A
20244,05827122,23,0,5,100,D,38,D,,A,2,D,1,D,03,D,2020,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,01,D,NIS,D,,1,1,D,1,D,,A
20244,05827122,24,0,5,100,D,34,D,,A,2,D,1,D,01,D,2017,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,02,D,HYU,D,,2,1,D,2,D,,A
20244,05827162,25,0,5,110,D,36,D,,A,2,D,1,D,08,D,2020,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,01,D,HON,D,,1,1,D,2,D,,A
20244,05827162,26,0,5,100,D,,C,,A,2,D,1,D,,C,,C,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,02,D,NIS,D,,2,1,D,1,D,,A
20244,05827162,27,0,1,100,D,26,D,,A,2,D,1,D,09,D,2024,D,,A,,A,2700,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2700,D,,A,,A,,A,,A,,A,,A,03,D,TOY,D,,2,1,D,1,D,,A
20244,05827182,22,0,5,110,D,43,D,,A,1,D,1,D,11,D,2023,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,01,D,TOY,D,2,2,1,D,2,D,,A
20244,05827182,23,0,5,110,D,39,D,,A,1,D,1,D,11,D,2018,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,02,D,TOY,D,,2,1,D,2,D,,A
20244,05827182,24,0,5,100,D,38,D,,A,1,D,1,D,11,D,2018,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,03,D,TOY,D,,2,1,D,2,D,,A
20244,05827182,25,0,5,100,D,32,D,,A,2,D,1,D,11,D,2013,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,04,D,HON,D,,2,1,D,2,D,,A
20244,05827212,21,0,5,110,D,44,D,,A,1,D,1,D,07,D,2024,D,2,D,4500,D,58500,D,2000,D,52000,D,72,D,08,D,2024,D,942,D,.0920,D,2,D,51457,D,395,D,547,D,3,D,50909,D,390,D,552,D,4,D,50357,D,386,D,556,D,58500,D,,A,395,D,390,D,386,D,2000,D,2,D,01,D,FOR,D,2,1,1,D,2,D,.1008,D
20244,05827212,22,0,5,100,D,41,D,,A,1,D,1,D,07,D,2022,D,2,D,,C,32000,D,,C,40168,D,72,D,08,D,2022,D,643,D,.0480,D,26,D,27513,D,110,D,533,D,27,D,26980,D,108,D,535,D,28,D,26445,D,106,D,537,D,32000,D,,A,110,D,108,D,106,D,,C,2,D,02,D,TOY,D,2,1,1,D,2,D,,C
20244,05827212,23,0,5,100,D,34,D,,A,2,D,1,D,,C,,C,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,03,D,FOR,D,,1,1,D,1,D,,A
20244,05827212,24,0,5,150,D,,A,,A,2,D,1,D,10,D,2002,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,04,D,,A,,1,,A,2,D,,A
20244,05827312,17,0,5,110,D,26,D,,A,2,D,1,D,01,D,2014,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,01,D,TOY,D,,2,1,D,1,D,,A
20244,05827312,18,0,5,100,D,31,D,,A,2,D,1,D,01,D,2018,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,02,D,HON,D,,2,1,D,1,D,,A
20244,05827332,30,0,5,110,D,26,D,,A,1,D,1,D,09,D,2006,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,01,D,CHE,D,,2,1,D,2,D,,A
20244,05827352,14,0,1,110,D,38,D,,A,1,D,1,D,,C,2018,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,01,D,CHE,D,,1,1,D,2,D,,A
20244,05827412,32,0,5,110,D,36,D,,A,2,D,1,D,,C,2022,D,2,D,,A,35000,D,0,D,28623,D,60,D,03,D,2022,D,527,D,.0400,D,31,D,15030,D,50,D,477,D,32,D,14553,D,49,D,478,D,33,D,14074,D,47,D,480,D,35000,D,,A,50,D,49,D,47,D,0,D,2,D,01,D,JEE,D,,1,1,D,2,D,.0399,D
20244,05827412,33,0,5,110,D,35,D,,A,2,D,1,D,06,D,2024,D,2,D,,A,11000,D,0,D,11000,D,60,D,07,D,2024,D,254,D,.1365,D,3,D,10741,D,122,D,132,D,4,D,10609,D,121,D,133,D,5,D,10476,D,119,D,135,D,11000,D,,A,122,D,121,D,119,D,0,D,2,D,02,D,CHE,D,,1,1,D,1,D,.0875,D
20244,05827422,10,0,1,100,D,39,D,,A,1,D,1,D,08,D,2019,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,01,D,TOY,D,2,1,1,D,2,D,,A
20244,05827422,11,0,1,110,D,38,D,,A,1,D,1,D,04,D,2018,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,02,D,HYU,D,,1,1,D,2,D,,A
20244,05827592,43,0,5,110,D,26,D,,A,2,D,1,D,08,D,2010,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,01,D,TOY,D,,2,1,D,2,D,,A
20244,05827592,44,0,5,110,D,26,D,,A,2,D,1,D,,C,2014,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,02,D,CHE,D,,2,1,D,2,D,,A
20244,05827592,45,0,5,180,D,,A,,A,2,D,1,D,,C,2016,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,03,D,,A,,2,,A,2,D,,A
20244,05827592,46,0,5,165,D,,A,,A,2,D,1,D,07,D,2020,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,04,D,,A,,2,,A,1,D,,A
20244,05827592,47,0,5,165,D,,A,,A,2,D,1,D,07,D,2020,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,05,D,,A,,2,,A,1,D,,A
20244,05827642,40,0,5,110,D,41,D,,A,2,D,1,D,12,D,2022,D,2,D,,A,27000,D,0,D,27000,D,72,D,01,D,2023,D,475,D,.0815,D,21,D,20775,D,141,D,334,D,22,D,20441,D,139,D,336,D,23,D,20105,D,137,D,338,D,27000,D,,A,141,D,139,D,137,D,0,D,2,D,01,D,TOY,D,,1,1,D,2,D,,C
20244,05827642,41,0,5,100,D,42,D,,A,1,D,1,D,10,D,2021,D,2,D,,A,36500,D,1000,D,35500,D,72,D,10,D,2021,D,535,D,.0270,D,36,D,18946,D,43,D,492,D,37,D,18454,D,42,D,493,D,38,D,17960,D,40,D,495,D,36500,D,,A,43,D,42,D,40,D,1000,D,2,D,02,D,TOY,D,2,1,3,D,2,D,,C
20244,05827752,37,0,5,100,D,38,D,,A,2,D,1,D,05,D,2021,D,2,D,,A,30000,D,10000,D,24902,D,48,D,06,D,2021,D,537,D,.0170,D,40,D,4799,D,7,D,530,D,41,D,4269,D,6,D,531,D,42,D,3738,D,5,D,532,D,30000,D,,A,7,D,6,D,5,D,10000,D,2,D,01,D,SUB,D,,1,1,D,2,D,.0170,D
20244,05827752,38,0,5,100,D,26,D,,A,2,D,1,D,07,D,2015,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,02,D,SUB,D,,2,1,D,2,D,,A
20244,05827752,39,0,5,110,D,18,D,,A,2,D,1,D,,C,2003,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,03,D,GMC,D,,2,1,D,1,D,,A
20244,05827752,40,0,5,110,D,23,D,,A,2,D,1,D,04,D,2016,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,04,D,DOD,D,,2,1,D,2,D,,A
20244,05827752,41,0,5,180,D,,A,,A,2,D,1,D,,C,2003,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,05,D,,A,,2,,A,1,D,,A
20244,05827802,29,0,5,110,D,24,D,,A,2,D,1,D,07,D,2007,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,01,D,FOR,D,,2,1,D,2,D,,A
20244,05827802,30,0,5,100,D,35,D,,A,1,D,1,D,04,D,2015,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,02,D,TOY,D,,2,1,D,2,D,,A
20244,05827832,43,0,5,110,D,36,D,,A,2,D,1,D,08,D,2023,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,01,D,KIA,D,,2,1,D,2,D,,A
20244,05827832,44,0,5,100,D,27,D,,A,2,D,1,D,09,D,2013,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,02,D,SCI,D,,2,1,D,2,D,,A
20244,05827832,45,0,5,110,D,23,D,,A,2,D,1,D,08,D,2005,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,03,D,CHE,D,,1,1,D,1,D,,A
20244,05827832,46,0,5,100,D,01,D,,A,2,D,2,D,06,D,2002,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,04,D,CHE,D,,2,1,D,1,D,,A
20244,05827832,47,0,5,180,D,,A,,A,2,D,1,D,10,D,2017,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,05,D,,A,,2,,A,1,D,,A
20244,05827862,9,0,1,110,D,29,D,,A,2,D,1,D,03,D,2021,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,01,D,KIA,D,,2,1,D,1,D,,A
20244,05827872,13,0,1,100,D,27,D,,A,2,D,1,D,04,D,2022,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,01,D,TOY,D,,2,3,D,1,D,,A
20244,05827872,14,0,1,110,D,25,D,,A,2,D,1,D,06,D,2010,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,02,D,CHR,D,,2,1,D,1,D,,A
20244,05827882,36,0,5,110,D,37,D,,A,2,D,1,D,07,D,2022,D,2,D,,A,21000,D,2000,D,20789,D,36,D,09,D,2022,D,640,D,.0680,D,25,D,7405,D,42,D,598,D,26,D,6807,D,39,D,601,D,27,D,6205,D,35,D,605,D,21000,D,,A,42,D,39,D,35,D,2000,D,2,D,01,D,JEE,D,,1,1,D,2,D,.0680,D
20244,05827912,10,0,5,110,D,37,D,,A,2,D,1,D,11,D,2020,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,01,D,TOY,D,,1,1,D,2,D,,A
20244,05828022,18,0,5,100,D,21,D,,A,2,D,3,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,01,D,VOV,D,,,1,D,,A,,A
20244,05828042,16,0,5,100,D,27,D,,A,2,D,1,D,09,D,2023,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,01,D,FOR,D,,2,1,D,2,D,,A
20244,05828062,12,0,5,100,D,37,D,,A,2,D,1,D,12,D,2023,D,2,D,,A,7000,D,0,D,7000,D,60,D,01,D,2024,D,120,D,.0110,D,9,D,6088,D,6,D,114,D,10,D,5974,D,5,D,115,D,11,D,5859,D,5,D,115,D,7000,D,,A,6,D,5,D,5,D,0,D,2,D,01,D,HYU,D,,1,1,D,1,D,.0500,D
20244,05828082,9,0,1,100,D,34,D,,A,2,D,1,D,06,D,2020,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,01,D,DOD,D,,2,1,D,2,D,,A
20244,05828132,12,0,5,100,D,37,D,,A,1,D,1,D,,C,2017,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,01,D,CHE,D,,2,1,D,2,D,,A
20244,05828142,15,0,5,110,D,32,D,,A,2,D,1,D,03,D,2014,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,01,D,GMC,D,,1,1,D,2,D,,A
20244,05828142,16,0,5,110,D,30,D,,A,2,D,1,D,05,D,2011,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,02,D,FOR,D,,1,1,D,2,D,,A
20244,05828152,30,0,5,110,D,20,D,,A,2,D,1,D,01,D,2002,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,01,D,CHE,D,,1,1,D,2,D,,A
20244,05828152,31,0,5,110,D,27,D,,A,2,D,1,D,08,D,2019,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,02,D,JEE,D,,1,1,D,2,D,,A
20244,05828162,17,0,5,100,D,42,D,,A,1,D,1,D,11,D,2021,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,01,D,HON,D,2,2,1,D,2,D,,A
20244,05828192,26,0,5,110,D,38,D,,A,1,D,1,D,01,D,2018,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,01,D,TOY,D,,1,1,D,2,D,,A
20244,05828192,27,0,5,110,D,21,D,,A,1,D,1,D,03,D,2001,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,02,D,CHE,D,,1,1,D,2,D,,A
