QYEAR,NEWID,SEQNO,ALCNO,REC_ORIG,TELBSNZ,TELBSNZ_,TELRESD,TELRESD_,TELCELL,TELCELL_,TINTNET,TINTNET_,TCABLE,TCABLE_,BILPERD,BILPERD_,QADINE1X,QADI_E1X,QADINE2X,QADI_E2X,QADINE3X,QADI_E3X,QADCAB1X,QADC_B1X,QADCAB2X,QADC_B2X,QADCAB3X,QADC_B3X,TELRES1X,TELR_S1X,TELRES2X,TELR_S2X,TELRES3X,TELR_S3X,TELCEL1X,TELC_L1X,TELCEL2X,TELC_L2X,TELCEL3X,TELC_L3X,TELBLPRS,TELB_PRS,TPHONE,TPHONE_,TELPURCH,TELMOBI,TELMOBI_,TELLAND,TELLAND_,TELOTHER,TELO_HER
20251,05664114,34,0,1,,A,,A,,A,1,D,2,D,,A,73,E,73,E,73,E,,A,,A,,A,77,E,77,E,77,E,,A,,A,,A,,A,,A,2,2,D,1,D,2,D
20251,05664124,27,0,1,,A,,A,,A,1,D,2,D,,A,75,E,75,E,77,E,,A,,A,,A,,A,,A,,A,145,E,145,E,143,E,,A,,A,3,1,D,2,D,2,D
20251,05664134,104,0,1,,A,,A,,A,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,118,D,118,D,118,D,,A,,A,,1,D,2,D,2,D
20251,05664134,105,0,1,,A,,A,,A,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,87,D,87,D,87,D,,A,,A,1,1,D,2,D,2,D
20251,05664134,106,0,1,,A,,A,,A,1,D,2,D,,A,120,D,120,D,120,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,2,D,2,D,2,D
20251,05664154,30,0,1,,A,,A,,A,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,83,D,83,D,83,D,,A,,A,2,1,D,2,D,2,D
20251,05664174,32,0,1,,A,,A,,A,1,D,2,D,,A,96,E,96,E,96,E,,A,,A,,A,54,E,54,E,54,E,,A,,A,,A,,A,,A,3,2,D,1,D,2,D
20251,05664174,33,0,1,,A,,A,,A,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,100,D,100,D,100,D,,A,,A,3,1,D,2,D,2,D
20251,05664214,41,0,1,,A,,A,,A,1,D,1,D,,A,117,E,122,E,27,E,213,E,208,E,48,E,,A,,A,,A,,A,,A,,A,,A,,A,1,2,D,2,D,2,D
20251,05664214,42,0,1,,A,,A,,A,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,75,D,75,D,75,D,,A,,A,1,1,D,2,D,2,D
20251,05664214,43,0,1,,A,,A,,A,2,D,1,D,1,D,,A,,A,,A,0,D,0,D,75,D,,A,,A,,A,,A,,A,,A,,A,,A,1,2,D,2,D,2,D
20251,05664224,29,0,1,,A,,A,,A,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,130,D,130,D,130,D,,A,,A,3,1,D,2,D,2,D
20251,05664224,30,0,1,,A,,A,,A,1,D,2,D,,A,75,D,75,D,75,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,3,2,D,2,D,2,D
20251,05664224,31,0,1,,A,,A,,A,2,D,1,D,,A,,A,,A,,A,65,D,65,D,65,D,,A,,A,,A,,A,,A,,A,,A,,A,3,2,D,2,D,2,D
20251,05664234,26,0,1,,A,,A,,A,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,140,D,140,D,140,D,,A,,A,2,1,D,2,D,2,D
20251,05664234,27,0,1,,A,,A,,A,1,D,2,D,,A,50,D,50,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,2,D,2,D,2,D
20251,05664254,51,0,1,,A,,A,,A,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,240,D,240,D,240,D,,A,,A,2,1,D,2,D,2,D
20251,05664254,52,0,1,,A,,A,,A,1,D,2,D,,A,200,D,200,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,3,2,D,2,D,2,D
20251,05664304,49,0,1,,A,,A,,A,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,88,D,88,D,88,D,,A,,A,2,1,D,2,D,2,D
20251,05664304,50,0,1,,A,,A,,A,1,D,2,D,,A,90,D,90,D,90,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,3,2,D,2,D,2,D
20251,05664304,51,0,1,,A,,A,,A,2,D,1,D,,A,,A,,A,,A,161,D,161,D,161,D,,A,,A,,A,,A,,A,,A,,A,,A,2,2,D,2,D,2,D
20251,05664314,29,0,1,,A,,A,,A,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,220,D,220,D,220,D,,A,,A,2,1,D,2,D,2,D
20251,05664314,30,0,1,,A,,A,,A,1,D,2,D,,A,120,D,120,D,120,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,2,D,2,D,2,D
20251,05664324,66,0,1,,A,,A,,A,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,136,D,136,D,136,D,,A,,A,2,1,D,2,D,2,D
20251,05664324,67,0,1,,A,,A,,A,1,D,2,D,,A,75,D,75,D,75,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,2,D,2,D,2,D
20251,05664354,40,0,1,,A,,A,,A,1,D,2,D,,A,65,D,65,D,65,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,2,D,2,D,2,D
20251,05664354,41,0,1,,A,,A,,A,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,88,D,88,D,88,D,,A,,A,4,1,D,2,D,2,D
20251,05664364,14,0,1,,A,,A,,A,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,90,D,90,D,90,D,,A,,A,1,1,D,2,D,2,D
20251,05664364,15,0,1,,A,,A,,A,1,D,1,D,,A,41,E,41,E,43,E,76,E,76,E,74,E,,A,,A,,A,,A,,A,,A,,A,,A,1,2,D,2,D,2,D
20251,05664374,17,0,1,,A,,A,,A,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,30,D,30,D,30,D,,A,,A,,A,,A,,A,1,2,D,1,D,1,D
20251,05664394,27,0,1,,A,,A,,A,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,70,D,70,D,70,D,,A,,A,2,1,D,2,D,2,D
20251,05664394,28,0,1,,A,,A,,A,1,D,2,D,,A,65,D,65,D,65,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,2,D,2,D,2,D
20251,05664414,16,0,1,,A,,A,,A,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,90,D,90,D,90,D,,A,,A,1,1,D,2,D,2,D
20251,05664414,17,0,1,,A,,A,,A,1,D,1,D,,A,42,E,42,E,44,E,78,E,78,E,76,E,,A,,A,,A,,A,,A,,A,,A,,A,1,2,D,2,D,2,D
20251,05664494,18,0,1,,A,,A,,A,2,D,1,D,,A,,A,,A,,A,110,D,110,D,110,D,,A,,A,,A,,A,,A,,A,,A,,A,1,2,D,2,D,2,D
20251,05664614,39,0,1,,A,,A,,A,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,95,D,95,D,95,D,,A,,A,2,1,D,2,D,2,D
20251,05664614,40,0,1,,A,,A,,A,1,D,2,D,,A,65,D,65,D,65,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,2,D,2,D,2,D
20251,05664654,12,0,1,,A,,A,,A,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,28,D,28,D,28,D,,A,,A,2,1,D,2,D,2,D
20251,05664654,13,0,1,,A,,A,,A,1,D,2,D,,A,90,D,90,D,90,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,3,2,D,2,D,2,D
20251,05664744,43,0,1,,A,,A,,A,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,71,D,71,D,71,D,,A,,A,3,1,D,2,D,2,D
20251,05664744,44,0,1,,A,,A,,A,1,D,2,D,,A,71,D,71,D,71,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,3,2,D,2,D,2,D
20251,05664744,45,0,1,,A,,A,,A,2,D,1,D,,A,,A,,A,,A,139,D,139,D,139,D,,A,,A,,A,,A,,A,,A,,A,,A,3,2,D,2,D,2,D
20251,05664794,15,0,1,,A,,A,,A,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,56,D,56,D,56,D,,A,,A,1,1,D,2,D,2,D
20251,05664804,29,0,1,,A,,A,,A,1,D,2,D,,A,103,E,103,E,103,E,,A,,A,,A,57,E,57,E,57,E,,A,,A,,A,,A,,A,3,2,D,1,D,2,D
20251,05664804,30,0,1,,A,,A,,A,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,170,D,170,D,170,D,,A,,A,2,1,D,2,D,2,D
20251,05664804,31,0,1,,A,,A,,A,2,D,1,D,,A,,A,,A,,A,175,D,175,D,175,D,,A,,A,,A,,A,,A,,A,,A,,A,3,2,D,2,D,2,D
20251,05664824,34,0,1,,A,,A,,A,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,135,D,135,D,135,D,,A,,A,4,1,D,2,D,2,D
20251,05664824,35,0,1,,A,,A,,A,1,D,2,D,,A,145,D,145,D,145,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,2,D,2,D,2,D
20251,05664854,29,0,1,,A,,A,,A,1,D,1,D,,A,75,E,75,E,75,E,145,E,145,E,145,E,,A,,A,,A,,A,,A,,A,,A,,A,3,2,D,2,D,2,D
20251,05664854,30,0,1,,A,,A,,A,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,135,D,135,D,135,D,,A,,A,2,1,D,2,D,2,D
20251,05664914,22,0,1,,A,,A,,A,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,150,D,120,D,120,D,,A,,A,2,1,D,2,D,2,D
20251,05664914,23,0,1,,A,,A,,A,2,D,2,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,90,D,0,D,0,D,,A,,A,2,1,D,2,D,2,D
20251,05664914,24,0,1,,A,,A,,A,1,D,2,D,,A,77,D,77,D,77,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,3,2,D,2,D,2,D
20251,05665004,26,0,1,,A,,A,,A,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,216,D,216,D,216,D,,A,,A,2,1,D,2,D,2,D
20251,05665004,27,0,1,,A,,A,,A,1,D,2,D,,A,65,D,65,D,65,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,2,D,2,D,2,D
20251,05665014,33,0,1,,A,,A,,A,1,D,2,D,,A,73,D,73,D,73,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,2,D,2,D,2,D
20251,05665014,34,0,1,,A,,A,,A,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,300,D,300,D,300,D,,A,,A,1,1,D,2,D,2,D
20251,05665024,18,0,1,,A,,A,,A,1,D,1,D,,A,47,E,47,E,47,E,69,E,69,E,69,E,,A,,A,,A,,A,,A,,A,,A,,A,1,2,D,2,D,2,D
20251,05665024,19,0,1,,A,,A,,A,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,70,D,70,D,73,D,,A,,A,1,1,D,2,D,2,D
20251,05665054,23,0,1,,A,,A,,A,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,120,D,120,D,120,D,,A,,A,2,1,D,2,D,2,D
20251,05665054,24,0,1,,A,,A,,A,1,D,2,D,,A,75,D,75,D,75,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,2,D,2,D,2,D
20251,05665054,25,0,1,,A,,A,,A,2,D,1,D,,A,,A,,A,,A,130,D,130,D,130,D,,A,,A,,A,,A,,A,,A,,A,,A,2,2,D,2,D,2,D
20251,05665074,29,0,1,,A,,A,,A,1,D,2,D,,A,70,D,70,D,70,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,2,D,2,D,2,D
20251,05665084,11,0,1,,A,,A,,A,2,D,2,D,4,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,0,D,0,D,186,D,,A,,A,1,1,D,2,D,2,D
20251,05665084,12,0,1,,A,,A,,A,1,D,2,D,,A,30,D,30,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,2,D,2,D,2,D
20251,05665124,16,0,1,,A,,A,,A,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,50,D,50,D,50,D,,A,,A,2,1,D,2,D,2,D
20251,05665144,15,0,1,,A,,A,,A,1,D,2,D,,A,50,D,50,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,2,D,2,D,2,D
20251,05665144,16,0,1,,A,,A,,A,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,82,D,82,D,82,D,,A,,A,2,1,D,2,D,2,D
20251,05665164,12,0,1,,A,,A,,A,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,49,D,49,D,49,D,,A,,A,1,1,D,2,D,2,D
20251,05665164,13,0,1,,A,,A,,A,1,D,1,D,,A,41,E,41,E,43,E,76,E,76,E,74,E,,A,,A,,A,,A,,A,,A,,A,,A,1,2,D,2,D,2,D
20251,05665194,38,0,1,,A,,A,,A,1,D,2,D,,A,180,D,180,D,180,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,2,D,2,D,2,D
20251,05665194,39,0,1,,A,,A,,A,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,72,D,72,D,72,D,,A,,A,2,1,D,2,D,2,D
20251,05665224,67,0,1,0.05,D,,A,,A,1,D,2,D,,A,86,D,86,D,86,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,2,D,2,D,2,D
20251,05665224,68,0,1,0.05,D,,A,,A,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,71,D,71,D,71,D,,A,,A,2,1,D,2,D,2,D
20251,05665234,58,0,1,,A,,A,,A,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,150,D,150,D,150,D,,A,,A,2,1,D,2,D,2,D
20251,05665234,59,0,1,,A,,A,,A,1,D,2,D,,A,103,D,103,D,103,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,2,D,2,D,2,D
20251,05665244,30,0,1,,A,,A,,A,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,85,D,85,D,85,D,,A,,A,3,1,D,2,D,2,D
20251,05665244,31,0,1,,A,,A,,A,1,D,1,D,,A,63,E,62,E,63,E,87,E,88,E,87,E,,A,,A,,A,,A,,A,,A,,A,,A,3,2,D,2,D,2,D
20251,05665284,44,0,1,,A,,A,,A,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,90,D,90,D,90,D,,A,,A,2,1,D,2,D,2,D
20251,05665284,45,0,1,,A,,A,,A,1,D,2,D,,A,101,D,101,D,101,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,2,D,2,D,2,D
20251,05665294,37,0,1,,A,,A,,A,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,406,D,406,D,406,D,,A,,A,2,1,D,2,D,2,D
20251,05665294,38,0,1,,A,,A,,A,1,D,2,D,,A,48,D,48,D,48,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,2,D,2,D,2,D
20251,05665334,29,0,1,,A,,A,,A,1,D,2,D,,A,56,E,55,E,55,E,,A,,A,,A,,A,,A,,A,94,E,95,E,95,E,,A,,A,1,1,D,2,D,2,D
20251,05665394,11,0,1,,A,,A,,A,1,D,2,D,,A,84,D,84,D,84,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,2,D,2,D,2,D
20251,05665404,41,0,1,,A,,A,,A,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,50,D,50,D,50,D,,A,,A,1,1,D,2,D,2,D
20251,05665404,42,0,1,,A,,A,,A,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,114,D,114,D,114,D,,A,,A,2,1,D,2,D,2,D
20251,05665404,43,0,1,,A,,A,,A,1,D,2,D,,A,66,D,66,D,66,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,2,D,2,D,2,D
20251,05665454,47,0,1,,A,,A,,A,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,125,D,125,D,125,D,,A,,A,2,1,D,2,D,1,D
20251,05665454,48,0,1,,A,,A,,A,1,D,2,D,,A,54,D,54,D,54,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,2,D,2,D,2,D
20251,05665604,30,0,1,,A,,A,,A,1,D,2,D,,A,65,D,65,D,65,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,2,D,2,D,2,D
20251,05665604,31,0,1,,A,,A,,A,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,65,D,65,D,65,D,,A,,A,1,1,D,2,D,2,D
20251,05665604,32,0,1,,A,,A,,A,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,80,D,80,D,80,D,,A,,A,1,1,D,2,D,2,D
20251,05665674,48,0,1,,A,,A,,A,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,170,D,170,D,170,D,,A,,A,2,1,D,2,D,2,D
20251,05665674,49,0,1,,A,,A,,A,1,D,1,D,,A,165,E,191,E,191,E,159,E,185,E,185,E,11,E,11,E,11,E,,A,,A,,A,,A,,A,3,2,D,1,D,2,D
20251,05665734,27,0,1,,A,,A,,A,1,D,1,D,,A,50,E,50,E,51,E,90,E,93,E,94,E,55,E,55,E,55,E,,A,,A,,A,,A,,A,3,2,D,1,D,2,D
20251,05665734,28,0,1,,A,,A,,A,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,31,D,31,D,31,D,,A,,A,2,1,D,2,D,2,D
20251,05665764,63,0,1,,A,,A,,A,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,149,D,149,D,149,D,,A,,A,1,1,D,2,D,2,D
20251,05665764,64,0,1,,A,,A,,A,1,D,2,D,,A,75,D,75,D,75,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,2,D,2,D,2,D
20251,05665764,65,0,1,,A,,A,,A,2,D,1,D,,A,,A,,A,,A,80,D,80,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,1,2,D,2,D,2,D
20251,05665794,20,0,1,,A,,A,,A,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,200,D,200,D,200,D,,A,,A,1,1,D,2,D,2,D
20251,05665794,21,0,1,,A,,A,,A,1,D,2,D,,A,112,D,112,D,112,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,2,D,2,D,2,D
20251,05665804,30,0,1,,A,,A,,A,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,113,D,113,D,113,D,,A,,A,1,1,D,2,D,2,D
20251,05665814,30,0,1,,A,,A,,A,1,D,1,D,,A,99,E,103,E,100,E,178,E,174,E,177,E,,A,,A,,A,,A,,A,,A,,A,,A,2,2,D,2,D,2,D
20251,05665814,31,0,1,,A,,A,,A,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,47,D,47,D,47,D,,A,,A,2,1,D,2,D,2,D
20251,05665824,19,0,1,,A,,A,,A,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,50,D,50,D,50,D,,A,,A,2,1,D,2,D,2,D
20251,05665824,20,0,1,,A,,A,,A,1,D,2,D,,A,50,F,50,F,50,F,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,2,D,2,D,2,D
20251,05665854,33,0,1,,A,,A,,A,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,40,D,40,D,40,D,,A,,A,2,1,D,2,D,2,D
20251,05665854,34,0,1,,A,,A,,A,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,65,D,65,D,65,D,,A,,A,,1,D,2,D,2,D
20251,05665854,35,0,1,,A,,A,,A,1,D,2,D,,A,60,D,60,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,2,D,2,D,2,D
20251,05665854,36,0,1,,A,,A,,A,1,D,1,D,,A,70,E,69,E,70,E,128,E,129,E,128,E,,A,,A,,A,,A,,A,,A,,A,,A,2,2,D,2,D,2,D
20251,05665874,38,0,1,,A,,A,,A,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,52,D,52,D,52,D,,A,,A,2,1,D,2,D,2,D
20251,05665874,39,0,1,,A,,A,,A,1,D,2,D,,A,50,D,50,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,2,D,2,D,2,D
20251,05665914,25,0,1,,A,,A,,A,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,90,D,90,D,90,D,,A,,A,2,1,D,2,D,2,D
20251,05665914,26,0,1,,A,,A,,A,1,D,2,D,,A,45,D,45,D,45,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,2,D,2,D,2,D
20251,05665954,45,0,1,,A,,A,,A,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,139,D,139,D,139,D,,A,,A,2,1,D,2,D,2,D
20251,05665954,46,0,1,,A,,A,,A,1,D,1,D,,A,29,E,35,E,35,E,58,E,69,E,69,E,,A,,A,,A,,A,,A,,A,,A,,A,2,2,D,2,D,2,D
20251,05666064,14,0,1,,A,,A,,A,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,50,D,50,D,50,D,,A,,A,1,1,D,2,D,2,D
20251,05666064,15,0,1,,A,,A,,A,1,D,1,D,,A,99,E,99,E,99,E,171,E,171,E,171,E,,A,,A,,A,,A,,A,,A,,A,,A,1,2,D,2,D,2,D
20251,05666074,37,0,1,,A,,A,,A,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,68,D,68,D,68,D,,A,,A,,A,,A,,A,2,2,D,1,D,2,D
20251,05666094,28,0,1,,A,,A,,A,1,D,1,D,,A,97,E,96,E,96,E,147,E,148,E,147,E,56,E,56,E,57,E,,A,,A,,A,,A,,A,,2,D,1,D,2,D
20251,05666104,39,0,1,,A,,A,,A,1,D,1,D,,A,85,E,85,E,85,E,127,E,128,E,127,E,54,E,53,E,54,E,,A,,A,,A,,A,,A,1,2,D,1,D,2,D
20251,05666104,40,0,1,,A,,A,,A,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,240,D,240,D,240,D,,A,,A,1,1,D,2,D,2,D
20251,05666154,13,0,1,,A,,A,,A,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,60,D,60,D,60,D,,A,,A,2,1,D,2,D,2,D
20251,05666154,14,0,1,,A,,A,,A,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,32,D,32,D,32,D,,A,,A,2,1,D,2,D,2,D
20251,05666154,15,0,1,,A,,A,,A,1,D,2,D,,A,85,D,85,D,85,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,3,2,D,2,D,2,D
20251,05666184,27,0,1,,A,,A,,A,1,D,2,D,,A,170,D,170,D,170,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,3,2,D,2,D,2,D
20251,05666184,28,0,1,,A,,A,,A,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,220,D,220,D,220,D,,A,,A,2,1,D,2,D,2,D
20251,05666304,16,0,1,,A,,A,,A,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,170,D,170,D,170,D,,A,,A,2,1,D,2,D,2,D
20251,05666324,27,0,1,0.20,D,,A,,A,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,224,D,240,D,240,D,,A,,A,2,1,D,2,D,2,D
20251,05666324,28,0,1,,A,,A,,A,1,D,2,D,,A,65,D,65,D,65,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,2,D,2,D,2,D
20251,05666374,33,0,1,,A,,A,,A,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,120,D,120,D,120,D,,A,,A,2,1,D,2,D,2,D
20251,05666374,34,0,1,,A,,A,,A,1,D,2,D,,A,80,D,80,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,2,D,2,D,2,D
20251,05666464,18,0,1,,A,,A,,A,1,D,1,D,,A,61,E,61,E,61,E,106,E,107,E,108,E,66,E,65,E,64,E,,A,,A,,A,,A,,A,1,2,D,1,D,2,D
20251,05666464,19,0,1,,A,,A,,A,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,30,D,30,D,30,D,,A,,A,1,1,D,2,D,2,D
20251,05666474,18,0,1,,A,,A,,A,1,D,2,D,,A,30,E,29,E,29,E,,A,,A,,A,,A,,A,,A,42,E,43,E,43,E,,A,,A,1,1,D,2,D,2,D
20251,05666484,44,0,1,,A,,A,,A,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,40,D,40,D,40,D,,A,,A,2,1,D,2,D,2,D
20251,05666524,29,0,1,,A,,A,,A,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,112,D,112,D,112,D,,A,,A,1,1,D,2,D,2,D
20251,05666524,30,0,1,,A,,A,,A,1,D,2,D,,A,40,D,40,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,2,D,2,D,2,D
20251,05666564,49,0,1,,A,,A,,A,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,360,D,360,D,360,D,,A,,A,2,1,D,2,D,2,D
20251,05666564,50,0,1,,A,,A,,A,2,D,1,D,,A,,A,,A,,A,120,D,120,D,120,D,,A,,A,,A,,A,,A,,A,,A,,A,1,2,D,2,D,2,D
20251,05666584,13,0,1,,A,,A,,A,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,60,D,60,D,60,D,,A,,A,2,1,D,2,D,2,D
20251,05666614,24,0,1,,A,,A,,A,1,D,2,D,,A,50,D,50,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,2,D,2,D,2,D
20251,05666614,25,0,1,,A,,A,,A,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,85,D,85,D,85,D,,A,,A,1,1,D,2,D,2,D
20251,05666634,30,0,1,,A,,A,,A,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,153,D,153,D,153,D,,A,,A,1,1,D,2,D,2,D
20251,05666634,31,0,1,,A,,A,,A,1,D,1,D,,A,130,E,130,E,130,E,160,E,160,E,160,E,30,E,30,E,30,E,,A,,A,,A,,A,,A,1,2,D,1,D,2,D
20251,05666644,34,0,1,,A,,A,,A,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,145,D,145,D,145,D,,A,,A,1,1,D,2,D,2,D
20251,05666654,52,0,1,,A,,A,,A,1,D,2,D,,A,94,E,94,E,94,E,,A,,A,,A,,A,,A,,A,206,E,206,E,206,E,,A,,A,2,1,D,2,D,2,D
