QYEAR,NEWID,SEQNO,ALCNO,REC_ORIG,MISCCODE,MISC_ODE,MISCMO,MISCMO_,MISCGFTC,MISC_FTC,MISCEXPX,MISC_XPX,MISCDE1,MISCDE1_,MISCDE2,MISCDE2_,MISCDE3,MISCDE3_,MISCDE4,MISCDE4_,MISCDE5,MISCDE5_,MISCDE6,MISCDE6_,MISCDE7,MISCDE7_,MISCDE8,MISCDE8_,MISCDE9,MISPURCH,MISCDE9_
20251,05823523,23,0,1,420,D,02,D,1,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20251,05823523,24,0,1,130,D,02,D,1,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20251,05823553,12,0,1,330,D,01,D,1,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20251,05823553,13,0,1,330,D,01,D,2,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20251,05823553,14,0,1,330,D,01,D,1,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20251,05823553,15,0,1,340,D,01,D,1,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20251,05823553,16,0,1,340,D,01,D,2,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20251,05823553,17,0,1,340,D,01,D,1,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20251,05823553,18,0,1,340,D,12,D,1,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20251,05823553,19,0,2,330,D,12,D,2,D,400,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20251,05823563,12,0,1,250,D,13,D,1,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20251,05823573,33,0,1,330,D,02,D,1,D,5,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20251,05823573,34,0,1,330,D,02,D,2,D,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20251,05823573,35,0,1,260,D,02,D,1,D,45,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20251,05823573,36,0,1,240,D,02,D,1,D,2000,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20251,05823593,12,0,1,240,D,13,D,1,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20251,05823603,19,0,1,140,D,01,D,1,D,15,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20251,05823643,27,0,1,330,D,12,D,1,D,37,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20251,05823653,23,0,1,330,D,12,D,2,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20251,05823693,18,0,1,240,D,13,D,1,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20251,05823733,25,0,1,140,D,02,D,1,D,70,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20251,05823733,26,0,1,330,D,12,D,1,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20251,05823733,27,0,1,460,D,02,D,1,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20251,05823733,28,0,1,240,D,12,D,1,D,35,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20251,05823733,29,0,1,240,D,01,D,1,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20251,05823733,30,0,1,240,D,02,D,1,D,35,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20251,05823733,31,0,1,260,D,12,D,1,D,120,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20251,05823753,15,0,1,140,D,02,D,1,D,5,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20251,05823763,7,0,1,250,D,13,D,1,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20251,05823803,27,0,1,140,D,02,D,1,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20251,05823883,23,0,1,330,D,12,D,1,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20251,05823883,24,0,2,330,D,12,D,1,D,600,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20251,05823893,20,0,1,140,D,12,D,1,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20251,05823893,21,0,1,340,D,12,D,1,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20251,05823893,22,0,1,420,D,12,D,1,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20251,05823933,11,0,1,240,D,01,D,1,D,1480,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20251,05823933,12,0,1,250,D,13,D,1,D,340,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20251,05823933,13,0,1,260,D,12,D,1,D,350,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20251,05823933,14,0,1,260,D,01,D,1,D,350,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20251,05823983,11,0,1,140,D,12,D,2,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20251,05823993,13,0,1,435,D,02,D,1,D,,H,420,D,410,D,130,D,,A,,A,,A,,A,,A,,,A
20251,05823993,13,1,1,420,D,02,D,1,D,667,E,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20251,05823993,13,2,1,410,D,02,D,1,D,1111,E,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20251,05823993,13,3,1,130,D,02,D,1,D,222,E,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20251,05824043,13,0,1,250,D,02,D,1,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20251,05824143,10,0,1,240,D,13,D,1,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20251,05824203,23,0,1,140,D,13,D,1,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20251,05824203,24,0,1,380,D,13,D,1,D,6,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20251,05824203,25,0,1,380,D,01,D,1,D,425,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20251,05824203,26,0,1,460,D,01,D,1,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,2,A
20251,05824203,27,0,1,250,D,13,D,1,D,220,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20251,05824203,28,0,1,250,D,13,D,1,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20251,05824263,14,0,1,240,D,13,D,1,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20251,05824323,16,0,1,140,D,02,D,1,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20251,05824323,17,0,1,140,D,02,D,2,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20251,05824323,18,0,1,140,D,02,D,2,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20251,05824323,19,0,1,460,D,12,D,1,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20251,05824323,20,0,1,240,D,13,D,1,D,18,D,,A,,A,,A,,A,,A,,A,,A,,A,,2,A
20251,05824323,21,0,1,260,D,02,D,1,D,67,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20251,05824323,22,0,2,140,D,12,D,2,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20251,05824343,17,0,1,140,D,02,D,1,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,2,A
20251,05824343,18,0,1,160,D,01,D,1,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20251,05824343,19,0,1,240,D,13,D,1,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20251,05824433,27,0,1,340,D,12,D,1,D,110,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20251,05824543,19,0,1,160,D,02,D,1,D,260,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20251,05824543,20,0,1,400,D,01,D,1,D,48,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20251,05824573,24,0,1,340,D,02,D,1,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20251,05824613,26,0,1,390,D,13,D,1,D,320,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20251,05824683,14,0,1,250,D,01,D,1,D,65,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20251,05824683,15,0,1,260,D,02,D,1,D,322,F,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20251,05824753,16,0,1,260,D,01,D,1,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20251,05824773,11,0,1,250,D,13,D,1,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20251,05824833,8,0,1,330,D,12,D,1,D,500,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20251,05824873,14,0,1,140,D,02,D,1,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20251,05824883,23,0,1,140,D,02,D,1,D,15,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20251,05824883,24,0,1,150,D,13,D,1,D,1500,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20251,05824883,25,0,1,330,D,12,D,1,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,2,A
20251,05824883,26,0,1,330,D,01,D,1,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,2,A
20251,05824883,27,0,1,330,D,02,D,1,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,2,A
20251,05824883,28,0,1,240,D,13,D,1,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20251,05824883,29,0,1,260,D,02,D,1,D,500,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20251,05824923,32,0,1,340,D,12,D,2,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20251,05824923,33,0,1,460,D,12,D,1,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,2,A
20251,05824923,34,0,1,460,D,01,D,1,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,2,A
20251,05824923,35,0,1,460,D,02,D,1,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,2,A
20251,05825053,23,0,1,140,D,02,D,1,D,29,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20251,05825083,36,0,1,160,D,02,D,1,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20251,05825083,37,0,1,240,D,01,D,1,D,38,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20251,05825083,38,0,1,240,D,02,D,1,D,500,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20251,05825373,18,0,1,140,D,02,D,1,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20251,05825373,19,0,1,460,D,12,D,1,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20251,05825373,20,0,1,240,D,13,D,1,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20251,05825373,21,0,2,330,D,12,D,2,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20251,05825393,10,0,1,390,D,12,D,1,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20251,05825473,18,0,2,140,D,12,D,1,D,14,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20251,05825553,21,0,1,330,D,12,D,2,D,75,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20251,05825553,22,0,1,250,D,01,D,1,D,322,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20251,05825553,23,0,1,240,D,02,D,1,D,272,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20251,05825603,23,0,1,380,D,02,D,1,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20251,05825603,24,0,1,240,D,02,D,1,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20251,05825603,25,0,1,240,D,13,D,1,D,320,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20251,05825763,17,0,1,140,D,02,D,1,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20251,05825763,18,0,1,345,D,12,D,1,D,,H,340,D,330,D,,A,,A,,A,,A,,A,,A,,,A
20251,05825763,18,1,1,340,D,12,D,1,D,167,E,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20251,05825763,18,2,1,330,D,12,D,1,D,333,E,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20251,05825773,10,0,1,460,D,01,D,1,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20251,05825783,12,0,1,240,D,13,D,1,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20251,05825783,13,0,1,260,D,02,D,1,D,340,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20251,05825813,17,0,1,260,D,02,D,1,D,542,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20251,05825833,10,0,1,340,D,12,D,2,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,1,A
20251,05825833,11,0,1,240,D,12,D,1,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20251,05825833,12,0,1,240,D,12,D,2,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20251,05825903,14,0,1,130,D,01,D,2,D,350,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20251,05826073,15,0,1,390,D,13,D,1,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20251,05826203,20,0,1,250,D,13,D,1,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20251,05826223,26,0,1,140,D,12,D,1,D,15,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20251,05826223,27,0,1,140,D,02,D,1,D,15,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20251,05826223,28,0,1,330,D,12,D,1,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20251,05826223,29,0,1,330,D,01,D,1,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20251,05826223,30,0,1,330,D,02,D,1,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20251,05826223,31,0,1,240,D,13,D,1,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20251,05826243,19,0,1,390,D,13,D,1,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20251,05826253,11,0,1,390,D,13,D,1,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20251,05826453,17,0,1,340,D,02,D,2,D,65,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20251,05826453,18,0,1,240,D,13,D,1,D,3,D,,A,,A,,A,,A,,A,,A,,A,,A,,2,A
20251,05826453,19,0,1,250,D,01,D,1,D,35,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20251,05826503,9,0,1,330,D,12,D,2,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20251,05826553,15,0,1,160,D,02,D,1,D,75,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20251,05826583,30,0,1,150,D,01,D,1,D,1700,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20251,05826593,17,0,1,380,D,01,D,1,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20251,05826593,18,0,1,380,D,02,D,1,D,252,F,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20251,05826613,17,0,2,260,D,12,D,1,D,85,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20251,05826743,6,0,1,140,D,13,D,1,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20251,05826803,21,0,1,140,D,01,D,1,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20251,05826813,17,0,1,240,D,12,D,1,D,500,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20251,05826853,9,0,1,160,D,01,D,1,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20251,05826863,14,0,1,390,D,13,D,1,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20251,05826893,17,0,1,140,D,13,D,1,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20251,05826893,18,0,1,330,D,12,D,2,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20251,05826913,35,0,1,390,D,13,D,1,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20251,05826913,36,0,1,330,D,01,D,1,D,85,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20251,05826913,37,0,1,330,D,02,D,1,D,85,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20251,05826913,38,0,1,330,D,12,D,1,D,85,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20251,05826913,39,0,2,330,D,12,D,1,D,85,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20251,05826963,29,0,1,160,D,01,D,1,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20251,05826963,30,0,1,420,D,12,D,1,D,1000,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20251,05827003,30,0,1,340,D,12,D,1,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,2,A
20251,05827003,31,0,1,340,D,01,D,1,D,400,D,,A,,A,,A,,A,,A,,A,,A,,A,,2,A
20251,05827003,32,0,1,340,D,02,D,1,D,400,D,,A,,A,,A,,A,,A,,A,,A,,A,,2,A
20251,05827003,33,0,1,260,D,01,D,1,D,108,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20251,05827033,31,0,1,460,D,01,D,1,D,96,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20251,05827033,32,0,1,460,D,02,D,1,D,41,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20251,05827113,17,0,1,240,D,01,D,1,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20251,05827123,17,0,1,260,D,13,D,1,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20251,05827163,14,0,1,150,D,12,D,1,D,1700,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20251,05827163,15,0,1,160,D,02,D,1,D,250,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20251,05827173,10,0,1,380,D,13,D,1,D,95,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20251,05827173,11,0,1,330,D,12,D,1,D,400,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20251,05827243,17,0,1,340,D,01,D,1,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20251,05827253,4,0,1,240,D,12,D,1,D,70,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20251,05827253,18,0,1,260,D,12,D,1,D,1900,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20251,05827253,19,0,1,250,D,01,D,1,D,425,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20251,05827323,53,0,1,140,D,12,D,2,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20251,05827323,54,0,1,140,D,02,D,1,D,9,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20251,05827323,55,0,1,150,D,01,D,1,D,500,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20251,05827323,56,0,1,330,D,12,D,1,D,570,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20251,05827323,57,0,1,460,D,02,D,1,D,120,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20251,05827323,58,0,2,140,D,12,D,1,D,120,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20251,05827323,59,0,2,330,D,12,D,1,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20251,05827333,21,0,1,140,D,13,D,2,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20251,05827333,22,0,1,340,D,12,D,1,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20251,05827333,23,0,1,340,D,01,D,1,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20251,05827333,24,0,1,340,D,02,D,1,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20251,05827333,25,0,1,240,D,12,D,1,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20251,05827333,26,0,1,240,D,01,D,1,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20251,05827333,27,0,2,340,D,12,D,1,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20251,05827353,16,0,1,160,D,02,D,1,D,175,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20251,05827423,13,0,2,140,D,12,D,1,D,12,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20251,05827473,19,0,1,460,D,12,D,1,D,110,D,,A,,A,,A,,A,,A,,A,,A,,A,,1,A
20251,05827593,34,0,1,460,D,01,D,1,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20251,05827593,35,0,1,240,D,02,D,1,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20251,05827593,36,0,1,250,D,02,D,1,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20251,05827643,21,0,1,140,D,02,D,1,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20251,05827643,22,0,1,330,D,12,D,1,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,2,A
20251,05827643,23,0,1,250,D,01,D,1,D,201,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20251,05827643,24,0,1,250,D,01,D,1,D,484,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20251,05827643,25,0,1,260,D,12,D,1,D,18000,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20251,05827643,26,0,1,260,D,02,D,1,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20251,05827643,27,0,2,250,D,12,D,1,D,185,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20251,05827643,28,0,2,260,D,12,D,1,D,5848,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20251,05827653,12,0,1,140,D,02,D,1,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20251,05827753,28,0,1,330,D,02,D,2,D,45,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20251,05827753,29,0,1,240,D,02,D,1,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20251,05827753,30,0,1,240,D,13,D,1,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20251,05827753,31,0,1,250,D,01,D,1,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20251,05827833,21,0,1,380,D,13,D,1,D,72,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20251,05827833,22,0,1,240,D,13,D,1,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20251,05827883,31,0,1,390,D,13,D,1,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20251,05827883,32,0,1,250,D,12,D,1,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20251,05828023,12,0,1,460,D,12,D,1,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20251,05828083,11,0,1,140,D,02,D,2,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20251,05828143,12,0,1,140,D,02,D,1,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20251,05828203,13,0,1,360,D,02,D,1,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20251,05828203,14,0,1,260,D,02,D,1,D,350,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20251,05828403,20,0,1,160,D,02,D,1,D,350,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20251,05828403,21,0,1,250,D,02,D,1,D,160,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20251,05828413,14,0,1,380,D,13,D,1,D,192,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20251,05828413,15,0,1,240,D,02,D,1,D,600,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20251,05828413,16,0,1,260,D,01,D,1,D,600,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20251,05828413,17,0,1,100,D,01,D,1,D,400,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20251,05828513,7,0,1,240,D,02,D,1,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20251,05828523,22,0,1,140,D,13,D,1,D,93,F,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20251,05828523,23,0,1,240,D,13,D,1,D,1000,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20251,05828523,24,0,1,260,D,13,D,1,D,869,F,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20251,05828573,20,0,1,345,D,12,D,1,D,,H,340,D,330,D,,A,,A,,A,,A,,A,,A,,,A
20251,05828573,20,1,1,340,D,12,D,1,D,69,E,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20251,05828573,20,2,1,330,D,12,D,1,D,231,E,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20251,05828573,21,0,1,240,D,12,D,1,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20251,05828593,14,0,1,380,D,13,D,1,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20251,05828593,15,0,1,240,D,13,D,1,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20251,05828623,22,0,1,140,D,13,D,1,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20251,05828633,23,0,1,380,D,01,D,2,D,75,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20251,05828633,24,0,2,340,D,12,D,2,D,365,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20251,05828783,34,0,1,140,D,02,D,1,D,15,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20251,05828783,35,0,1,340,D,01,D,1,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20251,05828873,14,0,1,390,D,12,D,1,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20251,05828873,15,0,1,390,D,01,D,1,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20251,05828893,25,0,1,140,D,02,D,1,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20251,05828893,26,0,1,400,D,02,D,1,D,190,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20251,05828893,27,0,1,390,D,02,D,1,D,24,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20251,05828943,17,0,1,160,D,02,D,1,D,330,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20251,05828943,18,0,1,240,D,12,D,1,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20251,05828943,19,0,1,250,D,13,D,1,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20251,05828973,19,0,1,140,D,02,D,1,D,39,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20251,05829003,15,0,1,330,D,12,D,2,D,270,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20251,05829063,14,0,1,400,D,12,D,1,D,500,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20251,05829103,14,0,1,240,D,13,D,1,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20251,05829223,12,0,1,390,D,01,D,1,D,16,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20251,05829273,30,0,1,400,D,12,D,1,D,90,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20251,05829273,31,0,1,400,D,01,D,1,D,74,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
