QYEAR,NEWID,SEQNO,ALCNO,REC_ORIG,VTRCODE,VTRCODE_,VTRMO,VTRMO_,VTREXPX,VTREXPX_,VTRLIMO,VTRLIMO_,VTRPURCH
20244,05830951,18,0,1,100,D,09,D,100,D,,A,
20244,05830991,82,0,1,100,D,08,D,15,D,,A,
20244,05831391,33,0,1,100,D,09,D,60,D,,A,
20244,05831481,35,0,1,100,D,07,D,20,D,,A,
20244,05831611,83,0,1,100,D,07,D,129,D,2,D,1
20244,05831811,60,0,1,100,D,09,D,43,D,,A,
20244,05831861,49,0,1,100,D,08,D,60,D,,A,
20244,05831861,50,0,1,100,D,07,D,60,D,,A,
20244,05831881,52,0,1,100,D,09,D,100,D,,A,
20244,05831881,53,0,1,100,D,08,D,50,D,,A,
20244,05832111,56,0,1,100,D,13,D,50,D,,A,
20244,05832331,15,0,1,100,D,13,D,30,D,,A,
20244,05832381,33,0,1,100,D,07,D,100,D,,A,
20244,05832381,34,0,1,100,D,08,D,100,D,,A,
20244,05832381,35,0,1,100,D,09,D,100,D,,A,
20244,05832391,94,0,1,100,D,09,D,18,D,,A,
20244,05832391,95,0,1,110,D,07,D,8,D,,A,
20244,05832671,45,0,1,100,D,13,D,50,D,,A,
20244,05832731,19,0,1,100,D,08,D,20,D,,A,
20244,05832811,39,0,1,100,D,13,D,30,D,,A,
20244,05832911,29,0,1,100,D,09,D,5,D,,A,
20244,05833091,56,0,1,100,D,09,D,18,D,,A,
20244,05833101,17,0,1,100,D,07,D,120,D,,A,
20244,05833223,33,0,1,100,D,09,D,350,D,,A,
20244,05833361,78,0,1,100,D,13,D,100,D,,A,
20244,05834061,40,0,1,100,D,13,D,100,D,,A,
20244,05834071,48,0,1,100,D,07,D,30,D,,A,
20244,05834161,21,0,1,100,D,07,D,27,D,2,D,1
20244,05834161,22,0,1,100,D,09,D,15,D,2,D,1
20244,05834291,39,0,1,100,D,13,D,450,D,,A,
20244,05834312,21,0,1,100,D,09,D,100,D,,A,
20244,05834481,31,0,1,100,D,13,D,100,D,,A,
20244,05834531,43,0,1,100,D,13,D,100,D,,A,
20244,05834773,13,0,1,100,D,13,D,20,D,,A,
20244,05835141,22,0,1,100,D,09,D,25,D,2,D,1
20244,05835281,59,0,1,100,D,09,D,79,D,,A,
20244,05835311,37,0,1,100,D,08,D,9,D,,A,
20244,05835311,38,0,1,100,D,09,D,85,D,,A,
20244,05835501,51,0,1,100,D,07,D,30,D,,A,
20244,05835501,52,0,1,100,D,08,D,100,D,,A,
20244,05835511,27,0,1,100,D,13,D,50,D,,A,
20244,05835531,40,0,1,100,D,09,D,150,D,,A,
20244,05835541,30,0,1,100,D,08,D,100,D,,A,
20244,05835541,31,0,1,100,D,07,D,25,D,,A,
20244,05836161,39,0,1,100,D,09,D,70,D,,A,
20244,05836161,40,0,1,100,D,09,D,70,D,,A,
20244,05836661,27,0,1,100,D,07,D,95,D,,A,
20244,05836721,24,0,1,100,D,13,D,40,D,2,D,1
20244,05836921,40,0,1,100,D,07,D,20,D,,A,
20244,05836921,41,0,1,100,D,08,D,20,D,,A,
20244,05837161,18,0,1,100,D,08,D,45,F,,A,
20244,05837281,54,0,1,100,D,09,D,25,D,,A,
20244,05837474,31,0,1,100,D,13,D,80,D,,A,
20244,05838111,63,0,1,100,D,08,D,30,D,,A,
20244,05838161,53,0,1,100,D,13,D,100,D,,A,
20244,05838391,15,0,1,100,D,09,D,100,D,,A,
20244,05838531,27,0,1,100,D,07,D,25,D,,A,
20244,05838531,28,0,1,100,D,08,D,25,D,,A,
20244,05838711,35,0,1,100,D,09,D,300,D,,A,
20244,05838711,36,0,1,100,D,08,D,150,D,,A,
20244,05838711,37,0,1,100,D,07,D,150,D,,A,
20244,05838761,22,0,1,100,D,13,D,150,D,,A,
20244,05838941,30,0,1,110,D,08,D,100,D,,A,
20244,05839011,41,0,1,100,D,13,D,20,D,,A,
20244,05839351,39,0,1,100,D,13,D,100,D,,A,
20244,05839631,38,0,1,100,D,07,D,80,D,,A,
20244,05839631,39,0,1,100,D,08,D,50,D,,A,
20244,05839631,40,0,1,100,D,09,D,50,D,,A,
20244,05839684,40,0,1,100,D,13,D,60,D,,A,
20244,05839701,19,0,1,100,D,13,D,80,D,,A,
20244,05839821,41,0,1,100,D,08,D,350,D,,A,
20244,05839952,17,0,1,100,D,13,D,10,D,,A,
20244,05840091,16,0,1,100,D,07,D,80,D,,A,
20244,05840221,41,0,1,100,D,07,D,80,D,,A,
20244,05840401,26,0,1,100,D,13,D,160,D,,A,
20244,05840471,29,0,1,100,D,13,D,15,D,,A,
20244,05840511,36,0,1,100,D,13,D,100,D,,A,
20244,05840601,24,0,1,100,D,08,D,46,D,,A,
20244,05840781,26,0,1,100,D,13,D,12,D,,A,
20244,05840911,34,0,1,100,D,09,D,55,D,,A,
20244,05841121,23,0,1,100,D,08,D,65,D,,A,
20244,05841661,39,0,1,100,D,07,D,400,D,,A,
20244,05841661,40,0,1,100,D,08,D,350,D,,A,
20244,05841751,61,0,1,100,D,09,D,200,D,,A,
20244,05841981,23,0,1,100,D,13,D,550,D,,A,
20244,05841981,24,0,1,100,D,13,D,550,D,,A,
20244,05841981,25,0,1,110,D,08,D,50,D,,A,
20244,05842031,39,0,1,100,D,09,D,50,D,2,D,1
20244,05842171,31,0,1,100,D,13,D,100,D,,A,
20244,05842241,32,0,1,100,D,13,D,100,D,,A,
20244,05842341,29,0,1,100,D,13,D,360,D,,A,
20244,05842401,48,0,1,100,D,08,D,60,D,,A,
20244,05842401,49,0,1,100,D,13,D,60,D,,A,
20244,05842621,20,0,1,100,D,13,D,150,D,,A,
20244,05843021,37,0,1,100,D,09,D,150,D,,A,
20244,05843304,36,0,1,100,D,09,D,150,D,,A,
20244,05843371,35,0,1,100,D,08,D,200,D,,A,
20244,05843371,36,0,1,100,D,13,D,200,D,,A,
20244,05843491,37,0,1,100,D,10,D,60,D,,A,
20244,05843551,22,0,1,100,D,13,D,192,D,,A,
20244,05843661,33,0,1,100,D,13,D,200,D,,A,
20244,05843791,42,0,1,100,D,09,D,30,D,,A,
20244,05843911,23,0,1,100,D,13,D,30,D,,A,
20244,05843951,47,0,1,100,D,09,D,100,D,,A,
20244,05844311,48,0,1,100,D,09,D,48,D,,A,
20244,05844451,29,0,1,100,D,08,D,10,D,,A,
20244,05844581,68,0,1,100,D,08,D,50,D,,A,
20244,05844841,47,0,1,100,D,13,D,205,D,,A,
20244,05844911,55,0,1,100,D,08,D,150,D,,A,
20244,05844911,56,0,1,100,D,10,D,200,D,,A,
20244,05844961,48,0,1,100,D,08,D,70,D,,A,
20244,05844961,49,0,1,100,D,09,D,25,D,,A,
20244,05844961,50,0,1,100,D,10,D,25,D,,A,
20244,05845101,23,0,1,100,D,10,D,25,D,,A,
20244,05845474,26,0,1,100,D,08,D,60,D,,A,
20244,05845881,45,0,1,100,D,08,D,100,D,,A,
20244,05845971,28,0,1,100,D,09,D,60,D,1,D,
20244,05845971,29,0,1,100,D,10,D,25,D,1,D,
20244,05846041,42,0,1,100,D,08,D,35,D,,A,
20244,05846143,33,0,1,100,D,08,D,100,D,,A,
20244,05846143,34,0,1,100,D,09,D,80,D,,A,
20244,05846143,35,0,1,100,D,10,D,40,D,,A,
20244,05846811,16,0,1,100,D,09,D,35,D,,A,
20244,05846811,17,0,1,100,D,09,D,35,D,,A,
20244,05846811,18,0,1,100,D,09,D,35,D,,A,
20244,05846811,19,0,1,100,D,09,D,35,D,,A,
20244,05846811,20,0,1,100,D,09,D,35,D,,A,
20244,05846811,21,0,1,100,D,09,D,35,D,,A,
20244,05847093,30,0,1,100,D,08,D,750,D,,A,
20244,05847093,31,0,1,100,D,09,D,600,D,,A,
20244,05847093,32,0,1,100,D,10,D,600,D,,A,
20244,05847171,34,0,1,100,D,13,D,100,D,,A,
20244,05847181,21,0,1,100,D,08,D,20,D,,A,
20244,05847511,36,0,1,100,D,09,D,9,D,,A,
20244,05847781,38,0,1,100,D,13,D,100,D,,A,
20244,05848013,45,0,1,100,D,08,D,30,D,,A,
20244,05848013,46,0,1,100,D,09,D,30,D,,A,
20244,05848013,47,0,1,100,D,10,D,30,D,,A,
20244,05848031,25,0,1,100,D,10,D,50,D,2,D,1
20244,05848081,42,0,1,100,D,10,D,50,D,,A,
20244,05848081,43,0,1,100,D,09,D,50,D,,A,
20244,05848271,31,0,1,100,D,13,D,120,D,,A,
20244,05848331,30,0,1,100,D,13,D,125,D,,A,
20244,05848521,35,0,1,100,D,08,D,70,D,,A,
20244,05848641,29,0,1,100,D,08,D,25,F,,A,
20244,05848901,38,0,1,100,D,10,D,30,D,,A,
20244,05848911,38,0,1,100,D,10,D,54,D,2,D,2
20244,05848961,27,0,1,100,D,10,D,15,D,,A,
20244,05849171,28,0,1,100,D,13,D,24,D,,A,
20244,05849361,32,0,1,100,D,10,D,40,D,,A,
20244,05849381,43,0,1,100,D,10,D,140,D,,A,
20244,05849471,33,0,1,100,D,13,D,100,D,2,D,1
20244,05849991,50,0,1,100,D,10,D,50,F,,A,
20244,05850141,53,0,1,100,D,08,D,55,D,,A,
20244,05850562,35,0,1,100,D,08,D,90,D,,A,
20244,05850562,36,0,1,100,D,09,D,75,D,,A,
20244,05850651,36,0,1,100,D,10,D,100,D,,A,
20244,05851021,32,0,1,100,D,08,D,30,D,,A,
20244,05851021,33,0,1,100,D,09,D,30,D,,A,
20244,05851321,48,0,1,100,D,08,D,48,D,,A,
20244,05851321,49,0,1,100,D,09,D,48,D,,A,
20244,05851321,50,0,1,100,D,10,D,48,D,,A,
20244,05852301,45,0,1,100,D,09,D,200,D,,A,
20244,05852351,24,0,1,100,D,10,D,25,D,,A,
20244,05852391,44,0,1,100,D,10,D,90,D,,A,
20244,05852411,35,0,1,100,D,08,D,40,D,2,D,1
20244,05853061,26,0,1,100,D,09,D,20,D,,A,
20244,05853061,27,0,1,100,D,10,D,50,D,,A,
20244,05853101,43,0,1,110,D,10,D,80,D,,A,
20244,05853111,61,0,1,100,D,13,D,100,D,,A,
20244,05853151,57,0,1,100,D,09,D,73,D,,A,
20244,05853151,58,0,1,100,D,10,D,30,D,,A,
20244,05853161,35,0,1,100,D,13,D,100,D,,A,
20244,05853771,68,0,1,100,D,13,D,20,D,,A,
20244,05853781,51,0,1,100,D,10,D,200,D,,A,
20244,05853781,52,0,1,100,D,11,D,100,D,,A,
20244,05854071,32,0,1,100,D,11,D,35,D,,A,
20244,05854171,40,0,1,100,D,13,D,30,D,,A,
20244,05854291,38,0,1,100,D,13,D,150,D,,A,
20244,05854511,44,0,1,100,D,10,D,100,D,,A,
20244,05854681,17,0,1,100,D,13,D,300,D,,A,
20244,05854681,18,0,1,110,D,13,D,10,D,,A,
20244,05854811,12,0,1,100,D,11,D,300,D,,A,
20244,05854811,13,0,1,100,D,10,D,300,D,,A,
20244,05854901,43,0,1,100,D,13,D,100,D,,A,
20244,05854921,23,0,1,100,D,13,D,175,D,,A,
20244,05854941,80,0,1,100,D,11,D,55,D,,A,
20244,05854941,81,0,1,100,D,10,D,12,D,,A,
20244,05854941,82,0,1,100,D,11,D,100,D,,A,
20244,05855241,30,0,1,100,D,13,D,100,D,,A,
20244,05855301,44,0,1,100,D,13,D,100,D,,A,
20244,05855321,44,0,1,100,D,10,D,40,D,,A,
20244,05855611,34,0,1,100,D,09,D,200,D,,A,
20244,05855611,35,0,1,100,D,10,D,200,D,,A,
20244,05855731,41,0,1,100,D,10,D,30,D,2,D,1
20244,05855731,42,0,1,100,D,11,D,30,D,2,D,1
20244,05855861,44,0,1,100,D,13,D,30,D,2,D,1
20244,05856521,55,0,1,100,D,10,D,80,D,,A,
20244,05856804,34,0,1,100,D,13,D,27,D,2,D,1
20244,05857101,26,0,1,100,D,09,D,120,D,,A,
20244,05857501,14,0,1,100,D,13,D,150,F,1,D,
20244,05857501,15,0,1,100,D,13,D,12,F,1,D,
20244,05857681,27,0,1,110,D,13,D,4,D,,A,
20244,05857971,35,0,1,100,D,10,D,800,D,,A,
20244,05858131,27,0,1,100,D,13,D,150,D,,A,
20244,05858371,48,0,1,100,D,13,D,50,D,2,D,1
20244,05858491,39,0,1,100,D,13,D,150,D,,A,
20244,05858641,49,0,1,100,D,09,D,80,D,,A,
20244,05859141,51,0,1,100,D,11,D,30,D,,A,
20244,05859271,20,0,1,100,D,13,D,30,D,,A,
20244,05859311,33,0,1,100,D,10,D,140,D,,A,
20244,05859351,29,0,1,100,D,13,D,55,D,,A,
20244,05859351,30,0,1,100,D,13,D,40,D,,A,
20244,05859561,48,0,1,100,D,09,D,80,D,,A,
20244,05859561,49,0,1,100,D,10,D,40,D,,A,
20244,05859561,50,0,1,100,D,11,D,100,D,,A,
20244,05859601,34,0,1,100,D,13,D,60,D,,A,
20244,05859691,41,0,1,100,D,11,D,100,D,,A,
20244,05859981,34,0,1,100,D,11,D,53,D,,A,
20244,05860361,40,0,1,100,D,13,D,150,D,,A,
20244,05860481,56,0,1,100,D,09,D,400,D,,A,
20244,05860481,57,0,1,100,D,10,D,400,D,,A,
20244,05860481,58,0,1,100,D,11,D,400,D,,A,
20244,05860991,26,0,1,100,D,13,D,60,D,,A,
20244,05861421,29,0,1,100,D,13,D,40,D,,A,
20244,05861571,63,0,1,100,D,09,D,38,D,,A,
20244,05861571,64,0,1,100,D,10,D,52,D,,A,
20244,05861571,65,0,1,100,D,11,D,85,D,,A,
20244,05861681,45,0,1,100,D,09,D,200,D,2,D,1
20244,05861711,45,0,1,100,D,09,D,50,D,,A,
20244,05861721,31,0,1,100,D,13,D,60,D,,A,
20244,05861741,25,0,1,100,D,11,D,60,D,,A,
20244,05861771,37,0,1,100,D,09,D,60,D,,A,
20244,05862101,35,0,1,100,D,09,D,100,D,1,D,
20244,05862381,31,0,1,100,D,11,D,35,D,,A,
20244,05862501,32,0,1,100,D,09,D,30,D,,A,
20244,05862591,74,0,1,100,D,13,D,200,D,,A,
20244,05863051,33,0,1,100,D,10,D,150,D,,A,
20244,05863211,33,0,1,100,D,13,D,50,D,,A,
20244,05863221,46,0,1,100,D,11,D,80,D,,A,
20244,05863611,18,0,1,100,D,11,D,16,D,,A,
20244,05863794,63,0,1,100,D,13,D,40,D,,A,
20244,05864571,44,0,1,100,D,13,D,100,D,,A,
20244,05864721,22,0,1,100,D,13,D,50,D,,A,
20244,05864864,24,0,1,100,D,10,D,67,D,,A,
20244,05864871,41,0,1,100,D,09,D,150,D,,A,
20244,05864871,42,0,1,100,D,10,D,150,D,,A,
20244,05864981,23,0,1,100,D,09,D,17,D,,A,
20244,05865391,40,0,1,100,D,11,D,160,D,2,D,1
20244,05865461,45,0,1,100,D,09,D,58,D,,A,
20244,05865461,46,0,1,100,D,10,D,75,D,,A,
20244,05865461,47,0,1,100,D,11,D,90,D,,A,
20251,05655074,75,0,2,100,D,10,D,50,D,,A,
20251,05655784,59,0,1,100,D,10,D,30,D,,A,
20251,05656344,57,0,1,100,D,13,D,65,D,,A,
20251,05656364,31,0,1,100,D,12,D,65,D,,A,
20251,05656384,37,0,1,100,D,12,D,20,D,,A,
20251,05656384,38,0,1,100,D,11,D,20,D,,A,
20251,05656394,52,0,1,100,D,12,D,70,D,,A,
20251,05656394,53,0,1,100,D,11,D,45,D,,A,
20251,05656794,27,0,1,100,D,10,D,35,D,,A,
20251,05657004,58,0,1,100,D,12,D,160,D,2,D,1
20251,05657054,76,0,1,100,D,13,D,100,D,,A,
20251,05657204,32,0,1,100,D,12,D,91,D,,A,
20251,05657584,53,0,1,100,D,12,D,38,D,1,D,
20251,05657874,44,0,1,100,D,11,D,125,D,,A,
20251,05657874,45,0,1,100,D,12,D,177,D,,A,
20251,05657874,46,0,2,100,D,10,D,92,D,,A,
20251,05658384,58,0,1,100,D,13,D,450,D,,A,
20251,05658914,20,0,1,100,D,10,D,40,D,,A,
20251,05658914,21,0,1,100,D,12,D,40,D,,A,
20251,05658954,35,0,1,100,D,10,D,500,D,,A,
20251,05659074,110,0,1,100,D,12,D,9,D,,A,
20251,05659314,44,0,1,100,D,10,D,100,D,,A,
20251,05660854,32,0,1,100,D,11,D,80,D,,A,
20251,05660854,33,0,1,100,D,12,D,80,D,,A,
20251,05660904,63,0,1,100,D,12,D,30,D,,A,
20251,05661024,55,0,1,100,D,13,D,40,D,,A,
20251,05661154,43,0,1,100,D,10,D,100,D,,A,
20251,05661234,49,0,1,100,D,11,D,150,D,,A,
20251,05661234,50,0,2,100,D,10,D,30,D,,A,
20251,05661534,46,0,1,100,D,13,D,75,D,,A,
20251,05661584,31,0,1,100,D,11,D,273,D,,A,
20251,05661974,37,0,1,100,D,11,D,51,D,,A,
20251,05661974,38,0,1,100,D,12,D,26,D,,A,
20251,05662124,20,0,1,100,D,10,D,75,D,,A,
20251,05662124,21,0,1,100,D,11,D,90,D,,A,
20251,05662124,22,0,1,100,D,12,D,60,D,,A,
20251,05662134,13,0,1,100,D,13,D,80,D,,A,
20251,05662464,13,0,1,100,D,13,D,200,F,,A,
20251,05662554,32,0,1,100,D,11,D,59,D,,A,
20251,05662624,35,0,1,100,D,13,D,154,D,,A,
20251,05663114,110,0,1,100,D,11,D,40,D,,A,
20251,05663214,45,0,1,100,D,12,D,69,D,1,D,
20251,05663294,28,0,1,100,D,12,D,150,D,,A,
20251,05663604,37,0,1,100,D,10,D,10,D,,A,
20251,05663604,38,0,1,100,D,11,D,25,D,,A,
20251,05663604,39,0,1,100,D,12,D,26,D,,A,
20251,05663724,50,0,1,100,D,11,D,200,D,,A,
20251,05663724,51,0,1,110,D,11,D,60,D,,A,2
20251,05663794,43,0,1,100,D,10,D,150,D,,A,
20251,05663824,46,0,1,100,D,12,D,350,D,,A,
20251,05663824,47,0,2,100,D,10,D,150,D,,A,
20251,05663974,47,0,1,100,D,13,D,41,D,,A,
20251,05664014,54,0,1,100,D,10,D,60,D,,A,
20251,05664014,55,0,1,100,D,11,D,200,D,,A,
20251,05664014,56,0,1,100,D,12,D,300,D,,A,
20251,05664014,57,0,2,100,D,10,D,60,D,,A,
20251,05664154,36,0,1,100,D,10,D,167,D,,A,
20251,05664254,62,0,1,100,D,10,D,100,D,,A,
20251,05664354,49,0,1,100,D,12,D,25,D,,A,
20251,05664584,14,0,1,100,D,13,D,40,D,,A,
20251,05664824,46,0,1,100,D,10,D,120,D,,A,
20251,05664824,47,0,1,100,D,11,D,120,D,,A,
20251,05664854,39,0,1,100,D,12,D,120,D,,A,
20251,05665224,75,0,1,100,D,13,D,75,D,,A,
20251,05665284,50,0,1,100,D,12,D,50,D,,A,
20251,05665674,62,0,1,100,D,12,D,200,D,2,D,2
20251,05665954,53,0,1,100,D,13,D,183,D,,A,
20251,05666714,52,0,1,100,D,01,D,95,D,,A,
20251,05666714,53,0,1,100,D,01,D,1,D,,A,
20251,05667124,19,0,1,100,D,13,D,100,D,,A,
20251,05667304,18,0,1,100,D,13,D,20,D,,A,
20251,05667314,18,0,1,100,D,11,D,40,D,2,D,1
20251,05667404,40,0,1,100,D,12,D,20,D,,A,
20251,05667674,22,0,1,100,D,13,D,40,D,,A,
20251,05667794,31,0,1,100,D,13,D,275,D,,A,
20251,05668154,32,0,1,100,D,13,D,50,D,,A,
20251,05668224,50,0,1,100,D,01,D,100,D,1,D,
20251,05668224,51,0,1,100,D,12,D,120,D,2,D,1
20251,05668224,52,0,2,100,D,11,D,65,D,,A,
20251,05668894,82,0,1,100,D,11,D,60,D,,A,
20251,05668894,83,0,1,100,D,12,D,60,D,,A,
20251,05669204,38,0,1,100,D,11,D,40,D,2,D,1
20251,05669684,43,0,2,100,D,11,D,10,D,,A,
20251,05669754,28,0,1,100,D,01,D,250,D,1,D,
20251,05669904,56,0,1,100,D,11,D,2,D,,A,
20251,05669904,57,0,1,100,D,01,D,2,D,,A,
20251,05670974,62,0,1,100,D,12,D,57,D,,A,
20251,05671064,52,0,1,100,D,12,D,45,D,,A,
20251,05671064,53,0,1,100,D,01,D,58,D,,A,
20251,05671294,39,0,1,100,D,12,D,200,D,1,D,
20251,05671724,43,0,1,100,D,11,D,20,D,,A,
20251,05672074,40,0,1,100,D,11,D,15,D,,A,
20251,05672144,37,0,1,100,D,13,D,35,D,,A,
20251,05673184,16,0,1,100,D,12,D,15,D,,A,
20251,05673264,52,0,1,100,D,12,D,90,D,2,D,1
20251,05673684,49,0,1,100,D,12,D,125,D,,A,
20251,05673774,13,0,1,100,D,12,D,700,D,,A,
20251,05674284,62,0,1,100,D,13,D,150,D,,A,
20251,05674644,35,0,1,100,D,13,D,20,D,,A,
20251,05674744,56,0,1,100,D,01,D,20,D,,A,
20251,05674894,26,0,1,100,D,01,D,40,D,,A,
20251,05674894,27,0,1,100,D,01,D,30,D,,A,
20251,05674894,28,0,2,100,D,11,D,30,D,,A,
20251,05674904,15,0,1,100,D,13,D,30,D,,A,
20251,05674964,13,0,1,100,D,13,D,15,D,,A,
20251,05675884,28,0,1,100,D,13,D,150,D,,A,
20251,05676134,37,0,1,100,D,11,D,88,D,,A,
20251,05676134,38,0,1,100,D,12,D,50,D,,A,
20251,05676134,39,0,1,100,D,01,D,57,D,,A,
20251,05676434,60,0,1,100,D,12,D,100,D,,A,
20251,05676564,41,0,1,100,D,12,D,70,D,,A,
20251,05676624,45,0,1,100,D,13,D,80,D,,A,
20251,05676634,29,0,1,100,D,01,D,14,F,,A,
20251,05677034,58,0,1,100,D,01,D,120,D,,A,
20251,05677034,59,0,1,100,D,12,D,180,D,,A,
20251,05677034,60,0,1,100,D,01,D,360,D,,A,
20251,05677034,61,0,2,100,D,11,D,180,D,,A,
20251,05677224,59,0,1,100,D,11,D,120,D,,A,
20251,05677464,38,0,1,100,D,12,D,130,D,,A,
20251,05677464,39,0,2,100,D,11,D,122,D,,A,
20251,05678414,51,0,1,100,D,01,D,65,D,,A,
20251,05678784,33,0,1,100,D,13,D,200,D,,A,
20251,05679424,52,0,1,100,D,12,D,250,D,,A,
20251,05680314,57,0,1,100,D,13,D,80,D,,A,
20251,05680324,68,0,2,100,D,12,D,15,D,,A,
20251,05680494,43,0,1,100,D,12,D,24,D,,A,
20251,05680564,37,0,1,100,D,02,D,10,D,,A,
20251,05680624,45,0,1,100,D,12,D,36,D,,A,
20251,05680924,31,0,1,100,D,12,D,80,D,,A,
20251,05681214,41,0,1,100,D,13,D,50,D,,A,
20251,05682044,19,0,1,100,D,01,D,22,D,,A,
20251,05682474,71,0,1,100,D,01,D,270,D,,A,
20251,05682784,58,0,2,100,D,12,D,200,D,,A,
20251,05683054,44,0,1,100,D,02,D,24,D,,A,
20251,05683074,24,0,1,100,D,02,D,30,D,,A,
20251,05683504,42,0,1,100,D,13,D,60,D,,A,
20251,05683814,33,0,1,100,D,02,D,100,D,,A,
20251,05683814,34,0,1,100,D,02,D,10,D,,A,
20251,05683994,84,0,1,100,D,02,D,45,D,1,D,
20251,05684064,38,0,1,100,D,12,D,150,D,,A,
20251,05684424,52,0,1,100,D,01,D,55,D,,A,
20251,05684424,53,0,2,100,D,12,D,42,D,,A,
20251,05684714,37,0,1,100,D,02,D,110,D,,A,
20251,05685244,39,0,1,100,D,13,D,125,D,,A,
20251,05685614,19,0,1,100,D,13,D,50,D,,A,
20251,05685684,35,0,1,100,D,01,D,103,D,,A,
20251,05685684,36,0,1,100,D,02,D,65,D,,A,
20251,05685684,37,0,2,100,D,12,D,15,D,,A,
20251,05686414,95,0,1,100,D,01,D,34,D,,A,
20251,05686544,44,0,1,100,D,13,D,50,D,,A,
20251,05686774,27,0,1,100,D,02,D,15,D,,A,
20251,05686844,19,0,1,100,D,13,D,100,D,,A,
20251,05686904,20,0,1,100,D,13,D,52,D,,A,
20251,05686934,80,0,1,100,D,01,D,200,D,,A,
20251,05686934,81,0,1,100,D,02,D,200,D,,A,
20251,05687444,16,0,1,100,D,13,D,50,D,,A,
20251,05687784,15,0,1,100,D,13,D,80,D,,A,
20251,05688594,43,0,1,100,D,12,D,39,D,,A,
20251,05688604,49,0,1,100,D,01,D,36,D,,A,
20251,05688754,11,0,1,100,D,13,D,27,D,,A,
20251,05689314,23,0,1,100,D,12,D,180,D,,A,
20251,05795533,55,0,2,100,D,10,D,220,D,,A,
20251,05795533,56,0,2,100,D,10,D,2,D,,A,
20251,05795533,57,0,2,100,D,10,D,1,D,,A,
20251,05796123,83,0,1,100,D,11,D,21,D,,A,
20251,05796133,36,0,1,100,D,12,D,25,D,,A,
20251,05796633,40,0,1,100,D,11,D,400,D,,A,
20251,05796633,41,0,1,100,D,12,D,250,D,,A,
20251,05796973,15,0,1,100,D,10,D,40,D,,A,
20251,05796973,16,0,1,100,D,11,D,80,D,,A,
20251,05796973,17,0,1,100,D,12,D,30,D,,A,
20251,05797503,36,0,1,100,D,11,D,20,D,1,D,
20251,05797673,30,0,1,100,D,13,D,100,D,,A,
20251,05798093,51,0,1,100,D,12,D,100,D,,A,
20251,05798203,65,0,1,100,D,12,D,30,D,,A,
20251,05798393,47,0,1,100,D,10,D,45,D,,A,
20251,05798393,48,0,2,100,D,10,D,42,D,,A,
20251,05798403,37,0,1,100,D,12,D,35,D,,A,
20251,05798643,12,0,1,100,D,12,D,60,D,,A,
20251,05798723,26,0,1,100,D,13,D,130,D,,A,
20251,05798783,65,0,1,100,D,13,D,60,D,,A,
20251,05799343,42,0,1,100,D,12,D,50,D,,A,
20251,05799393,41,0,1,100,D,12,D,60,D,,A,
20251,05799753,72,0,1,100,D,11,D,110,D,,A,
20251,05799773,30,0,1,100,D,10,D,150,D,,A,
20251,05799923,74,0,1,100,D,11,D,200,D,,A,
20251,05799963,28,0,2,100,D,10,D,60,D,,A,
20251,05800153,35,0,1,100,D,12,D,10,D,,A,
20251,05800323,54,0,1,100,D,10,D,467,D,,A,
20251,05800323,55,0,1,100,D,11,D,232,D,,A,
20251,05800323,56,0,1,100,D,12,D,247,D,,A,
20251,05800343,76,0,1,100,D,12,D,90,D,,A,
20251,05800653,49,0,1,100,D,10,D,45,D,,A,
20251,05800653,50,0,1,100,D,12,D,60,D,,A,
20251,05800973,72,0,1,100,D,11,D,250,D,,A,
20251,05800973,73,0,1,100,D,12,D,150,D,,A,
20251,05801053,47,0,1,100,D,12,D,160,D,,A,
20251,05801353,61,0,1,100,D,11,D,100,D,,A,
20251,05801353,62,0,2,100,D,10,D,80,D,,A,
20251,05801493,20,0,1,100,D,12,D,7,D,,A,
20251,05801673,52,0,1,100,D,12,D,40,D,,A,
20251,05801803,41,0,1,100,D,13,D,110,D,,A,
20251,05801833,69,0,1,100,D,12,D,210,D,,A,
20251,05801973,22,0,1,100,D,10,D,700,D,,A,
20251,05801973,23,0,1,100,D,11,D,200,D,,A,
20251,05801973,24,0,1,100,D,12,D,500,D,,A,
20251,05802113,50,0,1,100,D,13,D,17,D,,A,
20251,05802313,42,0,1,100,D,11,D,520,D,2,D,1
20251,05802463,42,0,1,100,D,13,D,25,D,1,D,
20251,05802973,32,0,1,100,D,13,D,70,D,,A,
20251,05803433,14,0,1,100,D,13,D,3,D,,A,
20251,05803663,40,0,1,100,D,11,D,11,D,,A,
20251,05803663,41,0,1,100,D,12,D,150,D,,A,
20251,05803663,42,0,1,110,D,13,D,15,D,,A,
20251,05803663,43,0,2,110,D,10,D,15,D,,A,
20251,05803663,44,0,2,100,D,10,D,108,D,,A,
20251,05803883,51,0,1,100,D,10,D,50,D,1,D,
20251,05803883,52,0,1,100,D,12,D,140,D,1,D,
20251,05803983,29,0,1,100,D,12,D,24,D,,A,
20251,05804033,67,0,1,100,D,11,D,130,D,,A,
20251,05804193,31,0,1,100,D,11,D,67,D,,A,
20251,05804193,32,0,2,100,D,10,D,60,D,,A,
20251,05804243,73,0,1,100,D,11,D,501,D,,A,
20251,05804243,74,0,2,100,D,10,D,39,D,,A,
20251,05804553,34,0,1,100,D,12,D,40,D,,A,
