QYEAR,NEWID,SEQNO,ALCNO,REC_ORIG,VQBCODE,VQBCODE_,VQBLABOR,VQBL_BOR,VQBMO,VQBMO_,VQBEXPX,VQBEXPX_,VQBPURCH
20251,05844582,54,0,1,367,D,,A,13,D,15,D,
20251,05844582,55,0,1,250,D,,A,13,D,40,D,
20251,05844602,35,0,1,190,D,1,D,11,D,69,D,
20251,05844662,22,0,1,400,D,,A,12,D,45,D,
20251,05844662,23,0,1,400,D,,A,01,D,40,D,
20251,05844662,24,0,1,190,D,1,D,01,D,120,D,2
20251,05844672,49,0,1,367,D,,A,13,D,40,D,
20251,05844672,50,0,1,210,D,,A,13,D,100,D,
20251,05844672,51,0,1,190,D,1,D,11,D,200,D,2
20251,05844672,52,0,2,410,D,,A,11,D,78,D,
20251,05844672,53,0,2,210,D,,A,11,D,100,D,
20251,05844712,36,0,1,190,D,1,D,12,D,85,D,
20251,05844792,43,0,1,190,D,1,D,01,D,300,D,
20251,05844792,44,0,1,420,D,,A,01,D,20,D,
20251,05844792,45,0,1,367,D,,A,13,D,25,D,
20251,05844812,42,0,1,420,D,,A,01,D,300,D,
20251,05844812,43,0,1,190,D,1,D,01,D,1239,D,
20251,05844812,44,0,1,250,D,,A,12,D,14,D,
20251,05844832,22,0,1,190,D,1,D,01,D,62,D,
20251,05844842,48,0,1,420,D,,A,11,D,176,D,
20251,05844842,49,0,1,420,D,,A,01,D,451,D,
20251,05844842,50,0,1,190,D,1,D,01,D,45,D,
20251,05844842,51,0,1,140,D,,A,12,D,1034,D,2
20251,05844842,52,0,1,190,D,1,D,11,D,100,D,
20251,05844842,53,0,1,367,D,,A,01,D,45,D,
20251,05844842,54,0,1,250,D,,A,13,D,10,D,
20251,05844842,55,0,1,260,D,,A,13,D,10,D,
20251,05844922,53,0,1,200,D,,A,13,D,300,D,
20251,05844962,44,0,1,420,D,,A,12,D,192,F,
20251,05844962,45,0,1,367,D,,A,13,D,25,D,
20251,05844962,46,0,1,367,D,,A,13,D,18,F,
20251,05844962,47,0,1,250,D,,A,11,D,3,D,
20251,05844962,48,0,2,320,D,1,D,11,D,800,D,
20251,05845082,20,0,1,190,D,1,D,01,D,100,D,
20251,05845202,43,0,1,400,D,,A,01,D,70,D,
20251,05845202,44,0,1,140,D,,A,11,D,1200,D,
20251,05845202,45,0,1,190,D,1,D,01,D,300,D,
20251,05845202,46,0,1,190,D,1,D,01,D,150,D,
20251,05845202,47,0,1,250,D,,A,11,D,50,D,
20251,05845202,48,0,1,250,D,,A,12,D,50,D,
20251,05845212,37,0,1,420,D,,A,12,D,264,D,
20251,05845252,20,0,1,250,D,,A,13,D,50,D,
20251,05845362,56,0,1,420,D,,A,01,D,280,D,
20251,05845362,57,0,1,367,D,,A,13,D,33,D,
20251,05845362,58,0,1,140,D,,A,01,D,300,D,
20251,05845382,21,0,2,410,D,,A,11,D,20,D,
20251,05845532,57,0,1,367,D,,A,13,D,75,D,
20251,05845532,58,0,1,140,D,,A,12,D,580,D,
20251,05845542,30,0,2,190,D,1,D,11,D,60,D,
20251,05845592,36,0,1,367,D,,A,13,D,37,D,
20251,05845592,37,0,1,140,D,,A,12,D,1111,D,
20251,05845632,60,0,1,190,D,1,D,01,D,82,D,
20251,05845632,61,0,1,410,D,,A,12,D,25,D,
20251,05845632,62,0,1,420,D,,A,01,D,75,D,
20251,05845632,63,0,1,320,D,1,D,12,D,100,D,
20251,05845672,16,0,1,367,D,,A,11,D,5,D,
20251,05845692,36,0,1,400,D,,A,12,D,55,D,
20251,05845792,65,0,1,420,D,,A,11,D,240,D,
20251,05845792,66,0,1,367,D,,A,12,D,10,D,
20251,05845792,67,0,1,367,D,,A,01,D,10,D,
20251,05845842,44,0,1,410,D,,A,12,D,55,D,
20251,05845842,45,0,1,250,D,,A,13,D,30,D,
20251,05845882,45,0,1,400,D,,A,01,D,30,D,
20251,05845882,46,0,1,410,D,,A,01,D,20,D,
20251,05845882,47,0,1,420,D,,A,01,D,70,D,
20251,05845882,48,0,1,250,D,,A,13,D,10,D,
20251,05845932,26,0,1,320,D,1,D,12,D,1000,D,
20251,05845942,32,0,1,420,D,,A,11,D,90,D,
20251,05845942,33,0,1,410,D,,A,11,D,7,D,
20251,05845942,34,0,1,190,D,1,D,12,D,90,D,
20251,05845972,35,0,1,420,D,,A,11,D,125,D,
20251,05845972,36,0,1,140,D,,A,11,D,1100,D,
20251,05845972,37,0,1,367,D,,A,01,D,18,D,
20251,05845972,38,0,1,250,D,,A,13,D,35,D,
20251,05845972,39,0,2,140,D,,A,11,D,1100,D,
20251,05845992,45,0,1,220,D,,A,12,D,134,D,
20251,05845992,46,0,1,250,D,,A,11,D,25,D,
20251,05845992,47,0,1,250,D,,A,12,D,25,D,
20251,05845992,48,0,2,367,D,2,D,11,D,10,D,
20251,05846012,45,0,1,367,D,,A,13,D,25,D,
20251,05846012,46,0,1,190,D,1,D,01,D,89,D,
20251,05846032,45,0,1,190,D,2,D,01,D,1860,D,1
20251,05846042,49,0,1,420,D,,A,12,D,115,D,
20251,05846042,50,0,1,320,D,,A,12,D,1100,D,
20251,05846042,51,0,1,140,D,,A,01,D,1200,D,
20251,05846042,52,0,1,250,D,,A,13,D,25,D,
20251,05846102,34,0,1,190,D,1,D,12,D,76,D,
20251,05846112,24,0,1,250,D,,A,13,D,20,D,
20251,05846112,25,0,1,260,D,,A,13,D,5,D,
20251,05846192,39,0,1,367,D,,A,13,D,10,D,
20251,05846242,81,0,1,400,D,,A,01,D,38,D,
20251,05846242,82,0,1,420,D,,A,12,D,413,D,
20251,05846242,83,0,1,210,D,,A,01,D,200,D,
20251,05846242,84,0,1,367,D,,A,13,D,105,D,
20251,05846242,85,0,1,140,D,,A,11,D,1800,D,
20251,05846274,47,0,1,260,D,,A,13,D,10,D,
20251,05846442,29,0,1,367,D,,A,11,D,33,D,
20251,05846442,30,0,1,367,D,,A,12,D,33,D,
20251,05846442,31,0,1,367,D,,A,12,D,33,D,
20251,05846452,37,0,1,420,D,,A,11,D,374,D,
20251,05846452,38,0,1,190,D,2,D,11,D,106,D,
20251,05846452,39,0,1,260,D,,A,12,D,11,D,
20251,05846452,40,0,1,260,D,,A,01,D,5,D,
20251,05846492,76,0,1,420,D,,A,12,D,120,F,
20251,05846492,77,0,1,190,D,1,D,12,D,2067,D,
20251,05846492,78,0,2,190,D,1,D,11,D,96,D,
20251,05846542,34,0,1,190,D,1,D,11,D,100,D,
20251,05846732,45,0,1,367,D,,A,13,D,24,D,
20251,05846882,50,0,1,190,D,1,D,11,D,112,D,
20251,05846972,38,0,1,280,D,,A,13,D,100,D,
20251,05846972,39,0,2,900,D,,A,11,D,,H,
20251,05846972,39,1,2,410,D,,A,11,D,132,E,
20251,05846972,39,2,2,420,D,,A,11,D,568,E,
20251,05846972,40,0,2,900,D,1,D,11,D,,H,
20251,05846972,40,1,2,367,D,1,D,11,D,29,E,
20251,05846972,40,2,2,190,D,1,D,11,D,131,E,
20251,05847032,49,0,1,190,D,1,D,01,D,40,D,
20251,05847072,53,0,1,420,D,,A,11,D,196,D,
20251,05847072,54,0,1,190,D,1,D,12,D,698,D,2
20251,05847072,55,0,1,220,D,,A,12,D,88,D,
20251,05847072,56,0,2,420,D,,A,11,D,196,D,
20251,05847102,34,0,1,190,D,2,D,01,D,1200,D,
20251,05847202,54,0,1,420,D,,A,01,D,300,D,
20251,05847212,84,0,1,410,D,,A,11,D,50,D,
20251,05847212,85,0,1,190,D,1,D,11,D,450,D,
20251,05847212,86,0,1,140,D,,A,11,D,115,D,
20251,05847222,38,0,1,190,D,2,D,01,D,350,D,
20251,05847232,18,0,1,367,D,,A,12,D,25,D,
20251,05847232,19,0,1,190,D,1,D,12,D,100,D,2
20251,05847232,20,0,1,250,D,,A,13,D,25,D,
20251,05847242,31,0,1,400,D,,A,01,D,20,D,
20251,05847242,32,0,1,420,D,,A,11,D,21,D,
20251,05847242,33,0,1,320,D,1,D,11,D,300,D,
20251,05847242,34,0,1,260,D,,A,13,D,50,D,
20251,05847312,66,0,1,190,D,1,D,01,D,650,D,
20251,05847312,67,0,1,190,D,1,D,01,D,34,D,
20251,05847312,68,0,1,190,D,2,D,12,D,36,D,
20251,05847312,69,0,1,250,D,,A,13,D,12,D,
20251,05847322,45,0,1,250,D,,A,13,D,20,F,
20251,05847332,30,0,1,140,D,,A,12,D,1200,D,
20251,05847332,31,0,1,190,D,1,D,01,D,350,D,
20251,05847332,32,0,2,140,D,,A,11,D,3500,D,
20251,05847382,24,0,1,367,D,,A,13,D,16,D,
20251,05847412,32,0,1,250,D,,A,13,D,120,D,
20251,05847422,40,0,1,190,D,1,D,01,D,1500,D,
20251,05847422,41,0,1,190,D,,A,01,D,15,D,
20251,05847422,42,0,1,250,D,,A,13,D,10,D,
20251,05847422,43,0,1,260,D,,A,13,D,10,D,
20251,05847432,19,0,1,410,D,,A,11,D,15,D,
20251,05847442,28,0,1,190,D,1,D,01,D,160,D,
20251,05847452,22,0,1,367,D,,A,13,D,11,D,
20251,05847482,52,0,1,250,D,,A,12,D,35,D,
20251,05847482,53,0,2,400,D,,A,11,D,35,D,
20251,05847482,54,0,2,420,D,,A,11,D,220,D,
20251,05847542,28,0,1,420,D,,A,11,D,670,F,
20251,05847542,29,0,1,367,D,,A,13,D,40,D,
20251,05847552,45,0,1,367,D,,A,01,D,180,D,
20251,05847552,46,0,1,900,D,,A,12,D,,H,
20251,05847552,46,1,1,190,D,,A,12,D,170,E,
20251,05847552,46,2,1,140,D,,A,12,D,830,E,
20251,05847552,47,0,2,140,D,,A,11,D,600,D,2
20251,05847562,27,0,2,190,D,1,D,11,D,104,D,
20251,05847572,35,0,1,420,D,,A,01,D,136,D,
20251,05847572,36,0,1,367,D,,A,01,D,21,D,
20251,05847572,37,0,1,190,D,1,D,01,D,75,D,
20251,05847572,38,0,1,190,D,2,D,01,D,20,D,
20251,05847602,30,0,1,140,D,,A,01,D,250,D,
20251,05847602,31,0,1,190,D,1,D,01,D,87,D,
20251,05847632,33,0,1,400,D,,A,01,D,35,D,
20251,05847632,34,0,1,190,D,1,D,01,D,120,D,
20251,05847722,60,0,1,210,D,,A,01,D,130,D,
20251,05847722,61,0,1,367,D,,A,11,D,20,D,
20251,05847722,62,0,2,140,D,,A,11,D,540,D,
20251,05847722,63,0,2,190,D,1,D,11,D,215,D,
20251,05847722,64,0,2,190,D,1,D,11,D,360,D,
20251,05847732,25,0,1,190,D,1,D,01,D,70,D,
20251,05847752,79,0,1,420,D,,A,01,D,85,D,
20251,05847752,80,0,1,140,D,,A,12,D,1400,D,
20251,05847752,81,0,1,140,D,,A,12,D,1200,D,
20251,05847752,82,0,1,190,D,1,D,01,D,300,D,
20251,05847782,31,0,2,250,D,,A,11,D,50,D,
20251,05847802,34,0,2,400,D,,A,11,D,30,D,
20251,05847872,41,0,1,367,D,,A,13,D,25,D,
20251,05847872,42,0,1,250,D,,A,13,D,10,D,
20251,05848014,34,0,1,250,D,,A,11,D,9,D,
20251,05848014,35,0,1,250,D,,A,12,D,9,D,
20251,05848014,36,0,1,260,D,,A,11,D,17,D,
20251,05848014,37,0,1,260,D,,A,12,D,17,D,
20251,05848042,37,0,1,410,D,,A,01,D,40,D,
20251,05848042,38,0,1,420,D,,A,12,D,900,D,
20251,05848042,39,0,1,367,D,,A,12,D,30,D,
20251,05848042,40,0,1,250,D,,A,11,D,18,D,
20251,05848082,42,0,1,900,D,,A,01,D,,H,
20251,05848082,42,1,1,400,D,,A,01,D,19,E,
20251,05848082,42,2,1,367,D,,A,01,D,11,E,
20251,05848082,43,0,1,367,D,,A,01,D,5,D,
20251,05848122,35,0,1,190,D,1,D,01,D,5300,D,
20251,05848122,36,0,1,250,D,,A,13,D,25,D,
20251,05848252,21,0,1,260,D,,A,13,D,20,D,
20251,05848262,63,0,1,190,D,2,D,01,D,9,D,
20251,05848272,31,0,1,400,D,,A,01,D,10,D,
20251,05848272,32,0,1,410,D,,A,01,D,35,D,
20251,05848272,33,0,1,420,D,,A,01,D,46,D,
20251,05848272,34,0,1,250,D,,A,01,D,25,D,
20251,05848292,50,0,1,190,D,1,D,01,D,100,D,
20251,05848292,51,0,1,190,D,1,D,12,D,80,D,
20251,05848292,52,0,1,190,D,1,D,11,D,80,D,
20251,05848292,53,0,1,250,D,,A,13,D,40,D,
20251,05848332,35,0,1,420,D,,A,11,D,250,D,
20251,05848392,45,0,1,367,D,,A,13,D,15,D,
20251,05848392,46,0,1,140,D,,A,01,D,490,D,
20251,05848392,47,0,1,260,D,,A,01,D,75,D,
20251,05848442,38,0,1,220,D,,A,11,D,150,D,
20251,05848442,39,0,1,190,D,1,D,11,D,1200,D,
20251,05848442,40,0,2,220,D,,A,11,D,130,D,
20251,05848442,41,0,2,320,D,1,D,11,D,1800,D,
20251,05848482,27,0,1,240,D,2,D,01,D,16,D,
20251,05848482,28,0,1,240,D,2,D,11,D,16,D,
20251,05848522,37,0,1,190,D,1,D,01,D,480,D,
20251,05848522,38,0,1,260,D,,A,13,D,180,D,
20251,05848602,26,0,1,367,D,,A,12,D,30,F,
20251,05848602,27,0,1,260,D,,A,13,D,20,D,
20251,05848622,33,0,1,420,D,,A,11,D,60,D,
20251,05848642,34,0,1,190,D,1,D,11,D,165,D,
20251,05848662,21,0,1,900,D,,A,11,D,,H,
20251,05848662,21,1,1,190,D,,A,11,D,114,E,
20251,05848662,21,2,1,410,D,,A,11,D,36,E,
20251,05848662,22,0,1,190,D,1,D,11,D,150,D,
20251,05848712,48,0,1,190,D,1,D,11,D,70,D,
20251,05848712,49,0,1,367,D,,A,01,D,15,D,
20251,05848712,50,0,2,190,D,1,D,11,D,90,D,
20251,05848712,51,0,2,190,D,1,D,11,D,900,D,
20251,05848722,40,0,2,190,D,1,D,11,D,100,D,
20251,05848742,20,0,1,410,D,,A,12,D,20,D,
20251,05848742,21,0,1,140,D,,A,01,D,400,D,
20251,05848742,22,0,2,190,D,1,D,11,D,80,D,
20251,05848842,44,0,1,900,D,,A,01,D,,H,
20251,05848842,44,1,1,190,D,,A,01,D,190,E,
20251,05848842,44,2,1,410,D,,A,01,D,60,E,
20251,05848842,45,0,1,420,D,,A,01,D,120,F,
20251,05848842,46,0,1,190,D,1,D,01,D,200,D,
20251,05848842,47,0,1,260,D,,A,13,D,25,D,
20251,05848862,48,0,1,140,D,,A,12,D,1100,D,
20251,05848862,49,0,1,190,D,1,D,01,D,90,D,
20251,05848912,43,0,1,420,D,,A,12,D,108,D,
20251,05848952,33,0,1,420,D,,A,12,D,61,D,
20251,05848952,34,0,1,190,D,1,D,11,D,39,D,
20251,05848952,35,0,1,190,D,1,D,11,D,131,D,
20251,05848952,36,0,1,190,D,1,D,12,D,78,D,
20251,05848952,37,0,1,240,D,1,D,01,D,29,D,
20251,05848952,38,0,1,260,D,,A,13,D,24,D,
20251,05849022,64,0,1,190,D,1,D,01,D,97,D,
20251,05849022,65,0,1,320,D,1,D,01,D,500,D,
20251,05849022,66,0,1,250,D,,A,12,D,12,D,
20251,05849112,42,0,1,367,D,,A,13,D,20,D,
20251,05849112,43,0,1,280,D,,A,01,D,30,D,
20251,05849112,44,0,2,367,D,1,D,11,D,25,D,
20251,05849142,34,0,1,190,D,2,D,01,D,230,D,
20251,05849222,20,0,1,210,D,,A,13,D,10,D,
20251,05849232,44,0,1,420,D,,A,01,D,79,D,
20251,05849232,45,0,1,190,D,1,D,12,D,800,D,
20251,05849232,46,0,1,190,D,1,D,11,D,669,D,
20251,05849232,47,0,2,190,D,1,D,11,D,700,D,
20251,05849252,74,0,1,210,D,,A,12,D,400,D,
20251,05849252,75,0,1,367,D,,A,01,D,12,D,
20251,05849252,76,0,1,250,D,,A,11,D,25,D,
20251,05849252,77,0,1,250,D,,A,12,D,25,D,
20251,05849252,78,0,1,250,D,,A,01,D,75,D,
20251,05849252,79,0,1,260,D,,A,13,D,20,D,
20251,05849342,31,0,2,190,D,1,D,11,D,125,F,
20251,05849342,32,0,2,250,D,,A,11,D,25,D,
20251,05849362,46,0,1,410,D,,A,12,D,72,D,
20251,05849362,47,0,1,420,D,,A,01,D,283,D,
20251,05849362,48,0,1,210,D,,A,13,D,14,D,
20251,05849362,49,0,1,250,D,,A,13,D,16,D,
20251,05849372,46,0,1,260,D,,A,13,D,15,D,
20251,05849382,35,0,1,190,D,2,D,12,D,113,D,
20251,05849382,36,0,1,230,D,2,D,01,D,25,D,
20251,05849382,37,0,1,260,D,,A,13,D,20,D,
20251,05849442,30,0,1,250,D,,A,13,D,80,D,
20251,05849472,30,0,1,190,D,1,D,12,D,80,D,
20251,05849482,29,0,1,190,D,1,D,01,D,390,D,
20251,05849602,43,0,1,250,D,,A,01,D,14,D,
20251,05849602,44,0,1,260,D,,A,01,D,15,D,
20251,05849602,45,0,2,260,D,,A,11,D,7,D,
20251,05849612,27,0,1,250,D,,A,12,D,35,D,
20251,05849662,29,0,1,367,D,,A,13,D,40,D,
20251,05849662,30,0,1,190,D,1,D,13,D,100,D,
20251,05849682,30,0,2,190,D,1,D,11,D,120,D,2
20251,05849722,19,0,1,190,D,1,D,01,D,60,D,
20251,05849732,43,0,1,420,D,,A,01,D,98,D,
20251,05849732,44,0,1,367,D,,A,13,D,28,D,
20251,05849732,45,0,1,190,D,1,D,01,D,260,D,
20251,05849802,44,0,1,400,D,,A,01,D,175,D,
20251,05849802,45,0,1,190,D,1,D,12,D,500,D,
20251,05849802,46,0,1,250,D,,A,13,D,25,D,
20251,05849802,47,0,1,260,D,,A,13,D,15,D,
20251,05849882,38,0,1,190,D,1,D,12,D,100,D,
20251,05850042,24,0,1,250,D,,A,12,D,50,D,
20251,05850082,47,0,1,420,D,,A,01,D,60,D,
20251,05850082,48,0,1,367,D,,A,13,D,20,D,
20251,05850082,49,0,1,190,D,1,D,12,D,80,D,
20251,05850082,50,0,1,260,D,,A,01,D,5,D,
20251,05850082,51,0,2,140,D,,A,11,D,1300,D,
20251,05850142,51,0,1,420,D,,A,12,D,37,D,
20251,05850142,52,0,1,367,D,,A,13,D,20,D,
20251,05850142,53,0,1,190,D,1,D,01,D,153,D,
20251,05850142,54,0,2,250,D,,A,11,D,5,D,
20251,05850182,27,0,1,420,D,,A,01,D,77,D,
20251,05850182,28,0,1,140,D,,A,12,D,235,D,
20251,05850232,25,0,1,420,D,,A,11,D,138,D,
20251,05850232,26,0,1,250,D,,A,13,D,50,D,
20251,05850332,21,0,1,420,D,,A,12,D,73,D,
20251,05850352,26,0,1,190,D,1,D,01,D,175,D,
20251,05850352,27,0,2,140,D,,A,11,D,33,D,
20251,05850362,35,0,1,367,D,,A,13,D,22,D,
20251,05850362,36,0,1,367,D,,A,13,D,22,D,
20251,05850362,37,0,1,140,D,,A,12,D,80,D,
20251,05850382,33,0,1,140,D,,A,12,D,425,D,
20251,05850382,34,0,1,190,D,1,D,11,D,118,D,
20251,05850432,39,0,1,900,D,,A,11,D,,H,
20251,05850432,39,1,1,190,D,,A,11,D,34,E,
20251,05850432,39,2,1,140,D,,A,11,D,166,E,
20251,05850432,40,0,1,367,D,,A,13,D,20,D,
20251,05850532,38,0,1,420,D,,A,12,D,250,D,
20251,05850532,39,0,1,367,D,,A,11,D,30,D,
20251,05850542,35,0,1,400,D,,A,01,D,50,D,
20251,05850542,36,0,1,140,D,,A,11,D,1000,D,
20251,05850563,35,0,1,190,D,1,D,12,D,250,D,
20251,05850563,36,0,1,260,D,,A,11,D,20,D,
20251,05850602,48,0,1,900,D,,A,01,D,,H,
20251,05850602,48,1,1,190,D,,A,01,D,142,E,
20251,05850602,48,2,1,140,D,,A,01,D,699,E,
20251,05850602,49,0,2,900,D,,A,11,D,,H,
20251,05850602,49,1,2,420,D,,A,11,D,385,E,
20251,05850602,49,2,2,400,D,,A,11,D,115,E,
20251,05850602,50,0,2,190,D,1,D,11,D,250,D,
20251,05850652,40,0,1,367,D,,A,13,D,75,D,
20251,05850652,41,0,1,190,D,1,D,11,D,60,D,
20251,05850652,42,0,1,190,D,1,D,01,D,60,D,
20251,05850652,43,0,1,240,D,1,D,01,D,100,D,
20251,05850692,27,0,1,410,D,,A,11,D,36,D,
20251,05850712,28,0,1,220,D,,A,12,D,100,D,
20251,05850712,29,0,1,190,D,1,D,12,D,1600,D,2
20251,05850742,41,0,1,420,D,,A,01,D,200,D,
20251,05850742,42,0,1,190,D,1,D,01,D,2500,D,
20251,05850852,30,0,1,190,D,1,D,11,D,60,D,
20251,05850872,32,0,1,210,D,,A,11,D,150,D,
20251,05850872,33,0,1,190,D,1,D,11,D,98,D,
20251,05850872,34,0,1,260,D,,A,12,D,1,D,
20251,05850972,52,0,1,260,D,,A,12,D,10,D,
20251,05851022,29,0,1,367,D,,A,12,D,24,D,
20251,05851102,39,0,1,190,D,1,D,11,D,78,D,2
20251,05851102,40,0,1,190,D,1,D,12,D,78,D,2
20251,05851142,29,0,1,140,D,,A,11,D,600,D,
20251,05851212,44,0,1,420,D,,A,01,D,200,D,
20251,05851212,45,0,1,190,D,1,D,12,D,50,D,
20251,05851252,22,0,1,420,D,,A,01,D,300,D,
20251,05851302,27,0,1,190,D,1,D,11,D,125,D,
20251,05851352,58,0,1,190,D,1,D,01,D,69,D,2
20251,05851352,59,0,1,260,D,,A,13,D,164,D,
20251,05851382,14,0,1,140,D,,A,01,D,100,D,
20251,05851412,26,0,1,190,D,1,D,12,D,100,D,
20251,05851422,15,0,2,140,D,,A,11,D,500,D,2
20251,05851462,38,0,1,400,D,,A,12,D,65,D,
20251,05851502,28,0,1,420,D,,A,01,D,76,D,
20251,05851522,39,0,1,250,D,,A,11,D,45,D,
20251,05851522,40,0,1,250,D,,A,12,D,50,D,
20251,05851522,41,0,1,250,D,,A,01,D,75,D,
20251,05851542,39,0,1,900,D,,A,01,D,,H,
20251,05851542,39,1,1,410,D,,A,01,D,62,E,
20251,05851542,39,2,1,420,D,,A,01,D,260,E,
20251,05851542,39,3,1,400,D,,A,01,D,78,E,
20251,05851542,40,0,1,320,D,1,D,01,D,500,D,
20251,05851562,25,0,1,190,D,1,D,12,D,100,D,
20251,05851562,26,0,1,250,D,,A,13,D,25,D,
20251,05851602,44,0,1,210,D,,A,11,D,120,D,
20251,05851602,45,0,1,367,D,,A,11,D,60,D,
20251,05851602,46,0,1,367,D,,A,12,D,60,D,
20251,05851602,47,0,1,140,D,,A,11,D,1200,D,2
20251,05851602,48,0,1,250,D,,A,13,D,15,D,
20251,05851602,49,0,2,190,D,1,D,11,D,180,D,
20251,05851612,17,0,1,190,D,1,D,11,D,60,D,
20251,05851682,26,0,1,190,D,1,D,11,D,60,D,
20251,05851732,69,0,1,140,D,,A,11,D,1117,D,
20251,05851732,70,0,1,190,D,1,D,11,D,79,D,
20251,05851732,71,0,2,190,D,1,D,11,D,78,D,
20251,05851772,35,0,1,250,D,,A,12,D,6,D,
20251,05851832,35,0,1,420,D,,A,11,D,60,D,
20251,05851832,36,0,1,420,D,,A,11,D,45,D,
20251,05851832,37,0,1,210,D,,A,11,D,225,D,
20251,05851922,46,0,1,240,D,2,D,11,D,1800,D,
20251,05851922,47,0,1,240,D,2,D,11,D,140,D,
20251,05851952,33,0,1,410,D,,A,01,D,13,D,
20251,05851952,34,0,1,190,D,1,D,12,D,1544,D,
20251,05851952,35,0,2,190,D,1,D,11,D,85,D,
20251,05851962,69,0,1,210,D,,A,13,D,7,D,
20251,05851962,70,0,1,140,D,,A,12,D,85,D,
20251,05851962,71,0,1,190,D,1,D,12,D,55,D,
20251,05851962,72,0,1,190,D,1,D,12,D,1880,D,
20251,05851962,73,0,1,260,D,,A,12,D,6,D,
20251,05851992,49,0,1,420,D,,A,12,D,1000,D,
20251,05851992,50,0,1,190,D,2,D,01,D,2200,D,
20251,05851992,51,0,2,190,D,2,D,11,D,80,D,
20251,05852022,56,0,1,250,D,,A,11,D,60,D,
20251,05852052,37,0,1,190,D,1,D,01,D,40,D,
20251,05852052,38,0,1,190,D,1,D,01,D,54,D,
20251,05852142,24,0,1,367,D,,A,13,D,25,D,
20251,05852152,21,0,1,410,D,,A,12,D,100,D,
20251,05852152,22,0,1,420,D,,A,01,D,150,D,
20251,05852182,16,0,1,400,D,,A,12,D,39,D,
20251,05852182,17,0,1,140,D,,A,11,D,260,D,
20251,05852182,18,0,1,190,D,1,D,01,D,220,D,
20251,05852182,19,0,1,367,D,,A,13,D,12,D,
20251,05852192,40,0,1,367,D,,A,01,D,3,D,
20251,05852192,41,0,1,190,D,1,D,11,D,45,D,
20251,05852192,42,0,1,260,D,,A,11,D,4,D,
20251,05852192,43,0,1,260,D,,A,12,D,4,D,
20251,05852192,44,0,1,260,D,,A,01,D,2,D,
20251,05852312,37,0,1,250,D,,A,11,D,25,D,
20251,05852312,38,0,1,260,D,,A,12,D,4,D,
20251,05852352,37,0,1,367,D,,A,01,D,20,D,
20251,05852352,38,0,1,190,D,1,D,01,D,80,D,
20251,05852392,58,0,1,250,D,,A,01,D,10,D,
20251,05852412,40,0,1,140,D,,A,12,D,900,D,
20251,05852412,41,0,1,140,D,,A,12,D,150,D,
20251,05852412,42,0,1,250,D,,A,13,D,20,D,
20251,05852542,54,0,1,190,D,1,D,01,D,116,D,
20251,05852622,40,0,1,190,D,1,D,12,D,60,D,
20251,05852622,41,0,1,260,D,,A,01,D,6,D,
20251,05852622,42,0,2,420,D,,A,11,D,150,D,
20251,05852622,43,0,2,190,D,1,D,11,D,375,D,
20251,05852682,47,0,1,420,D,,A,01,D,35,D,
20251,05852682,48,0,1,367,D,,A,13,D,20,D,
20251,05852682,49,0,1,250,D,,A,13,D,10,D,
20251,05852692,30,0,1,200,D,,A,12,D,500,D,
20251,05852692,31,0,1,250,D,,A,13,D,160,F,
20251,05852732,25,0,1,250,D,,A,13,D,50,D,
20251,05852752,38,0,1,250,D,,A,13,D,35,D,
20251,05852802,23,0,1,410,D,,A,01,D,80,D,
20251,05852802,24,0,1,420,D,,A,01,D,25,D,
20251,05852802,25,0,1,190,D,1,D,12,D,50,D,2
20251,05852802,26,0,1,190,D,1,D,11,D,80,D,2
20251,05852802,27,0,1,250,D,,A,13,D,30,D,
20251,05852882,26,0,1,190,D,1,D,12,D,115,D,
20251,05852952,37,0,1,410,D,,A,01,D,75,D,
20251,05852952,38,0,1,420,D,,A,01,D,207,D,
20251,05852952,39,0,1,190,D,1,D,01,D,62,D,
20251,05853042,29,0,1,260,D,,A,12,D,80,D,
20251,05853042,30,0,1,250,D,,A,12,D,10,D,
20251,05853082,40,0,1,250,D,,A,12,D,20,D,
20251,05853112,44,0,1,420,D,,A,01,D,156,D,
20251,05853112,45,0,1,367,D,,A,01,D,20,D,
20251,05853112,46,0,1,250,D,,A,13,D,30,D,
20251,05853112,47,0,1,260,D,,A,01,D,24,D,
20251,05853112,48,0,2,190,D,1,D,11,D,400,D,
20251,05853112,49,0,2,140,D,,A,11,D,500,D,
20251,05853142,26,0,1,250,D,,A,13,D,25,D,
20251,05853142,27,0,1,260,D,,A,12,D,10,D,
20251,05853142,28,0,1,260,D,,A,01,D,5,D,
20251,05853182,51,0,1,140,D,,A,11,D,450,D,
20251,05853182,52,0,1,190,D,1,D,12,D,124,D,
20251,05853192,51,0,1,190,D,1,D,01,D,1066,D,
20251,05853192,52,0,1,260,D,,A,01,D,8,D,
20251,05853192,53,0,2,420,D,,A,11,D,120,D,
20251,05853202,92,0,1,140,D,,A,11,D,1240,D,
20251,05853202,93,0,1,260,D,,A,12,D,7,D,
20251,05853202,94,0,1,260,D,,A,11,D,3,D,
20251,05853222,43,0,1,200,D,,A,13,D,100,D,
20251,05853222,44,0,1,367,D,,A,13,D,45,D,
20251,05853222,45,0,1,190,D,1,D,01,D,100,D,
20251,05853222,46,0,1,260,D,,A,12,D,20,D,
