QYEAR,NEWID,SEQNO,ALCNO,REC_ORIG,OTHLNDRX,OTHL_DRX,OTHDCLNX,OTHD_LNX,SAFDPSTX,SAFD_STX,JLDRYNET,JLDR_NET,JDRYCNET,JDRY_NET,JBNKSCQV,JBNK_CQV,SALONX,SALONX_,WIGSX,WIGSX_,JMLPAYQV,JMLP_YQV
20251,05831242,13,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20251,05831272,22,0,1,,A,,A,,A,,A,,A,,A,150,D,,A,,A
20251,05831282,49,0,1,,A,,A,71,D,,A,50,D,,A,,A,,A,,A
20251,05831292,38,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20251,05831332,22,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20251,05831392,28,0,1,,A,,A,,A,60,D,,A,,A,,A,,A,,A
20251,05831402,44,0,1,,A,,A,,A,,A,,A,36,D,120,D,,A,,A
20251,05831412,64,0,1,,A,,A,,A,,A,,A,,A,40,D,,A,,A
20251,05831422,31,0,1,,A,,A,,A,,A,,A,,A,165,D,,A,,A
20251,05831434,22,0,1,,A,,A,,A,5,D,,A,,A,42,D,,A,,A
20251,05831442,27,0,1,,A,,A,,A,120,D,,A,,A,60,D,,A,,A
20251,05831472,17,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20251,05831482,42,0,1,,A,,A,,A,,A,,A,,A,150,D,,A,,A
20251,05831492,43,0,1,,A,,A,,A,,A,,A,,A,40,D,,A,,A
20251,05831502,36,0,1,,A,,A,,A,,A,,A,,A,50,D,,A,,A
20251,05831602,16,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20251,05831612,72,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20251,05831622,24,0,1,,A,,A,,A,,A,,A,,A,100,D,,A,,A
20251,05831672,45,0,1,,A,,A,,A,,A,,A,30,D,80,D,,A,,A
20251,05831722,58,0,1,,A,,A,,A,,A,,A,,A,300,D,,A,,A
20251,05831792,24,0,1,,A,,A,,A,,A,,A,,A,30,D,,A,,A
20251,05831812,82,0,1,,A,,A,,A,,A,,A,75,D,63,D,,A,,A
20251,05831852,55,0,1,,A,,A,,A,,A,,A,,A,340,D,,A,,A
20251,05831862,47,0,1,,A,,A,,A,,A,,A,,A,420,D,,A,,A
20251,05831882,78,0,1,,A,,A,,A,,A,280,D,,A,540,D,,A,,A
20251,05831902,26,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20251,05831922,47,0,1,,A,,A,,A,,A,,A,180,D,50,D,,A,,A
20251,05831972,67,0,1,,A,,A,,A,,A,,A,,A,80,D,,A,,A
20251,05832032,22,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20251,05832042,31,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20251,05832062,63,0,1,,A,,A,,A,,A,,A,30,D,25,D,,A,,A
20251,05832092,39,0,1,,A,,A,,A,,A,,A,,A,350,D,,A,,A
20251,05832102,39,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20251,05832112,66,0,1,,A,,A,,A,,A,,A,30,D,150,D,,A,,A
20251,05832192,50,0,1,,A,,A,,A,,A,,A,,A,18,D,,A,,A
20251,05832202,34,0,1,,A,,A,,A,,A,,A,,A,150,D,,A,,A
20251,05832282,43,0,1,,A,,A,,A,,A,,A,36,D,55,D,,A,,A
20251,05832292,20,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20251,05832302,24,0,1,,A,,A,,A,,A,,A,,A,50,D,,A,,A
20251,05832322,25,0,1,,A,,A,,A,,A,,A,,A,400,D,,A,,A
20251,05832342,56,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20251,05832362,28,0,1,,A,,A,,A,,A,,A,,A,50,D,,A,,A
20251,05832382,43,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20251,05832392,86,0,1,,A,,A,,A,120,D,,A,,A,20,D,,A,,A
20251,05832402,31,0,1,,A,,A,,A,,A,,A,,A,229,D,,A,,A
20251,05832412,64,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20251,05832512,28,0,1,,A,,A,,A,,A,,A,,A,40,D,,A,,A
20251,05832522,27,0,1,,A,,A,,A,40,D,,A,,A,,A,,A,,A
20251,05832532,41,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20251,05832542,31,0,1,,A,,A,,A,,A,,A,45,D,350,D,,A,,A
20251,05832552,23,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20251,05832582,25,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20251,05832632,16,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20251,05832652,21,0,1,,A,,A,,A,100,D,100,D,,A,450,D,,A,,A
20251,05832672,55,0,1,,A,,A,,A,,A,50,D,105,D,300,D,,A,,A
20251,05832692,30,0,1,,A,,A,,A,,A,,A,15,D,100,D,,A,,A
20251,05832702,58,0,1,,A,,A,,A,,A,,A,,A,200,D,,A,,A
20251,05832752,37,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20251,05832772,35,0,1,,A,,A,,A,,A,,A,,A,150,D,,A,,A
20251,05832782,30,0,1,,A,,A,,A,60,D,,A,,A,,A,,A,,A
20251,05832812,42,0,1,,A,,A,,A,,A,,A,,A,140,D,,A,,A
20251,05832832,35,0,1,,A,,A,40,D,,A,,A,,A,75,D,,A,,A
20251,05832842,16,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20251,05832852,54,0,1,,A,,A,,A,,A,,A,,A,270,D,,A,,A
20251,05832862,31,0,1,,A,,A,,A,,A,,A,,A,150,D,,A,,A
20251,05832882,45,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20251,05832902,29,0,1,,A,,A,,A,,A,,A,,A,50,D,,A,,A
20251,05832932,37,0,1,,A,,A,,A,,A,,A,,A,40,D,,A,,A
20251,05832962,39,0,1,,A,,A,,A,,A,,A,,A,75,D,,A,,A
20251,05832992,35,0,1,,A,,A,,A,,A,,A,,A,30,D,,A,,A
20251,05833022,17,0,1,,A,,A,,A,,A,,A,,A,200,D,,A,,A
20251,05833044,20,0,1,,A,,A,,A,30,D,,A,,A,,A,,A,,A
20251,05833052,37,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20251,05833092,68,0,1,,A,,A,,A,,A,,A,,A,84,D,,A,,A
20251,05833102,19,0,1,,A,,A,,A,20,D,,A,,A,40,D,,A,,A
20251,05833132,25,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20251,05833182,62,0,1,,A,,A,,A,,A,,A,15,D,400,D,,A,,A
20251,05833224,40,0,1,,A,,A,,A,,A,,A,,A,240,D,,A,,A
20251,05833252,19,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20251,05833272,25,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20251,05833312,69,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20251,05833332,31,0,1,,A,,A,,A,30,D,,A,,A,,A,,A,,A
20251,05833342,39,0,1,,A,,A,,A,,A,,A,,A,42,D,,A,,A
20251,05833352,25,0,1,,A,,A,,A,,A,,A,,A,60,D,,A,,A
20251,05833362,56,0,1,,A,,A,,A,,A,300,D,,A,630,D,,A,,A
20251,05833382,44,0,1,,A,,A,,A,,A,,A,,A,500,D,,A,,A
20251,05833392,32,0,1,,A,,A,,A,,A,,A,,A,35,D,,A,,A
20251,05833492,36,0,1,,A,,A,,A,,A,,A,90,D,65,D,,A,,A
20251,05833532,20,0,1,,A,,A,,A,,A,,A,,A,180,D,,A,,A
20251,05833562,20,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20251,05833592,29,0,1,,A,,A,,A,,A,,A,,A,90,D,,A,,A
20251,05833632,47,0,1,,A,,A,,A,,A,,A,,A,20,D,,A,,A
20251,05833642,54,0,1,,A,,A,,A,,A,,A,,A,400,D,,A,,A
20251,05833652,36,0,1,,A,,A,,A,,A,,A,,A,30,D,,A,,A
20251,05833692,45,0,1,,A,,A,,A,,A,,A,,A,350,D,,A,,A
20251,05833702,28,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20251,05833722,31,0,1,,A,,A,,A,,A,,A,,A,650,D,,A,,A
20251,05833772,20,0,1,,A,,A,,A,,A,,A,105,D,,A,,A,,A
20251,05833782,25,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20251,05833822,74,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20251,05833842,22,0,1,,A,,A,,A,,A,,A,,A,100,D,,A,,A
20251,05833862,22,0,1,,A,,A,,A,,A,,A,,A,15,D,,A,,A
20251,05833872,18,0,1,,A,,A,,A,,A,,A,,A,40,D,,A,,A
20251,05833882,26,0,1,,A,,A,,A,225,D,,A,,A,,A,,A,,A
20251,05833902,31,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20251,05833912,45,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20251,05833932,10,0,1,,A,,A,,A,120,D,,A,,A,,A,,A,,A
20251,05833942,45,0,1,200,D,,A,,A,400,D,,A,,A,565,D,,A,6,D
20251,05833972,49,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20251,05833992,47,0,1,,A,,A,,A,,A,,A,,A,70,D,,A,,A
20251,05834002,36,0,1,,A,,A,,A,,A,,A,,A,60,D,,A,,A
20251,05834022,13,0,1,,A,,A,,A,120,D,,A,,A,,A,,A,,A
20251,05834032,46,0,1,,A,,A,,A,,A,,A,,A,100,D,,A,,A
20251,05834042,22,0,1,,A,,A,,A,,A,,A,30,D,60,D,,A,,A
20251,05834062,49,0,1,,A,,A,,A,,A,30,D,,A,120,D,,A,,A
20251,05834072,47,0,1,,A,,A,,A,,A,,A,,A,0,D,,A,,A
20251,05834122,24,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20251,05834152,35,0,1,,A,,A,,A,,A,,A,,A,25,D,,A,,A
20251,05834194,21,0,1,,A,,A,,A,72,D,,A,,A,60,D,,A,,A
20251,05834212,14,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20251,05834272,33,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20251,05834292,42,0,1,,A,,A,,A,,A,,A,,A,200,D,,A,,A
20251,05834313,29,0,1,10,D,,A,,A,90,D,,A,99,D,,A,,A,,A
20251,05834323,16,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20251,05834332,31,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20251,05834342,25,0,1,,A,,A,,A,,A,,A,,A,270,D,,A,,A
20251,05834362,27,0,1,,A,,A,,A,,A,,A,,A,200,D,,A,,A
20251,05834412,39,0,1,,A,,A,,A,,A,,A,36,D,30,D,,A,,A
20251,05834442,22,0,1,,A,,A,,A,,A,,A,60,D,,A,,A,,A
20251,05834462,46,0,1,,A,,A,,A,,A,,A,,A,170,D,,A,,A
20251,05834482,26,0,1,,A,,A,,A,,A,,A,,A,120,D,,A,515,F
20251,05834512,32,0,1,,A,,A,,A,,A,,A,,A,100,D,,A,,A
20251,05834532,54,0,1,,A,,A,,A,,A,,A,,A,600,D,,A,,A
20251,05834552,34,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20251,05834582,25,0,1,,A,,A,,A,,A,,A,,A,300,D,,A,,A
20251,05834612,31,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20251,05834662,24,0,1,,A,,A,,A,,A,,A,,A,120,D,,A,,A
20251,05834682,43,0,1,,A,,A,,A,,A,,A,,A,100,D,,A,,A
20251,05834752,27,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20251,05834782,28,0,1,,A,,A,,A,,A,,A,,A,70,D,,A,,A
20251,05834852,18,0,1,30,D,,A,,A,50,D,,A,,A,80,D,,A,,A
20251,05834882,33,0,1,,A,,A,,A,,A,,A,,A,150,D,,A,,A
20251,05834892,73,0,1,,A,,A,,A,,A,,A,,A,210,D,,A,,A
20251,05834932,36,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20251,05834982,32,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20251,05835032,81,0,1,,A,,A,,A,,A,,A,,A,125,D,,A,,A
20251,05835052,57,0,1,,A,,A,,A,,A,,A,,A,100,D,,A,,A
20251,05835182,58,0,1,,A,,A,,A,,A,,A,,A,510,D,,A,,A
20251,05835212,33,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20251,05835232,52,0,1,,A,,A,,A,,A,,A,,A,10,D,,A,,A
20251,05835272,26,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20251,05835282,60,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20251,05835332,39,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20251,05835342,19,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20251,05835362,22,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20251,05835372,53,0,1,,A,,A,,A,,A,,A,,A,170,D,,A,,A
20251,05835422,21,0,1,83,D,,A,,A,217,D,,A,,A,120,D,,A,,A
20251,05835442,28,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20251,05835472,27,0,1,,A,,A,,A,,A,,A,,A,340,D,,A,,A
20251,05835502,52,0,1,,A,,A,,A,70,D,,A,,A,30,D,,A,,A
20251,05835532,41,0,1,,A,,A,,A,,A,,A,,A,80,D,,A,,A
20251,05835542,39,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20251,05835562,33,0,1,,A,,A,,A,,A,,A,,A,400,D,,A,,A
20251,05835592,18,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20251,05835632,32,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20251,05835672,26,0,1,,A,,A,,A,,A,,A,,A,60,D,,A,,A
20251,05835682,20,0,1,,A,,A,,A,42,D,24,D,,A,75,D,,A,,A
20251,05835742,23,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20251,05835752,57,0,1,,A,,A,,A,,A,40,D,,A,,A,,A,,A
20251,05835832,39,0,1,,A,,A,,A,,A,,A,,A,50,D,,A,,A
20251,05835842,46,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20251,05835852,28,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20251,05835862,23,0,1,,A,,A,,A,75,D,,A,,A,80,D,,A,,A
20251,05835872,50,0,1,,A,,A,,A,,A,,A,,A,82,D,,A,,A
20251,05835892,35,0,1,,A,,A,,A,,A,,A,,A,35,D,,A,,A
20251,05835932,45,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20251,05835974,11,0,1,,A,,A,,A,108,D,,A,,A,,A,,A,,A
20251,05835982,36,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20251,05835992,38,0,1,,A,,A,,A,,A,,A,,A,60,D,,A,,A
20251,05836032,26,0,1,,A,,A,,A,100,D,,A,,A,300,D,,A,,A
20251,05836072,56,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20251,05836082,43,0,1,,A,,A,1,D,,A,24,D,,A,120,D,,A,,A
20251,05836102,20,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20251,05836132,57,0,1,,A,,A,,A,,A,,A,,A,800,D,,A,,A
20251,05836142,31,0,1,,A,,A,,A,,A,,A,,A,360,D,,A,,A
20251,05836182,33,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20251,05836212,38,0,1,,A,,A,,A,,A,,A,60,F,,A,,A,,A
20251,05836222,41,0,1,,A,,A,,A,,A,,A,,A,50,D,,A,,A
20251,05836232,37,0,1,,A,,A,,A,,A,,A,36,D,,A,,A,,A
20251,05836282,45,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20251,05836292,36,0,1,,A,,A,,A,,A,,A,120,D,,A,,A,,A
20251,05836342,32,0,1,,A,,A,,A,,A,,A,9,D,,A,,A,,A
20251,05836372,38,0,1,,A,,A,,A,,A,,A,,A,420,D,,A,,A
20251,05836382,22,0,1,,A,,A,,A,,A,,A,,A,25,D,,A,,A
20251,05836412,25,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20251,05836422,26,0,1,,A,,A,,A,,A,,A,,A,60,D,,A,,A
20251,05836452,23,0,1,,A,,A,,A,,A,,A,,A,100,D,,A,,A
20251,05836572,60,0,1,,A,,A,,A,,A,,A,,A,55,D,,A,,A
20251,05836582,13,0,1,10,D,,A,,A,50,D,,A,,A,,A,,A,,A
20251,05836592,48,0,1,,A,,A,,A,,A,120,D,,A,1200,D,,A,,A
20251,05836622,28,0,1,,A,,A,,A,,A,,A,,A,210,D,,A,,A
20251,05836652,34,0,1,,A,,A,,A,,A,,A,,A,100,D,,A,,A
20251,05836662,34,0,1,,A,,A,,A,50,D,250,D,120,D,210,D,,A,,A
20251,05836712,40,0,1,,A,,A,,A,,A,,A,,A,40,D,,A,,A
20251,05836722,35,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20251,05836742,43,0,1,,A,,A,,A,,A,,A,3,D,100,D,,A,,A
20251,05836752,69,0,1,,A,,A,,A,,A,,A,,A,120,D,,A,,A
20251,05836792,25,0,1,,A,,A,,A,60,D,,A,,A,45,D,,A,,A
20251,05836812,11,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20251,05836822,28,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20251,05836852,35,0,1,,A,,A,,A,,A,,A,,A,180,D,,A,,A
20251,05836872,40,0,1,,A,,A,,A,,A,,A,,A,120,D,,A,,A
20251,05836892,23,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20251,05836922,48,0,1,,A,,A,,A,,A,,A,,A,60,D,,A,,A
20251,05836952,21,0,1,8,D,,A,,A,22,D,,A,,A,,A,,A,,A
20251,05836982,62,0,1,,A,,A,,A,,A,,A,,A,68,D,,A,,A
20251,05837042,37,0,1,,A,,A,,A,,A,150,D,9,D,232,D,,A,,A
20251,05837052,28,0,1,,A,,A,,A,,A,,A,,A,300,D,,A,,A
20251,05837112,32,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20251,05837122,38,0,1,,A,,A,,A,,A,,A,,A,400,D,,A,,A
20251,05837162,20,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20251,05837224,20,0,1,,A,,A,,A,57,D,,A,,A,,A,,A,,A
20251,05837242,35,0,1,,A,,A,,A,66,D,150,D,,A,,A,,A,,A
20251,05837262,46,0,1,,A,,A,,A,,A,55,D,21,F,250,D,55,D,,A
20251,05837282,61,0,1,,A,,A,,A,,A,300,D,,A,300,D,1200,D,,A
20251,05837302,19,0,1,4,D,,A,,A,5,D,,A,,A,,A,,A,,A
20251,05837314,26,0,1,,A,,A,,A,,A,,A,,A,70,D,,A,700,D
20251,05837322,42,0,1,,A,,A,,A,,A,20,D,,A,300,D,,A,,A
20251,05837342,27,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20251,05837362,27,0,1,,A,,A,,A,,A,,A,,A,,A,,A,3,D
20251,05837402,14,0,1,,A,,A,,A,,A,,A,,A,200,D,,A,,A
20251,05837442,76,0,1,,A,,A,,A,,A,,A,,A,390,D,,A,,A
20251,05837452,47,0,1,,A,,A,,A,,A,,A,,A,540,D,,A,,A
20251,05837482,46,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20251,05837542,26,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20251,05837622,28,0,1,,A,,A,,A,,A,,A,,A,30,D,,A,,A
20251,05837652,72,0,1,,A,,A,,A,,A,,A,,A,240,D,,A,,A
20251,05837672,39,0,1,,A,,A,,A,,A,,A,,A,220,D,,A,,A
20251,05837712,29,0,1,,A,,A,,A,,A,,A,,A,200,D,,A,,A
20251,05837762,47,0,1,,A,,A,,A,,A,,A,,A,30,D,,A,,A
20251,05837772,48,0,1,,A,,A,,A,,A,,A,,A,85,D,,A,,A
20251,05837782,24,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20251,05837802,38,0,1,,A,,A,,A,,A,,A,,A,200,D,,A,,A
20251,05837832,35,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20251,05837842,21,0,1,,A,,A,,A,,A,,A,,A,75,D,,A,,A
20251,05837852,20,0,1,,A,,A,,A,,A,,A,60,D,90,D,,A,,A
20251,05837862,23,0,1,,A,,A,,A,,A,,A,,A,90,D,,A,,A
20251,05837892,68,0,1,,A,,A,,A,,A,,A,,A,200,D,,A,,A
20251,05837902,21,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20251,05837942,32,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20251,05837952,17,0,1,,A,,A,,A,120,D,,A,,A,60,D,,A,,A
20251,05838042,55,0,1,,A,,A,,A,,A,,A,,A,150,D,,A,,A
20251,05838062,96,0,1,,A,,A,,A,,A,,A,,A,475,D,,A,,A
20251,05838072,23,0,1,,A,,A,,A,,A,,A,,A,350,D,,A,,A
20251,05838102,21,0,1,120,D,,A,,A,205,D,,A,,A,,A,,A,,A
20251,05838112,58,0,1,,A,,A,,A,,A,,A,,A,120,D,,A,,A
20251,05838132,38,0,1,,A,,A,80,D,,A,,A,,A,400,D,,A,,A
20251,05838152,52,0,1,,A,,A,,A,,A,20,D,,A,350,D,,A,,A
20251,05838192,38,0,1,,A,,A,,A,,A,,A,,A,75,D,,A,,A
20251,05838242,39,0,1,,A,,A,,A,,A,,A,,A,60,D,,A,,A
20251,05838272,13,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20251,05838342,29,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20251,05838392,23,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20251,05838462,43,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20251,05838472,20,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20251,05838492,39,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20251,05838502,28,0,1,80,D,,A,,A,40,D,,A,,A,150,F,,A,,A
20251,05838512,30,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20251,05838572,43,0,1,,A,,A,,A,,A,,A,,A,100,D,,A,,A
20251,05838592,46,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20251,05838622,36,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20251,05838653,12,0,1,,A,,A,,A,,A,,A,,A,80,D,,A,,A
20251,05838662,58,0,1,,A,,A,,A,,A,,A,30,D,200,D,,A,360,D
20251,05838682,41,0,1,,A,,A,,A,,A,,A,,A,80,D,,A,,A
20251,05838702,78,0,1,,A,,A,,A,,A,,A,,A,93,D,,A,,A
20251,05838712,44,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20251,05838732,20,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20251,05838742,18,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20251,05838762,28,0,1,,A,,A,,A,,A,,A,,A,200,D,,A,188,D
20251,05838772,38,0,1,,A,,A,,A,,A,50,D,,A,300,D,,A,,A
20251,05838782,19,0,1,,A,,A,,A,40,D,,A,,A,,A,,A,,A
20251,05838872,69,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20251,05838912,44,0,1,,A,,A,,A,,A,,A,,A,120,D,,A,,A
20251,05838952,63,0,1,,A,,A,,A,,A,,A,,A,400,D,,A,,A
20251,05838972,49,0,1,,A,,A,,A,,A,,A,,A,150,D,,A,,A
20251,05838992,30,0,1,,A,,A,,A,,A,,A,,A,60,D,,A,,A
20251,05839022,34,0,1,,A,,A,,A,,A,,A,,A,25,D,,A,,A
20251,05839082,16,0,1,,A,,A,,A,,A,,A,,A,190,D,,A,,A
20251,05839122,46,0,1,,A,,A,,A,,A,,A,,A,75,D,,A,,A
20251,05839132,25,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20251,05839192,23,0,1,,A,,A,,A,,A,,A,,A,30,D,,A,,A
20251,05839202,33,0,1,,A,,A,,A,,A,,A,,A,195,D,,A,,A
20251,05839212,47,0,1,,A,,A,,A,,A,,A,,A,380,D,,A,,A
20251,05839242,18,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20251,05839252,48,0,1,,A,,A,,A,,A,,A,,A,50,D,,A,,A
20251,05839284,18,0,1,,A,,A,,A,,A,,A,,A,75,D,,A,,A
20251,05839342,17,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20251,05839352,44,0,1,,A,20,D,,A,,A,80,D,,A,275,D,,A,,A
20251,05839362,29,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20251,05839382,30,0,1,,A,,A,,A,,A,,A,,A,150,D,,A,,A
20251,05839392,39,0,1,,A,,A,,A,,A,,A,,A,90,D,,A,,A
20251,05839402,48,0,1,,A,,A,,A,,A,,A,,A,440,D,,A,,A
20251,05839412,36,0,1,10,D,,A,,A,20,D,,A,,A,210,D,,A,,A
20251,05839422,29,0,1,,A,,A,,A,,A,,A,,A,300,D,,A,,A
20251,05839432,29,0,1,,A,,A,,A,,A,,A,,A,210,D,,A,,A
20251,05839442,12,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20251,05839482,13,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20251,05839492,37,0,1,,A,,A,,A,,A,,A,,A,150,D,,A,,A
20251,05839502,31,0,1,,A,,A,,A,,A,,A,,A,90,D,,A,,A
20251,05839512,35,0,1,,A,,A,,A,,A,300,D,,A,,A,,A,,A
20251,05839522,47,0,1,,A,,A,,A,,A,,A,60,D,300,D,,A,,A
20251,05839542,42,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20251,05839552,39,0,1,,A,,A,,A,,A,,A,,A,150,D,,A,,A
20251,05839562,20,0,1,,A,,A,,A,,A,,A,,A,150,D,,A,,A
20251,05839582,28,0,1,,A,,A,,A,,A,,A,,A,200,D,,A,,A
20251,05839592,21,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20251,05839632,49,0,1,,A,,A,,A,,A,,A,,A,50,D,,A,,A
20251,05839702,36,0,1,,A,,A,,A,,A,50,D,,A,1000,D,,A,,A
20251,05839712,59,0,1,,A,,A,,A,,A,20,D,57,D,,A,,A,,A
20251,05839722,43,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20251,05839762,19,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20251,05839772,34,0,1,,A,,A,,A,,A,,A,,A,150,D,,A,,A
20251,05839782,23,0,1,,A,,A,,A,,A,,A,24,D,,A,,A,,A
20251,05839802,33,0,1,,A,,A,,A,,A,,A,,A,50,D,,A,,A
20251,05839812,36,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20251,05839832,13,0,1,,A,,A,,A,,A,,A,,A,25,D,,A,,A
20251,05839912,62,0,1,,A,,A,,A,,A,23,D,705,D,,A,,A,,A
20251,05839922,46,0,1,66,D,,A,,A,174,D,40,D,,A,90,D,,A,,A
20251,05839932,33,0,1,,A,,A,,A,,A,,A,,A,125,D,,A,,A
20251,05839942,34,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20251,05839953,18,0,1,,A,,A,,A,,A,,A,,A,60,D,,A,,A
20251,05839982,33,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20251,05840002,30,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20251,05840032,29,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20251,05840052,29,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20251,05840112,18,0,1,,A,,A,,A,180,D,,A,,A,,A,,A,,A
20251,05840122,38,0,1,,A,,A,,A,,A,,A,,A,40,D,,A,,A
