QYEAR,NEWID,OUTCOME,HSG_UNIT,CONVREF,TELPV,HOW_INTV,SNGL_INT,TELSCT01,TELSCT02,TELSCT03,TELSCT04,TELSCT05,TELSCT06,TELSCT07,TELSCT08,TELSCT09,TELSCT10,TEL_RESN,INFOBOOK,LANGUAGE,RESPON,RECORDS,TYPEREC1,TYPEREC2,TYPEREC3,TYPEREC4,TYPEREC5,TYPEREC6,TYPEREC7,TYPEREC8,TYPEREC9,SECTNO,GENINTRO,EXPNSUM,NUMEXPN,NUMDK,NUMRF,SECT_01,SECT_02,SECT_03,SECT_04,SECT_05,SECT_06,SECT_07,SECT_08,SECT_09,SECT_10,SECT_11,SECT_12,SECT_13,SECT_14,SECT_15,SECT_16,SECT_17,SECT_18,SECT_19,SECT_20,SECT_21,SECT_22,BACK,FRONT,COVERAGE,CONTROL,TOT_TIME,CUID
20243,05813511,201,01,2,,6,1,,,,,,,,,,,7,4,1,1,3,1,2,,,,,,,,21,1,11772,21,1,0,14,5,75,149,44,54,8,37,14,656,62,46,63,43,10,66,19,30,108,110,137,0,688,755,23,72,3288,581351
20244,05813512,201,01,2,,6,1,,,,,,,,,,,7,5,1,1,4,,,,,,,,,,21,1,12341,27,0,0,0,0,38,106,88,83,10,35,11,17,76,32,61,46,12,99,19,29,118,136,9,0,60,172,0,30,1287,581351
20243,05813521,322,01,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,21,1,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,3009,107,0,3210,581352
20244,05813522,322,01,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,21,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,1594,54,0,1772,581352
20243,05813541,322,01,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,21,1,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,451,47,0,551,581354
20244,05813542,322,01,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,21,1,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,589,34,0,642,581354
20243,05813551,324,01,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,21,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,37,687,0,827,581355
20244,05813552,216,01,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,21,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,268,178,44,0,490,581355
20243,05813561,201,01,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,21,1,10009,35,0,0,19,110,21,411,50,139,23,152,41,299,150,67,56,101,20,40,55,65,131,316,498,0,1096,374,20,417,4671,581356
20244,05813562,201,01,2,,6,1,,,,,,,,,,,7,1,1,1,4,,,,,,,,,,21,1,9126,29,0,0,0,62,15,421,60,79,21,69,43,127,108,42,43,35,23,55,53,88,118,269,0,0,239,548,0,113,2631,581356
20243,05813571,216,01,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,21,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,6,42,0,105,581357
20244,05813572,216,01,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,21,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,51,67,0,234,581357
20243,05813581,201,01,2,,6,1,,,,,,,,,,,7,5,1,1,4,,,,,,,,,,21,1,9320,33,1,0,17,9,245,178,284,323,16,176,47,133,148,201,130,120,86,201,181,47,162,299,215,0,191,985,8,102,4504,581358
20244,05813582,201,01,2,,6,1,,,,,,,,,,,7,5,1,1,4,,,,,,,,,,21,1,17978,47,2,0,0,0,81,123,172,378,65,125,29,9,278,89,124,59,106,303,223,63,182,270,0,0,192,570,0,49,3490,581358
20243,05813591,201,01,2,,6,1,,,,,,,,,,,8,5,1,1,4,,,,,,,,,,21,1,15050,34,2,0,64,150,225,305,223,932,107,315,47,235,128,47,16,97,30,68,46,89,62,177,141,0,112,1460,75,475,5626,581359
20243,05813601,216,01,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,21,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,283,14,0,423,581360
20244,05813602,216,01,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,21,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,53,7,0,83,581360
20243,05813611,201,01,2,,1,1,,,,,,,,,,,,2,1,1,2,1,,3,4,,,,,,21,1,23828,42,1,0,28,3,624,336,338,127,23,49,44,109,217,380,157,119,16,161,332,69,213,278,445,0,341,769,18,180,5376,581361
20244,05813612,216,01,,1,,,,,,,,,,,,,,,,1,,,,,,,,,,,21,,6500,5,1,0,0,0,52,52,0,17,30,10,25,7,7,7,0,0,34,0,0,20,0,173,0,0,74,297,39,8,852,581361
20243,05813621,201,01,2,,6,2,,,,,,,,,,,7,5,1,1,3,1,,,,,,7,,,21,1,10660,32,0,0,36,134,11,351,87,126,9,38,37,163,316,85,31,202,168,35,196,80,134,379,647,0,498,353,27,491,4634,581362
20244,05813622,324,01,,1,,,,,,,,,,,,,,,,1,,,,,,,,,,,21,,520,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,9,44,0,122,581362
20243,05813631,201,01,2,,6,1,,,,,,,,,,,7,5,1,1,2,,2,,,,,,,,21,1,8293,42,0,0,30,5,533,326,324,132,17,172,58,218,242,476,387,535,68,265,43,125,202,252,559,0,335,182,27,246,5759,581363
20244,05813632,201,01,2,,6,1,,,,,,,,,,,7,5,1,1,3,,,,4,,,7,,,21,1,6932,41,0,0,0,0,155,315,84,178,19,76,28,27,242,98,77,189,110,321,505,102,304,249,8,0,342,235,0,80,3744,581363
20243,05813641,201,01,2,,1,1,,,,,,,,,,,,5,2,1,3,,,3,4,,,7,,,21,1,26813,25,0,0,53,24,513,364,947,288,58,162,34,590,162,259,203,88,63,124,478,151,282,697,503,0,687,1787,32,319,8868,581364
20244,05813642,313,01,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,21,,1821,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,78,0,0,87,581364
20243,05813651,219,01,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,21,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,150,35,0,229,581365
20244,05813652,216,01,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,21,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,168,52,0,251,581365
20243,05813671,201,01,2,,1,1,,,,,,,,,,,,3,2,1,3,1,,,4,,,,8,,21,1,10662,30,0,0,46,144,59,499,43,222,19,85,44,275,381,562,30,171,14,62,58,123,198,452,718,0,1385,307,59,741,6697,581367
20244,05813672,201,01,2,,1,1,,,,,,,,,,,,1,2,1,2,1,,,,,,,,,21,1,8296,26,0,0,0,50,14,329,36,157,13,207,74,13,209,91,57,75,18,72,66,110,84,426,0,0,224,111,0,73,2509,581367
20243,05813691,201,01,1,,6,1,,,,,,,,,,,7,5,1,1,4,,,,,,,,,,21,1,7148,21,2,0,15,4,272,212,22,58,4,46,20,95,137,96,51,56,4,145,138,32,53,96,53,0,184,1499,6,88,3386,581369
20244,05813692,313,01,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,01,1,295,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,2303,0,0,2334,581369
20243,05813701,216,01,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,21,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,352,35,0,411,581370
20244,05813702,216,01,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,21,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,73,41,0,133,581370
20243,05813711,313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,42,0,0,49,581371
20244,05813712,201,01,2,,6,2,,,,,,,,,,,4,5,1,1,4,,,,,,,,,,21,1,18850,40,0,0,35,10,591,396,164,103,22,108,36,652,260,134,217,212,110,147,314,66,103,265,624,0,120,609,39,493,5830,581371
20243,05813721,324,01,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,21,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,704,148,0,926,581372
20244,05813722,322,01,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,21,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,46,35,0,145,581372
20244,05813732,201,05,2,,1,1,,,,,,,,,,,,4,1,1,3,1,,,,,,,,,21,1,2509,22,0,0,14,98,18,299,48,104,9,43,31,51,65,135,51,17,30,44,108,48,223,232,196,0,773,79,38,169,2923,581373
20243,05813741,201,01,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,21,1,13956,41,2,0,39,2,570,693,205,251,13,132,212,293,132,578,147,393,230,402,31,65,103,259,703,0,402,916,93,390,7254,581374
20244,05813742,201,01,2,,6,2,,,,,,,,,,,7,5,1,1,3,,,,,,,7,,,21,1,18612,34,8,0,0,0,102,1967,178,190,8,44,29,20,140,133,42,201,50,60,9,39,78,265,25,0,206,162,0,92,4040,581374
20243,05813751,201,01,2,,6,2,,,,,,,,,,,7,4,1,1,2,1,,3,,,,,,,21,1,84606,74,1,0,33,22,1262,425,279,163,16,145,313,324,785,141,75,207,138,350,1282,67,305,488,509,0,849,381,10,265,8834,581375
20244,05813752,201,01,2,,6,1,,,,,,,,,,,7,4,1,1,3,1,,,,,,,,,21,1,21340,49,1,0,0,0,265,227,130,171,18,96,36,13,299,60,122,79,90,172,290,119,135,399,0,0,595,102,0,21,3439,581375
20243,05813761,313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,151,0,0,169,581376
20244,05813762,313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,82,0,0,96,581376
20243,05813771,201,01,2,,1,1,,,,,,,,,,,,3,1,1,2,,,3,,,,,,,21,1,18538,58,0,0,22,3,380,247,337,154,21,185,26,302,215,124,177,177,40,230,509,75,193,387,445,0,454,1377,7,197,6284,581377
20244,05813772,201,01,2,,1,1,,,,,,,,,,,,4,1,1,2,,,3,,,,,,,21,1,7638,40,0,0,0,0,91,194,148,172,18,115,22,18,252,32,214,61,27,78,62,42,181,267,0,0,395,344,0,57,2790,581377
20243,05813781,219,01,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,21,2,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,30,113,0,273,581378
20244,05813782,324,01,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,21,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,13,85,0,156,581378
20244,05813792,216,01,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,21,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,991,23,0,1117,581379
20243,05813801,201,05,2,,6,1,,,,,,,,,,,7,5,2,1,3,1,,,,,,,,,21,2,6461,50,0,0,22,63,10,331,184,176,16,357,23,141,252,89,499,36,34,117,246,80,286,329,230,0,216,84,32,181,4034,581380
20244,05813802,201,05,2,,6,2,,,,,,,,,,,7,5,2,1,4,,,,,,,,,,21,1,5359,37,0,0,0,46,10,484,110,117,12,228,19,10,139,29,34,18,25,85,143,312,188,924,7,0,100,252,0,21,3313,581380
20243,05813821,201,01,1,,1,1,,,,,,,,,,,,5,1,1,4,,,,,,,,,,21,2,2516,13,0,0,14,239,3,27,21,59,6,45,8,22,47,86,25,11,6,39,160,5,37,186,164,0,76,51,36,180,1553,581382
20244,05813822,201,01,2,,6,1,,,,,,,,,,,7,5,1,1,3,1,,,,,6,,,,21,1,7976,19,0,0,0,61,9,29,96,63,22,199,20,12,272,106,29,11,51,17,18,200,99,355,696,0,140,89,0,415,3009,581382
20243,05813831,201,01,2,,1,1,,,,,,,,,,,,3,1,1,3,,,,,,,,,9,21,1,48711,58,1,0,15,3,524,428,270,270,66,89,29,508,629,269,136,169,81,557,473,141,302,368,623,0,314,199,29,420,6912,581383
20244,05813832,322,01,,1,,,,,,,,,,,,,,,,1,,,,,,,,,,,21,1,12184,13,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,65,72,4,189,581383
20243,05813841,324,01,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,21,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,10,43,0,79,581384
20244,05813842,216,01,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,21,1,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,88,14,0,117,581384
20243,05813851,201,01,2,,6,1,,,,,,,,,,,7,5,1,1,2,,,,,,,7,8,,21,1,24916,36,0,0,35,5,940,173,177,155,41,90,309,615,495,476,83,376,64,291,130,125,333,331,530,0,1055,2106,21,162,9118,581385
20244,05813852,201,01,2,,6,2,,,,,,,,,,,5,5,1,1,3,1,,,,,,7,,,21,1,27881,57,0,0,0,0,862,817,572,340,28,163,413,249,310,66,213,371,55,229,62,105,356,262,91,0,1090,560,0,274,7488,581385
20243,05813861,324,01,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,21,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182,26,101,0,309,581386
20244,05813862,201,01,2,,1,1,,,,,,,,,,,,1,1,1,4,,,,,,,,,,21,1,16327,44,1,0,31,3,382,547,302,150,17,195,104,400,205,133,297,174,82,281,825,95,312,281,688,0,304,135,21,250,6214,581386
20243,05813871,201,01,2,,1,2,,,,,,,,,,,,5,1,1,4,,,,,,,,,,21,1,520,11,0,0,86,17,16,102,15,109,32,167,67,451,609,48,20,56,54,61,101,237,293,75,604,0,601,66,9,85,3981,581387
20244,05813872,201,01,2,,1,1,,,,,,,,,,,,5,1,1,4,,,,,,,,,,21,1,940,12,0,0,0,28,8,84,40,161,13,85,27,8,83,16,59,83,455,58,7,63,180,275,2,0,178,208,0,77,2198,581387
20243,05813891,201,01,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,21,1,11481,28,3,0,29,159,9,259,52,137,30,65,39,154,408,92,341,351,35,43,288,65,223,394,315,0,162,103,19,381,4153,581389
20244,05813892,324,01,,1,,,,,,,,,,,,,,,,1,,,,,,,,,,,21,,1500,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,253,44,0,333,581389
20243,05813901,219,01,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,21,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,29,54,0,114,581390
20244,05813902,201,01,2,,6,1,,,,,,,,,,,8,5,1,1,3,,,3,,,,,,,21,1,13023,32,6,0,28,7,618,378,294,130,24,194,30,598,312,402,169,212,83,281,82,31,207,315,649,0,349,147,9,415,5964,581390
20243,05813941,201,01,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,21,1,18135,25,1,0,32,81,10,171,55,125,24,83,20,592,146,377,102,90,95,226,28,67,136,306,1468,0,272,656,19,463,5644,581394
20244,05813942,201,01,2,,6,1,,,,,,,,,,,7,5,1,1,4,,,,,,,,,,21,1,10310,24,0,0,0,39,8,88,60,109,24,73,19,38,117,63,75,59,60,163,46,75,131,232,166,0,489,407,0,32,2573,581394
20243,05813951,201,01,1,,1,1,,,,,,,,,,,,1,1,1,4,,,,,,,,,,21,1,2116,21,0,0,43,24,356,278,292,583,60,357,157,145,366,87,115,73,119,293,120,180,192,544,414,0,68,1438,108,447,6859,581395
20244,05813952,201,01,2,,1,1,,,,,,,,,,,,1,1,1,4,,,,,,,,,,21,1,2114,21,0,0,0,0,314,426,344,520,100,362,136,59,414,106,277,89,61,578,198,210,271,464,0,0,58,1900,0,122,7009,581395
20243,05813971,201,05,2,,1,1,,,,,,,,,,,,2,1,1,4,,,,,,,,,,21,1,8877,37,0,0,7,180,230,195,200,69,17,128,11,178,149,147,98,92,36,62,196,87,62,280,286,0,148,197,2,154,3211,581397
20244,05813972,201,05,2,,6,1,,,,,,,,,,,7,5,1,1,4,,,,,,,,,,21,1,3595,27,0,0,0,0,93,181,85,69,20,61,4,15,152,133,43,95,27,100,32,77,95,273,6,0,128,203,0,19,1911,581397
20243,05813981,201,01,2,,1,1,,,,,,,,,,,,1,1,1,1,,,3,,,,,,,21,1,6219,32,4,0,8,4,354,295,57,20,3,28,81,292,52,254,36,71,66,263,68,49,67,98,370,0,248,184,10,148,3126,581398
20244,05813982,324,01,,1,,,,,,,,,,,,,,,,1,,,,,,,,,,,21,,1799,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,19,45,0,131,581398
20243,05813991,201,01,2,,6,1,,,,,,,,,,,7,1,1,1,2,1,,,,,,7,,,21,1,28682,55,1,0,23,3,861,865,436,337,78,84,42,453,471,304,103,735,14,192,554,63,151,423,568,0,876,645,16,164,8461,581399
20244,05813992,201,01,2,,6,1,,,,,,,,,,,7,1,1,1,2,1,,,,,,7,,,21,1,14977,44,1,0,0,0,1547,670,189,180,454,113,68,293,322,83,134,112,17,402,2598,45,73,602,0,0,238,354,0,43,8537,581399
20243,05814001,201,01,2,,1,2,,,,,,,,,,,,1,1,1,1,1,,3,,,,,,,21,1,12130,44,0,0,16,120,23,442,485,623,12,126,30,180,190,63,38,162,29,719,44,154,258,295,556,0,729,132,14,187,5627,581400
20244,05814002,201,01,2,,1,1,,,,,,,,,,,,1,1,1,4,,,,,,,,,,21,1,6296,34,0,0,0,42,11,379,360,75,22,64,33,20,117,76,46,162,23,346,39,46,168,321,6,0,168,93,0,51,2668,581400
20243,05814011,216,01,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,21,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,273,95,14,0,382,581401
20243,05814021,201,01,2,,1,1,,,,,,,,,,,,4,1,1,4,,,,,,,,,,21,1,10283,35,7,0,18,16,464,443,748,636,32,151,48,286,138,367,33,190,9,12,5,11,468,119,311,0,69,265,6,179,5024,581402
20244,05814022,201,01,2,,6,1,,,,,,,,,,,5,5,1,1,4,,,,,,,,,,21,1,12294,43,1,0,0,0,185,246,324,448,19,69,77,12,68,15,89,46,6,41,5,22,123,97,0,0,727,1604,0,30,4253,581402
20243,05814031,216,01,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,21,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,14,28,0,95,581403
20244,05814032,216,01,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,21,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,33,25,0,114,581403
20243,05814041,324,01,2,,1,2,,,,,,,,,,,,4,1,1,4,,,,,,,,,,21,1,5499,29,0,0,11,4,739,306,100,71,12,44,20,21,117,105,14,86,9,30,241,65,78,100,95,0,198,1204,35,100,3805,581404
20244,05814042,201,01,2,,6,2,,,,,,,,,,,5,5,1,1,4,,,,,,,,,,21,2,4712,23,2,0,0,0,43,146,24,44,6,40,22,11,175,79,21,22,14,16,6,10,137,55,50,0,248,194,0,23,1386,581404
20243,05814051,201,01,2,,1,1,,,,,,,,,,,,1,1,1,2,,,,,,,7,,,21,1,11804,37,0,0,33,152,18,506,25,415,10,244,32,318,409,35,149,88,210,410,310,98,160,402,636,0,626,4384,15,613,10298,581405
20244,05814052,201,01,2,,6,1,,,,,,,,,,,7,1,1,1,2,,,,,,,7,,,21,2,18158,48,1,0,0,120,20,588,75,332,17,192,42,27,534,38,429,35,126,160,78,164,205,612,20,0,301,143,0,125,4383,581405
20243,05814071,216,01,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,21,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,307,60,0,440,581407
20244,05814072,324,01,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,21,2,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,69,24,0,133,581407
20243,05814081,201,01,2,,6,2,,,,,,,,,,,7,5,1,1,4,,,,,,,,,,21,1,11145,25,10,0,45,103,19,362,137,402,24,160,68,282,234,321,273,142,108,433,389,222,387,343,749,0,275,122,32,330,5962,581408
20244,05814082,201,01,1,,6,1,,,,,,,,,,,7,5,1,1,4,,,,,,,,,,21,1,12162,40,11,0,0,31,4,243,69,257,25,233,140,66,351,97,96,78,103,176,13,81,153,178,136,0,181,41,0,45,2797,581408
20243,05814101,216,01,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,21,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,18,42,0,104,581410
20244,05814102,216,01,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,21,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,11,22,0,50,581410
20243,05814111,324,01,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,21,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,157,290,0,530,581411
20244,05814112,322,01,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,21,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,7,69,0,88,581411
20243,05814121,216,01,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,21,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,33,16,0,96,581412
20244,05814122,216,01,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,21,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,12,18,0,40,581412
20243,05814131,201,01,2,,1,1,,,,,,,,,,,,5,1,1,3,,2,,,,,,,,21,1,5247,29,0,0,13,24,7,234,22,163,3,662,31,265,330,214,56,99,26,119,6,32,31,119,99,0,277,3157,9,245,6243,581413
20244,05814132,201,01,2,,1,1,,,,,,,,,,,,5,1,1,4,,,,,,,,,,21,1,4508,24,3,0,0,70,7,664,38,192,6,38,10,11,60,31,10,18,4,28,5,12,26,71,11,0,141,1527,0,50,3030,581413
20243,05814141,201,01,2,,1,1,,,,,,,,,,,,5,1,1,3,,,,,,,,,9,21,1,19044,24,0,0,48,2,205,59,103,19,3,10,10,201,100,88,72,163,2,6,10,9,13,105,116,0,256,574,6,98,2278,581414
20244,05814142,219,01,2,,1,1,,,,,,,,,,,,5,1,1,4,,,,,,,,,,21,2,100,4,0,11,0,0,44,55,33,12,3,11,8,4,11,17,7,22,5,8,6,9,30,44,0,0,97,335,0,18,779,581414
20243,05814151,321,05,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,21,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,123,92,0,275,581415
20244,05814152,324,05,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,21,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,11,79,0,118,581415
20243,05814161,324,01,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,21,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,905,59,0,988,581416
20244,05814162,216,01,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,21,1,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,339,37,45,0,421,581416
20243,05814171,201,01,2,,1,1,,,,,,,,,,,,5,1,1,2,1,,,4,,,,,,21,1,10502,37,0,0,15,5,350,513,510,208,259,737,26,145,163,253,187,109,23,223,340,90,439,241,227,0,173,83,30,98,5447,581417
20244,05814172,217,01,,2,,,,,,,,,,,,,,,,1,,,,,,,,,,,21,1,4399,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,78,33,2,200,581417
20243,05814181,201,01,1,,6,1,,,,,,,,,,,7,5,1,1,4,,,,,,,,,,21,1,8700,36,2,0,15,3,217,154,119,98,13,62,16,120,106,132,35,87,14,173,738,54,142,431,243,0,399,170,8,86,3635,581418
20244,05814182,324,01,,1,,,,,,,,,,,,,,,,1,,,,,,,,,,,21,,6110,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,134,47,0,197,581418
20243,05814191,321,01,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,21,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,271,123,0,506,581419
20244,05814192,216,01,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,21,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,22,38,0,180,581419
20243,05814201,216,01,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,21,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137,32,64,0,233,581420
20244,05814202,201,01,1,,6,1,,,,,,,,,,,7,1,1,1,2,1,,,,,6,7,8,,21,1,22740,59,0,0,55,219,216,363,390,237,149,83,354,509,541,640,248,625,137,985,644,147,231,890,1243,0,593,493,25,339,10356,581420
20243,05814211,216,01,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,21,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,43,51,0,229,581421
20244,05814212,216,01,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,21,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,43,22,0,112,581421
20243,05814221,201,01,2,,1,1,,,,,,,,,,,,5,1,1,3,1,,,,,,,,,21,1,4661,29,0,0,11,39,3,118,15,245,71,77,9,156,214,69,51,121,11,106,445,49,215,256,551,0,1373,393,7,74,4679,581422
20244,05814222,201,01,2,,6,2,,,,,,,,,,,4,1,1,1,1,1,2,,4,,,,,,21,1,11139,30,0,0,0,922,17,459,90,120,17,196,58,32,365,72,977,145,79,174,65,122,479,382,11,0,405,731,0,62,5980,581422
20243,05814231,201,01,2,,1,1,,,,,,,,,,,,4,1,1,4,,,,,,,,,,21,1,1030,11,22,0,33,7,294,455,320,232,33,161,49,545,113,155,66,280,34,85,351,71,228,298,637,0,666,132,15,252,5512,581423
20244,05814232,216,01,,1,,,,,,,,,,,,,,,,1,,,,,,,,,,,21,,,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,11,21,0,102,581423
